date,symb
2014-10-09 00:00:00-04:00,XTIA; MULN; NUWE; GMGI; TNXP; CENN; PSHG; SINT; AYTU; WINT; PALI; NSPR; VISL; PHIO; SLS; SONN; WHLR; TTOO; CYTO; TRAW; LGMK; TENX; GEVO; RCAT; AAPL; CRVO; PSTV; SHIP; MSFT; POAI; GLBS; APDN; ANY; BYU; ACHV; GOOGL; AMZN; META; BRTX; FCEL; GOOG; TPST; CYCC; ELDN; INTC; CLRB; PEP; GILD; SNY; HEPA; WBD; AYRO; BNTC; ABVC; CMCSA; VRDN; PRSO; AZN; CSCO; STAF; HSDT; QCOM; BIDU; NXPL; LFWD; AMGN; TSLA; IMUX; MBOT; RGLS; VTRS; BPTH; LIN; XWEL; BIIB; COST; HON; XXII; GYRE; VOD; REGN; MARA; MDLZ; BKNG; WBA; ERNA; JD; SBUX; ASML; MU; TMUS; TXN; BKR; AKTX; AVGO; ADBE; ERIC; NFLX; JXJT; VRTX; WDC; PARA; ILMN; APA; ADP; ATOS; CHTR; INTU; MIGI; NITO; CRDF; AAL; AEP; CTSH; CME; ISRG; ADI; PAA; TCOM; WDAY; EXC; CSX; SLMBP; WYNN; MAR; FANG; MNST; NXPI; AMAT; UAL; EQIX; NEGG; ROP; RDHL; NVAX; BMRN; AEMD; PROP; PCAR; IEP; ABEO; XEL; CLDX; FER; EDSA; DLTR; ADSK; TROW; PAYX; GPRO; ROST; PBYI; PANW; SBAC; KDP; SRCL; SNGX; CCEP; NVDA; VIRX; MRVL; MCHP; HST; SIRI; RYAAY; WKSP; ALNY; NTRS; EXPE; FAST; NWL; TRIP; EBAY; JAZZ; NTES; FITB; HBAN; INCY; ADD; WTW; FITBI; PCSA; EA; TTNP; NURO; PTEN; VTGN; CARM; MAT; AKAM; BLIN; ORLY; TNDM; MLCO; PULM; LAB; OBLG; VRSK; MIND; XRAY; IMNN; SSYS; DOMH; PFG; VEON; COO; CHKP; LBTYA; STX; AXDX; NCMI; LBTYK; SWKS; PAGP; VSAT; TRMB; REG; MNKD; ALKS; NDAQ; FFIV; JBHT; ANSS; ACGL; KLAC; LSTA; ADVM; LKQ; GCTK; NCTY; NTAP; OTEX; AEHL; SNPS; FSLR; VXRT; CHRW; CSGP; ACB; IONS; AGNC; ENLV; UTHR; SATS; PPC; SABR; CG; MELI; OPK; HSIC; WULF; HAS; GEN; ESPR; USEG; EVRG; CINF; FWONK; ASRT; HOLX; QRTEA; GT; ULTA; VRSN; LNT; NWSA; FOSL; VNET; GRPN; COMM; PGEN; IDXX; SSNC; DARE; LULU; AMD; RARE; CDNS; ICLR; MIDD; CNVS; ODFL; LRCX; ACHC; CTAS; GLNG; AKBA; HAIN; SPCB; ABUS; OTRK; ARDX; VSTM; MESO; OPCH; PCRX; INO; SNCR; PTC; BLUE; DOX; MTCH; GLPI; TSCO; WATT; KPTI; ACAD; PLUG; ARCC; DXCM; SEIC; RGLD; TTWO; GOGL; RZLT; CPRT; FTNT; JBLU; NDSN; EWBC; AGIO; ON; CDW; JKHY; SCOR; MYGN; ALGN; CBSH; ZBRA; MEOH; USAU; GRFS; MTEM; COLB; EXAS; SBLK; TECH; RMTI; VLY; URBN; BOKF; CTXR; NEOG; EKSO; ZION; MSTR; NTCT; BTCS; LECO; LXRX; DHC; TRVN; FLEX; UBSI; CGNX; TAOP; SFM; CMRX; GSM; SYNA; ONB; PTCT; BRKR; RBBN; ERIE; AVT; LPLA; IPGP; IDEX; TER; CJJD; ATEC; PODD; BLNK; PINC; GMAB; SCYX; GNTX; FCNCA; ADMA; TCBI; ASPS; LAMR; OZK; MORN; NWS; EYPT; WWD; PDCO; TXMD; STLD; WTFC; CASY; YY; SBRA; IBKR; INSM; ESLT; NICE; PNFP; OPI; SVC; TRIB; CYTH; SNOA; NKTR; PSMT; WB; NCPL; CGC; BCRX; INFN; XRX; ONCT; EAST; PRAA; OCUL; AZPN; TFSL; VS; FIVE; CENX; MDGL; UMBF; MKTX; INM; SGMO; FCFS; SMTC; DGLY; SAGE; CVLT; LSTR; ABTS; VRME; TLPH; EEFT; HWC; ARLP; GOGO; AY; IOVA; CSIQ; PMCB; ESGR; MANH; MKSI; WW; CLMT; NWE; CAPR; CNSL; STGW; VECO; AMKR; IART; LTBR; FOLD; SRPT; TRUE; ZG; ACIW; SAIC; CAKE; LFUS; MPWR; DVAX; BLKB; NGNE; SOWG; ONVO; LANC; POOL; PCH; BIMI; FIBK; RLMD; COLM; CRTO; GIII; GPRE; AMCX; SFNC; TOUR; COOP; HTHT; GBDC; AMBA; ALGT; PRQR; QDEL; VRNT; ENTG; ZD; MMYT; ITRI; PENN; CAR; SLM; HTLD; FFIN; CALM; NBIX; BCPC; HQY; HCSG; IRWD; ICUI; VIAV; ANDE; RVNC; CSTE; TXRH; IBTX; PEGA; MLKN; BPOP; ITCI; JJSF; SOHU; CIGI; BECN; ENPH; VC; CACC; TGTX; STKL; MTSI; WKHS; LOGI; PACB; CBRL; LUMO; CHRD; PLUR; LGO; FELE; COCP; CYBR; MGNI; MRNS; WSBC; SMCI; CVBF; FULT; SHOO; ABCB; CMPR; OLED; ACTG; ROIC; POWI; SAVA; GREE; CLNE; DORM; LE; SLAB; BLMN; SAIA; CATY; LPSN; PSEC; OMCL; WSFS; THRM; ARCT; MGNX; AGEN; ODP; HELE; MNRO; WAFD; DRS; STRA; WEN; ADTN; RGEN; DSGX; RMBS; UPBD; CEAD; MASI; CLPT; CREG; AVDL; FWRD; GGAL; WERN; GERN; EVOK; SIGI; HIMX; HOPE; HUBG; LRMR; LOPE; INDB; IBOC; PCTY; KNDI; BGC; AXON; OFIX; MRIN; CHDN; NAVI; SLNG; IPDN; EFOI; MGEE; HRTX; PZZA; VNOM; HALO; HURN; PRTA; SSRM; GLRE; WPRT; SANM; PPBI; IAC; TSEM; JACK; NNBR; DXPE; CRUS; MATW; MDXG; QLYS; TTEK; DIOD; ATHE; TBPH; OSIS; ECPG; FFBC; AFMD; TRMK; QMCO; OMAB; PLXS; IRBT; GLPG; SSP; INVA; SPSC; BANR; OXLC; INTZ; LOCO; PRGS; IRDM; TTEC; LSAK; NXST; CCOI; KTOS; FARO; LSCC; WIX; NDLS; ALTO; NWBI; FRME; SBCF; ENSG; ENTA; WABC; XOMA; CZR; TVTX; ARWR; JAKK; KALU; MHLD; AAON; BLDP; RUSHA; HEES; EVGN; RRGB; HTLF; BANF; VIVK; BKYI; ATRO; IDCC; OTTR; EGHT; POET; LNW; EXPO; OCSL; CMTL; TRS; AVAV; CFFN; EXLS; VRNS; IOSP; CSQ; NBTB; FIZZ; WDFC; TOWN; SIFY; MRKR; NVFY; EGBN; PERI; SCSC; TBRG; FBIO; MEIP; SBGI; UFPI; OMER; BCDA; RGS; XNCR; NSIT; BJRI; DCOM; TILE; ADEA; ASTE; CGEN; DOOO; ARCB; NYMT; SCHL; SIMO; IPAR; RDWR; TSAT; ARAY; SASR; HLIT; MMSI; CROX; OSPN; CERS; HSTM; ATNI; AAOI; ATRC; APOG; TROO; CDZI; MFIC; AEIS; RCON; CVGW; ASMB; VCYT; XNET; NTRP; TTGT; NMIH; KZIA; AMED; FORR; ARQ; OCFC; STBA; BUSE; CHEF; MRCY; FOXF; MGRC; OLB; VBTX; KLIC; MTRX; ANGI; UEIC; SBSI; MTLS; MMLP; EHTH; ASTC; EVO; PFMT; CSGS; NEO; FATE; MODV; IPWR; TTMI; ACIC; QUIK; VERU; TCRT; GEG; OSUR; TCBK; ZUMZ; FARM; ICFI; MXL; BHRB; ANGO; LBTYB; FWONA; RDNT; NMFC; ANIP; CNOB; VRA; HEAR; RAIL; PLCE; COKE; PEBO; CMCO; CRVL; EXTR; ULH; VNDA; NTGR; SRCE; AMWD; BRKL; FORM; LIND; FBNC; PKOH; STAA; ANIK; AMPH; PMN; CVCO; SAFT; UFCS; EFSC; QURE; SMSI; IMMP; LIQT; CNXN; PLAB; AMSC; ANTE; KOPN; LGND; CRMD; INGN; DMLP; LKFN; STRR; CRESY; MPAA; PDFS; DSGR; SPTN; INSG; TCTM; APEI; VSEC; FSTR; MRTN; ATSG; ESEA; DMRC; MERC; SUPN; COHU; DAKT; SYBT; TREE; KRNY; TCPC; QQQX; KELYA; SNBR; LPCN; CHCO; EZPW; AUPH; PFX; EXEL; GLYC; DZSI; CDMO; AWH; RDUS; APPS; LGIH; CARA; NFBK; CREX; CTBI; IZEA; TRST; MDWD; ALLT; DRRX; LFCR; CECO; AZTA; SSKN; GABC; MVIS; NOVT; AMRN; TBBK; HAFC; GLDD; FIVN; ROCK; HNRG; SLRC; FFIC; WASH; CHY; ALRS; FMBH; PLUS; HFWA; WRLD; CYTK; EMKR; HHS; IMOS; UVSP; SHEN; RTC; MYRG; CHI; LMNR; DENN; PAHC; CDNA; LQDT; CTSO; SNEX; MOFG; APTO; GEOS; SGLY; POWL; UCTT; ALDX; PATK; PBPB; SPNS; MBUU; DMAC; TWIN; PFC; AMSF; ADUS; FORTY; ORGS; VICR; NEON; PANL; HSII; QXO; BCLI; HTBK; CASS; CENTA; PXLW; NWPX; PFIS; BOOM; RIGL; PRDO; TTSH; GOOD; CRMT; HBNC; FLNT; CEVA; BLBD; TITN; AGYS; CMCT; TRUP; MLAB; CPRX; RGP; CLIR; OMEX; ITRN; ORMP; GASS; USLM; QIPT; IMKTA; FLWS; STRT; PGC; CCRN; HWKN; ONCY; NVMI; FISI; CORT; SKYW; RBCAA; GALT; CBAT; LCUT; SRDX; DGICA; NERV; QCRH; MSEX; LAND; SPWH; BMRC; SWBI; CAC; CLAR; DGII; GSBC; FRPH; HMST; THFF; CASH; CASI; GIFI; AOSL; AROW; DWSN; MGPI; HROW; KMDA; CARE; MGIC; QRHC; ACLS; DXLG; NRC; BCOV; CCNE; STRM; CSWC; PFBC; INVE; DJCO; ALCO; HTBI; ORRF; ICAD; QNST; CYRX; SHBI; IMMR; NATR; FLIC; FGF; CWST; COSM; USAP; YORW; GILT; CDXC; CAAS; STRL; WINA; KGEI; PRTG; RCEL; BCAL; FMNB; TIPT; GENE; KVHI; IVDA; BBSI; SLNH; VUZI; CNET; MPB; PLPC; ERII; MBWM; WLDN; LWAY; AEYE; BELFB; FRST; JOUT; SCVL; CUTR; MNTX; CHW; STCN; LEE; RUSHB; OSBC; WFCF; CVGI; EBTC; MCRI; FCBC; HBIO; CCBG; KIRK; CDXS; HURC; DHIL; MFIN; CVLG; ZEUS; MNOV; PETS; HRZN; FDUS; IVAC; CRNT; CZNC; DLPN; GDEN; JBSS; BFC; SWKH; TZOO; IBCP; CZFS; REFR; RDI; CHNR; ASTH; BSRR; MVBF; CTRN; SMBC; DYNT; FPAY; LAKE; VLGEA; CWBC; TCX; ZTEK; WEYS; OESX; UFPT; OFLX; BWEN; IESC; EGRX; SILC; NVEC; WTBA; STKS; PTMN; HIFS; CNTY; CLFD; PFIE; VOXX; FTFT; ACNT; CRAI; EGAN; SHYF; SPOK; HBCP; SENEA; NATH; PCYO; CAMT; NVEE; GLAD; AVNW; WMPN; III; ARTNA; HDSN; FBIZ; CWCO; FLXS; UTMD; CPSS; LMAT; FRBA; PRTS; SEED; ELVA; VCEL; FMAO; LYTS; WSBF; LCNB; ASYS; SGC; GLMD; SANW; HCKT; BCBP; ALNT; PWOD; ATLO; OXSQ; INBK; GSIT; WLFC; FTEK; ANIX; QRTEB; LRFC; ASUR; CIVB; BRFH; IRIX; BWFG; MCHX; SEVN; BCML; OPHC; GAIA; AXGN; HOFT; CTLP; NWFL; RILY; GNSS; ACNB; FNLC; WNEB; BCTX; NKSH; BEEM; SFST; COFS; SGA; ISTR; NEWT; HQI; XELB; KTCC; ESCA; TBNK; AUDC; SLP; RAVE; BGFV; LMB; YHGJ; FUND; MAYS; VALU; SBET; DXYN; AXTI; LWLG; PNRG; FGBI; MITK; NRIM; CULL; PALT; UTSI; SOHO; LFVN; MBCN; CBAN; CHMG; BLFS; RGCO; CSBR; GCBC; HSON; AMTX; BFIN; OPXS; MRCC; BBGI; GAIN; RDCM; WHF; RICK; STRS; BSET; AMRK; OPBK; VABK; DGICB; ALOT; FDBC; XTLB; RELL; SIGA; SAMG; LINC; TURN; FEIM; IRMD; RCKY; ESSA; NTIC; INOD; TRNS; QUBT; SSSS; TLF; ENG; SOBR; THTX; FNWD; CVV; EML; UONEK; KINS; GURE; ITIC; PKBK; CFFI; NEPH; NSSC; AWRE; BRID; SIEB; AAME; OBT; CTHR; BLRX; OVBC; BVFL; PPIH; CZWI; NOTV; SNFCA; RMCF; BYFC; TATT; FFNW; PNBK; BANX; IDN; WILC; NBN; EPSN; CPIX; HNNA; LARK; UNB; UNTY; SMTI; PROV; PESI; SYPR; OVLY; LTRX; FONR; CLRO; CHCI; HWBK; EBMT; CBFV; RVSB; OPRX; FCCO; PEBK; UBFO; FRAF; TSBK; PMD; AVXL; OPOF; CENT; UG; AUBN; FCAP; FXNC; BYRN; LPTH; AEHR; MNSB; ARKR; GTIM; NECB; FSBW; LSBK; CCLD; ULBI; USIO; SNT; CRIS; CLMB; LINK; ELTK; SENEB; CGO; TACT; APWC; FSFG; TOMZ; LIVE; OFS; KELYB; LUNA; IROQ; NHTC; CARV; ICMB; DYAI; SSBI; RVYL; RAND; KEQU; FLL; MGYR; EDAP; PPSI; SBFG; FUSB; FUNC; CPSH; CPHC; SGMA; INTG; ISSC; CELH; ASRV; VIRC; KFFB; PBHC; RFIL; PLBC; CRWS; BELFA; OCC; CFBK; NAII; NTWK; ICCC; CUBA; SFBC; SGRP; OXBR; VBFC; TAYD; LEDS; WHLM; JVA; BOTJ; DXR; DAIO; DLHC; GROW; CSPI; UBCP; LDWY; WVVI; BOSC; ARTW; HFBL; AIRT; SELF; VTSI; RCMT; RSSS; SMLR; IPA; GLBZ; GRVY; PRPH; MNDO; MTEX; DSWL; HIVE; SOTK; LFMD; CLWT; ATLC; UONE; FKWL; MINM; ESOA; SCWO; SCKT; RDIB; KRMD; BMRA; EU; KOSS; POCI; EDUC; NSYS; FORD; LOAN; MARPS; AACG; HGBL; PAYS; ELSE; CODA; SMID; SANG; GIGM; PDEX; MCVT; HIHO; ZYXI; APCX; TAIT; FTLF; LIXT; TPCS; DTST
