date,symb
1999-01-15 00:00:00,TPEIR; EUROB; SPM; ETE; MB; ALPHA; ITM; NEON; DB; ERIC; DTE; ALV; NOK; SAN; ING; AEG; MDT; SAP; AMRN; JCI; BBVA; G; TEF; TIT; MBG; TTE; ISP; KPN; BAYN; MT; HEIA; LAT; SIE; CS; MUV2; RWE; BNP; E; PHG; BN; LHA; FRE; HEI; BMW; BAS; WKL; CRH; FMS; ASML; BEI; RAND; NVO; VOW3; CDI; ADS; ETN; CON; EN; HEN3; AKZA; STE; TT; ALKS; PNL; MLP; QGEN; INTRK; CEC; BPE; SOI; MRK; ALV; TFI; 1U1; LI; GFC; PRGO; NTZ; SSL; ELHA; DEZ; VEON; MF; TRIB; BPSO; RYAAY; CRBN; ICLR; ELPE; TEP; ATTICA; BWB; MYTIL; CLB; AALB; AVDL; LPK; SAVE; MUB; LOUP; VOS; CRI; GMM; BEN; RHK; PUM; BESI; ASM; ERG; HAW; BDT; SLIGR; BOI; BRNL; ERF; VIRP; TWEKA; ARCAD; WSU; EDAP; ELEC; KSB; GLO; RSL2; DAM; IUR; LEI; HCO; VIL; CEN; UZU; TRI; STO3; ECK; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-18 00:00:00,TPEIR; EUROB; SPM; ETE; MB; ALPHA; ITM; DTE; ALV; G; TIT; MBG; KPN; ISP; BAYN; HEIA; LAT; BNP; CS; MUV2; SIE; RWE; BN; LHA; FRE; HEI; BMW; BAS; WKL; RAND; BEI; VOW3; CDI; ADS; CON; HEN3; EN; AKZA; PNL; INTRK; MLP; CEC; BPE; MRK; SOI; 1U1; LI; TFI; GFC; SSL; ELHA; DEZ; MF; BPSO; CRBN; ELPE; ATTICA; TEP; MYTIL; BWB; AALB; LPK; SAVE; MUB; LOUP; VOS; CRI; GMM; BEN; RHK; BESI; PUM; ASM; ERG; HAW; BDT; SLIGR; BOI; BRNL; ERF; VIRP; TWEKA; WSU; ARCAD; RSL2; ELEC; KSB; GLO; DAM; IUR; LEI; HCO; VIL; CEN; UZU; TRI; STO3; ECK; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-19 00:00:00,TPEIR; EUROB; SPM; ETE; MB; ALPHA; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; AMRN; MDT; BBVA; SAP; JCI; G; TEF; TIT; MBG; TTE; KPN; ISP; BAYN; MT; LAT; HEIA; BNP; CS; MUV2; SIE; RWE; PHG; LHA; E; BN; FRE; HEI; BMW; BAS; WKL; CRH; FMS; ASML; RAND; BEI; NVO; VOW3; CDI; ETN; ADS; AKZA; PNL; HEN3; CON; STE; EN; ALKS; TT; MLP; INTRK; QGEN; CEC; BPE; MRK; SOI; ALV; LI; 1U1; TFI; GFC; SSL; PRGO; NTZ; ELHA; VEON; MF; DEZ; TRIB; BPSO; RYAAY; CRBN; ELPE; ICLR; TEP; ATTICA; BWB; MYTIL; CLB; AVDL; AALB; LPK; SAVE; LOUP; MUB; VOS; CRI; GMM; BEN; RHK; PUM; BESI; ASM; ERG; HAW; BDT; SLIGR; BRNL; BOI; ERF; VIRP; TWEKA; EDAP; WSU; ARCAD; RSL2; ELEC; GLO; KSB; DAM; IUR; LEI; HCO; VIL; CEN; TRI; UZU; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-20 00:00:00,TPEIR; EUROB; SPM; ETE; MB; ALPHA; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; MDT; AMRN; BBVA; SAP; JCI; TEF; G; TIT; MBG; KPN; TTE; ISP; BAYN; MT; HEIA; LAT; SIE; BNP; CS; MUV2; RWE; LHA; PHG; BN; E; FRE; HEI; BMW; BAS; WKL; CRH; FMS; ASML; RAND; BEI; VOW3; NVO; ADS; CDI; ETN; CON; PNL; HEN3; AKZA; ALKS; EN; STE; TT; MLP; INTRK; QGEN; CEC; BPE; SOI; MRK; ALV; TFI; LI; 1U1; GFC; SSL; PRGO; NTZ; ELHA; VEON; DEZ; MF; TRIB; BPSO; RYAAY; CRBN; ICLR; ELPE; ATTICA; TEP; BWB; MYTIL; CLB; AVDL; LPK; AALB; SAVE; LOUP; MUB; VOS; CRI; GMM; BEN; RHK; PUM; BESI; ASM; ERG; HAW; BDT; SLIGR; BRNL; BOI; ERF; TWEKA; VIRP; WSU; ARCAD; EDAP; RSL2; ELEC; GLO; KSB; IUR; DAM; LEI; HCO; VIL; CEN; TRI; UZU; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-21 00:00:00,TPEIR; EUROB; SPM; ETE; MB; ALPHA; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; MDT; AMRN; SAP; BBVA; JCI; G; TEF; TIT; MBG; KPN; TTE; ISP; BAYN; MT; HEIA; LAT; SIE; BNP; CS; MUV2; RWE; PHG; LHA; E; BN; FRE; HEI; BMW; BAS; WKL; CRH; FMS; HABA; ASML; RAND; BEI; VOW3; NVO; CDI; ADS; ETN; CON; HEN3; EN; ALKS; AKZA; STE; PNL; TT; MLP; INTRK; QGEN; CEC; BPE; SOI; MRK; 1U1; ALV; LI; TFI; GFC; SSL; PRGO; NTZ; ELHA; VEON; DEZ; MF; TRIB; BPSO; RYAAY; CRBN; ICLR; ELPE; TEP; ATTICA; BWB; MYTIL; AVDL; CLB; LPK; AALB; SAVE; LOUP; MUB; VOS; CRI; GMM; BEN; RHK; PUM; BESI; ASM; ERG; HAW; BDT; SLIGR; BRNL; BOI; ERF; TWEKA; VIRP; ARCAD; WSU; ELEC; RSL2; EDAP; GLO; KSB; IUR; LEI; DAM; HCO; CEN; VIL; TRI; UZU; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-22 00:00:00,TPEIR; EUROB; ETE; SPM; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; AMRN; MDT; SAP; BBVA; JCI; G; MBG; TEF; TIT; TTE; BAYN; ISP; KPN; MT; LAT; SIE; HEIA; MUV2; BNP; RWE; CS; PHG; LHA; E; BN; FRE; HEI; BMW; BAS; WKL; CRH; ASML; FMS; HABA; RAND; BEI; VOW3; NVO; CDI; ADS; ETN; CON; HEN3; EN; ALKS; STE; AKZA; TT; PNL; MLP; INTRK; QGEN; CEC; SOI; BPE; MRK; 1U1; ALV; LI; TFI; GFC; SSL; PRGO; NTZ; VEON; ELHA; DEZ; MF; TRIB; BPSO; RYAAY; CRBN; ICLR; ELPE; TEP; BWB; ATTICA; MYTIL; CLB; LPK; AALB; AVDL; SAVE; LOUP; MUB; VOS; CRI; GMM; BEN; RHK; PUM; ASM; BESI; BRNL; HAW; ERG; BDT; SLIGR; BOI; ERF; TWEKA; VIRP; ARCAD; EDAP; WSU; ELEC; RSL2; GLO; KSB; IUR; LEI; DAM; HCO; CEN; VIL; UZU; TRI; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-25 00:00:00,TPEIR; EUROB; SPM; ETE; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; AMRN; MDT; SAP; BBVA; JCI; TEF; G; TIT; MBG; TTE; KPN; ISP; BAYN; MT; HEIA; LAT; SIE; BNP; MUV2; CS; RWE; PHG; LHA; E; BN; FRE; HEI; BMW; BAS; CRH; WKL; ASML; HABA; FMS; RAND; BEI; NVO; VOW3; CDI; ETN; ADS; CON; EN; ALKS; HEN3; PNL; STE; TT; AKZA; MLP; QGEN; INTRK; CEC; SOI; BPE; MRK; 1U1; ALV; LI; TFI; GFC; SSL; PRGO; NTZ; VEON; ELHA; MF; DEZ; BPSO; TRIB; RYAAY; CRBN; ICLR; ELPE; TEP; ATTICA; MYTIL; BWB; AVDL; CLB; LPK; AALB; SAVE; LOUP; VOS; MUB; CRI; GMM; BEN; RHK; PUM; BESI; BDT; ASM; HAW; ERG; BRNL; SLIGR; BOI; ERF; TWEKA; VIRP; ARCAD; WSU; ELEC; EDAP; RSL2; GLO; KSB; IUR; DAM; LEI; HCO; CEN; VIL; UZU; TRI; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-26 00:00:00,TPEIR; EUROB; SPM; ETE; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; SAP; MDT; AMRN; JCI; BBVA; G; TIT; TEF; MBG; TTE; KPN; BAYN; ISP; MT; HEIA; LAT; SIE; BNP; MUV2; CS; RWE; PHG; LHA; E; BN; FRE; HEI; BMW; BAS; WKL; CRH; ASML; RAND; HABA; FMS; BEI; VOW3; NVO; CDI; ETN; ADS; CON; ALKS; TT; EN; AKZA; PNL; STE; HEN3; INTRK; QGEN; MLP; CEC; SOI; BPE; MRK; 1U1; LI; ALV; TFI; GFC; SSL; PRGO; NTZ; ELHA; VEON; MF; DEZ; RYAAY; BPSO; TRIB; CRBN; ICLR; ELPE; TEP; ATTICA; MYTIL; LPK; BWB; AVDL; CLB; AALB; SAVE; MUB; LOUP; VOS; CRI; GMM; BEN; RHK; PUM; BESI; BDT; ASM; HAW; ERG; BRNL; SLIGR; BOI; ERF; VIRP; TWEKA; ARCAD; WSU; ELEC; EDAP; RSL2; GLO; KSB; IUR; DAM; LEI; HCO; UZU; CEN; VIL; TRI; ECK; STO3; PIG; AVAX; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-27 00:00:00,TPEIR; EUROB; SPM; ETE; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; MDT; SAP; AMRN; JCI; BBVA; TIT; G; MBG; TEF; KPN; TTE; BAYN; ISP; HEIA; MT; SIE; LAT; BNP; RWE; MUV2; CS; PHG; BN; LHA; E; FRE; HEI; BMW; BAS; CRH; WKL; ASML; FMS; HABA; RAND; BEI; VOW3; CDI; NVO; ETN; ALKS; CON; ADS; EN; TT; AKZA; STE; HEN3; PNL; MLP; INTRK; QGEN; SOI; CEC; BPE; MRK; 1U1; TFI; LI; ALV; GFC; SSL; PRGO; NTZ; ELHA; VEON; MF; DEZ; TRIB; BPSO; RYAAY; CRBN; ELPE; ICLR; BWB; TEP; ATTICA; MYTIL; LPK; AVDL; CLB; AALB; SAVE; MUB; LOUP; VOS; CRI; GMM; BEN; PUM; RHK; BESI; BDT; ASM; ERG; HAW; BRNL; SLIGR; BOI; ERF; VIRP; TWEKA; WSU; ARCAD; ELEC; EDAP; RSL2; GLO; KSB; IUR; DAM; LEI; HCO; VIL; UZU; CEN; TRI; ECK; STO3; PIG; AVAX; BIJ; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-28 00:00:00,TPEIR; EUROB; SPM; ETE; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; NOK; ALV; SAN; ING; AEG; MDT; SAP; AMRN; JCI; BBVA; G; TIT; TEF; MBG; KPN; TTE; BAYN; ISP; HEIA; LAT; BNP; SIE; MT; RWE; CS; MUV2; BN; PHG; E; LHA; FRE; HEI; BMW; BAS; WKL; CRH; ASML; FMS; HABA; RAND; BEI; VOW3; CDI; NVO; ETN; ALKS; CON; ADS; EN; AKZA; HEN3; PNL; STE; TT; INTRK; MLP; QGEN; SOI; CEC; BPE; 1U1; MRK; ALV; TFI; LI; GFC; SSL; PRGO; VEON; MF; NTZ; ELHA; DEZ; BPSO; TRIB; RYAAY; CRBN; ICLR; ELPE; BWB; TEP; ATTICA; MYTIL; LPK; AVDL; CLB; AALB; BOSS; SAVE; MUB; VOS; LOUP; GMM; CRI; BEN; PUM; RHK; BDT; BESI; ASM; ERG; HAW; BRNL; SLIGR; BOI; ERF; VIRP; TWEKA; WSU; ARCAD; ELEC; RSL2; GLO; KSB; IUR; LEI; EDAP; DAM; HCO; UZU; CEN; VIL; TRI; ECK; STO3; PIG; AVAX; BIJ; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-29 00:00:00,TPEIR; EUROB; ETE; SPM; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; ALV; NOK; SAN; ING; AEG; MDT; SAP; AMRN; JCI; BBVA; G; TIT; MBG; TEF; TTE; KPN; BAYN; ISP; HEIA; SIE; LAT; MT; BNP; RWE; CS; MUV2; BN; PHG; LHA; E; FRE; HEI; BMW; BAS; CRH; WKL; ASML; FMS; HABA; RAND; BEI; VOW3; CDI; NVO; ETN; EN; ALKS; CON; AKZA; ADS; TT; STE; PNL; INTRK; HEN3; MLP; QGEN; CEC; SOI; 1U1; BPE; MRK; ALV; TFI; LI; GFC; SSL; PRGO; MF; VEON; NTZ; ELHA; DEZ; BPSO; TRIB; RYAAY; ICLR; CRBN; ELPE; TEP; BWB; ATTICA; MYTIL; LPK; AVDL; CLB; AALB; BOSS; MUB; SAVE; VOS; LOUP; GMM; CRI; PUM; BEN; BDT; RHK; ASM; BESI; ERG; HAW; BRNL; SLIGR; BOI; ERF; VIRP; TWEKA; WSU; ARCAD; ELEC; RSL2; GLO; IUR; KSB; LEI; DAM; EDAP; HCO; UZU; CEN; VIL; TRI; ECK; STO3; PIG; AVAX; BIJ; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-02-01 00:00:00,TPEIR; EUROB; ETE; SPM; ALPHA; MB; ITM; NEON; DB; DTE; ERIC; ALV; NOK; ING; SAN; AEG; MDT; SAP; AMRN; JCI; BBVA; TIT; G; TEF; MBG; TTE; ISP; KPN; BAYN; HEIA; SIE; LAT; MUV2; BNP; MT; CS; RWE; BN; E; LHA; PHG; FRE; BMW; HEI; BAS; CRH; WKL; ASML; FMS; HABA; RAND; BEI; VOW3; CDI; NVO; EN; ALKS; ETN; CON; AKZA; ADS; TT; STE; PNL; HEN3; INTRK; MLP; CEC; QGEN; SOI; BPE; 1U1; MRK; ALV; TFI; LI; GFC; SSL; PRGO; MF; NTZ; VEON; ELHA; DEZ; BPSO; RYAAY; TRIB; ICLR; CRBN; ELPE; BWB; TEP; ATTICA; MYTIL; LPK; AVDL; CLB; AALB; BOSS; MUB; SAVE; VOS; LOUP; GMM; PUM; BEN; BDT; CRI; RHK; BESI; ASM; ERG; HAW; BRNL; SLIGR; BOI; ERF; TWEKA; VIRP; WSU; ELEC; ARCAD; RSL2; GLO; IUR; EDAP; KSB; LEI; DAM; HCO; UZU; CEN; VIL; TRI; ECK; STO3; PIG; AVAX; BIJ; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
