date,symb
2015-01-02 00:00:00,TOPS; TPEIR; PSHG; ATO; BMPS; CO; OTP; MOL; LOCAL; EMEIS; HM-B; DCC; ETE; SHIP; SHB-A; BME; BUD; CEZ; SEB-A; ASSA-B; SWED-A; TELIA; 1913; INVE-B; KOMB; GFTU; SAN; HEXA-B; COLO-B; BAYN; SNY; SAND; MDT; SAP; IDEXY; TTE; EUROB; OR; NVO; MC; SPM; ALPHA; DB; SKF-B; ALFA; DTE; ACN; SIE; SKA-B; VWS; ATCO-B; TEF; TRYG; VK; NOBI; PGE; A5G; ASML; CARL-B; BAS; PKN; MAERSK-B; EL; PKO; BBVA; NOK; CAST; ALV; AI; UCG; SECU-B; MBG; BNP; PNDORA; E; BMW; DHL; RMS; ERIC; SPL; AIR; HEIA; INDU-A; BABWF; VIRI; VOLV-A; GETI-B; SU; ENGI; SOBI; LATO-B; BN; ISS; PEO; CS; EKTA-B; CON; ING; LUND-B; BOL; IBE; MT; ISP; PHG; PZU; CDI; ENEL; BALD-B; SAAB-B; JCI; KBHL; DEMANT; VOW3; TREL-B; ETN; EOAN; FRE; MBK; VANTI; NIBE-B; CABK; SUBC; KGH; HPOL-B; PRGO; SAF; GN; BILL; RI; DG; ACA; FMS; NXPI; JYSK; AXFO; GLE; NDA-FI; AAK; HUFV-A; TUI1; MUV2; G; RWE; SCA-B; BEI; SSAB-B; KER; ING; RNO; FLUT; SGO; APTV; RYAAY; EXPGF; FLS; KBCSF; STLA; BCP; TIT; DSY; BAVA; CRH; AMS; KNEBV; CBK; FABG; TS; HOLM-B; CA; TABAK; HEN3; TKA; LPP; SAMPO; LOOMIS; INDT; NTGY; VNA; LAT; CPS; AF; ATRLJ-B; LIFCO-B; LHA; IFX; JAZZ; MIL; PUB; ALO; AFRY; AD; REP; OHLA; NCC-B; ALKS; TT; LR; BOL; CBDG; ADS; MRK; KRZ; ELE; FER; CCC; DB1; STX; BAKKA; RBREW; TPE; PEAB-B; CAP; ADP; OPL; BAMI; WIHL; ALMB; BETS-B; FORTUM; ENA; BIRG; HEI; AC; SRG; EVK; HO; HNR1; AEG; EDP; AM; AER; PAH3; BHW; ETL; THULE; NKT; VIE; KINV-A; EN; AMBU-B; SAB; AKZA; FR; ROCK-B; ZAL; ALK-B; BVI; SYDB; SY1; DWNI; RRTL; ZEAL; KPN; SAGA-B; EBK; STAR-B; JDAN; RED; STE; AZA; VEON; DEC; DFDS; SW; MTG-B; UTDI; ADDT-B; LI; SESG; EBO; SCHO; BNR; PSM; WRT1V; EDPR; BEIJ-B; COV; CLAS-B; RILBA; CLB; QGEN; TRN; WKL; GFC; CLA-B; ALV; G1A; GET; BOSS; UPM; MAP; OMV; WLN; SYSR; EDEN; MDF; FRVIA; HUSQ-A; 1U1; NXTMH; ALLE; SPNO; TLX; VITR; ICLR; RAND; LIAB; VAS; EUR; FRA; LDO; ACS; DUNI; NESTE; FCC; GZ5; GRNG; BPE; GRFS; GMAB; JHX; VPK; JEM; FIE; SES; ERF; NN; EIFF; KGX; PRY; VIV; PKP; COLR; LEG; BILI-A; NK; MB; MTX; ODET; NOLA-B; BOS; MRL; WCH; AZ2; HLE; METSO; ENG; NDX1; FGR; BIM; IPN; WSV2; SDF; AKE; BB; CAR; RF; MF; HOT; SFER; AGS; TEP; ACKB; CPR; LXS; INWI; GL9; RAW; COL; MONC; VAC; ELIOR; OTE; RAA; BKT; CEC; SBB-B; RXL; OPM; ALM; BURE; TRIB; WBD; CSTM; SFL; LWB; SCR; IMO1; BMAX; RCO; KRX; GTC; SK; ELISA; PUM; BO; ICAD; CORE-PREF; DNORD; BMED; TRE; ANA; AALB; KRN; OEWA; CRTO; GCO; TUB; PRQR; SBLK; MMB; ELI; FAGR; TA1; REC; COFB; TX; ACP; FBK; ERA; MYCR; 13B; EVD; PPC; UBI; OCI; PEP; ALB; HER; BDX; ENX; BERG-B; DUE; BUFAB; SZU; JSW; STP; MEL; CMPR; ACX; HUH1V; FCT; VCT; LEC; ARCAD; DLG; TYRES; FNTN; KRU; BGN; WWG; A2A; OUT1V; BZU; AVDL; TFI; COVH; ONTEX; GYC; UNI; NMAN; GEA; NDA; MTHH; PAAL-B; OBS; POST; KWS; NP3; GDS; NHH; DIA; CDR; CE; FPE; TIETO; AED; LEN; DEQ; ZIL2; PSG; GIL; SOLV; OEM-B; BRE; RUI; IMCD; DOXA; TSL; VIS; SCYR; VIRP; ALTA; NEWA-B; IDR; RHK; EVN; WDP; NOS; ASM; VALMT; MYM; KTY; GXI; FLU; UN9; FLW1; AZM; EBRO; DAC; MNV6; RHM; LOG; KCR; CRED-A; GBF; TESB; BC8; AQ; GLPG; SON; SPB; ACE; OPAP; GLJ; IP; ALG; TETY; DBVT; MVV1; WUW; NTG; ARTO; BC; TEG; MELE; KBCA; MBWS; MMT; SOP; APAM; SZG; XVIVO; CTY1S; PRTA; SAX; SOLAR-B; GTT; ATE; KNOW; TKTT; CGCBV; FNAC; QDT; FLY; BULTEN; WIB; NEX; LINDEX; AMP; BPSO; CARM; AFMD; NOEJ; ZEP; WWL; STEAV; XD4; NXI; AIXA; KEMIRA; BDT; BEKB; VLTSA; NVG; PEUG; ELUX-A; LOUP; ASPS; TNG; PHH2; COP; BIOT; BZY; ERG; CIE; VIT-B; HBH; 1SO; SWEC-A; HHFA; CAF; COFA; FII; PNL; BNB; NEU; BFT; SLIGR; CMR; LOGI-A; VOS; SNK; BUR; SRT; VID; KIN; HTRO; EVO; DIE; QURE; WAC; NWG; SBO; SEZI; RENE; NEM; MERY; IRE; BEN; BREB; IPS; TWEKA; ANIM; SIX2; INH; AGRO; RZ8G; BOI; UBS; MARR; JUN3; BTS; DAN; CTT; CRLA; LOTB; 5JB; AGR; FNOX; GIMB; TTK; AM8; FSKRS; TOM2; YIT; PRIC-B; KCO; GPW; GLOB; ZAG; ARISE; BKS; CEM; GEO; DOC; PARRO; PROB; CRBN; ECV; ELPE; JUVE; SOI; ARP; HANZA; TIMA; DRW8; BAR; ORNAV; BIOPOR; NEON; PFI; ABS2; DHG; SAVE; BIO; ELLAKTOR; JEN; MTLS; PHM; NEXTA; PKTM; RWAY; GREEN; KESKOA; PIA; SEM; PFV; SOL; REY; DSX; NBG6; BRNL; MONT; SANOMA; ALGBE; RET; S92; SPG; BON; TEL2-A; MCI; DEZ; XANO-B; VGP; BESI; SBS; AKTIA; MYTIL; M5Z; FREY; MX; SEM; COK; DOM; CBRAIN; VIO; FDR; AMRN; ELEC; ROVI; MDN; PRODEA; TXT; ECEA; GMM; IDL; MAIRE; RROS; NRG; CDA; RAIVV; PARKEN; MCM; ALCJ; CGM; ROS; AEGN; BVB; IGD; VETO; ENO; HABA; HG1; RLIA; ECONB; PCX; MOH; DAL; VIH1; IBAB; BORG; SDG; SIP; AJA-B; ARG; T5N; GLO; MTU; TRI; MCAP; ZWS; ESEA; CPINV; MRN; LRE; FAE; RCS; LPE; DVL; FM; CEN; FACC; OHB; AGFB; OKDBV; DBG; ENC; ITM; ZV; SGN; PCR; SQNS; PIG; VAN; TRG; ATS; LSS; IMMO; GFT; VLK; KSB; COR; SUR; CWC; SSH; NRO; FILA; OTS; VTR; STO3; VAIAS; MSAB-B; NXT; ABS; MLP; AKW; PON1V; LPK; SPA; TOA; AREIT; SBT; KENDR; HAW; OLVAS; EQS; DEX; ERB; FTK; ELG; BIJ; SFPI; AAD; THEP; VAR1; RSL2; GWK3; KOF; CAT31; GASS; PREV-B; SAMS; KTCG; ALGIL; JCQ; BSS; ASC; VU; PRT; WAVE; HOMI; INEA; WLT; EIS; ORIA; UNI; DECB; C43; ALCRB; VMX; GOB; EXA; ASCE; EDR; FLUX; NXU; BDB; KWG; MN; TYA; EXM; STG; QBY; EXAE; O4B; GEKTERNA; AOJ-B; SUY1V; VIK1V; VAF; FYB; WOL; RECT; CLC; RJF; MUB; MNBA; ALMDG; VOC; DFTK; KTN; 11B; IXX; PAT; SES; PSAN; G5EN; LBW; TENERGY; LEI; VVD; VERK; SVE; ALHEX; ALNT; MED; R4; COBH; SQRL; VGO; SNT; QRS; ADV; CNDF; MOL; ALMA; AC5; SKB; ACX; MXHN; ADX; PNE3; KSC; GKI; SIM0; UBK; OEL; H9W; PRO; VRAP; MUX; INKAT; BST; DMRE; CEA; ALFLE; ALCIS; MRB; A1OS; ALMRB; BLC; SCHP; ALTR; BSL; SYT; SCANFL; TNXT; ALERS; WSU; YRM; BASS; JEN; AMB; UBS; GAM; ELN; UZU; PARP; T2G; SEFER; PLAKR; EKT; EQV1V; QRF; PYT; YSN; METSA; REG1V; ATTICA; AOF; MDG1; CIV; CHEMM; ALVDM; VG8; EM; INF; ALLDL; TOUP; BWB; IBG; ECK; MBB; ALBI; SHF; GTY; NTG; VIB3; ESON; ALATA; SCP; SLR; SMHN; EDAP; ALESK; MSAG; BHD; HNL; NTZ; KUL; PRC; CRI; F3C; ALATI; EUZ; MUM; MCR; ALGEV; CED; M8G; EKI; IUR; ELHA; TEXF; CRAV; BST; MAN; HYQ; LACR; ROU; ADN1; PWO; UNT; V3V; HPHA; ST5; SWA; VIL; ISUR; ORAP; 4DS; LIN; CTNK; FKA; MIKO; PRM; EDNR; BIG; NEP; CBOT; DAM; D6H; ALDLT; 2GB; ALFRE; CRSU; BSD; LTH; ALPJT; ALSOG; VBK; CMO; FHW; DR0; ALU10; MZX; MSH; ACWN; AVAX; INTRK; MEKKO; FPH; APETIT; ETG; ALPRO; ALBAV; QB7; IVU; GSJ; ATH; HMU; HST; ALPM; NOHO; CRTO; TTR1; ACT; MLCMB; AAA; ALAUR; NBH; WIG1; KRI; MRM; ISHA; CRLO; GPE; OTOEL; DIE; ALNTG; DIB; ALBFR; ALBIO; ATEME; UNITED; HVID; CRZK; ATLD; DKUPL; A7A; ESY; GBQ; BYW; MBK; HP3A; PZS; DLX; WXF; ALPDX; SSL; HCO; ALDEL; GME; NWX; GE; ECR; CRAP; DAR; ALNSE; E4C; DIGIA; HYDRA; BEZ; FEV; EDL; ALREA; LUS1; MLL; KGR; ALECR; JDC; LQAG; BSS; FAA; MBR; EDD3; OBS; CFEB; ALSTW; SLBEN; WUG3; PSAT; ALMII; APM; WPB; IFS; ALKEY; SMWN; ALMOU; ART; M4N; CEK; AEIN; MAN; BTG; CBE; WCMK; FCP; AJ91; ILM1; CLIQ; GUI; VVV3; FEW; CAMB; RAT; COH; UUU; CY1K; YOC; ACAN; HXCK; SB1; H2O; SWUT; BMM; FMONC; XTP; SCB; ORRON; DANS; DIA; RIG2
2015-01-05 00:00:00,TOPS; TPEIR; PSHG; ATO; BMPS; CO; OTP; MOL; LOCAL; EMEIS; HM-B; DCC; ETE; BME; SHIP; SHB-A; BUD; CEZ; SEB-A; ASSA-B; SWED-A; TELIA; 1913; INVE-B; KOMB; GFTU; COLO-B; HEXA-B; SAN; BAYN; SNY; SAND; MDT; SAP; IDEXY; OR; TTE; NVO; EUROB; MC; SPM; SKF-B; ALPHA; ALFA; DB; ACN; SKA-B; DTE; SIE; VWS; ATCO-B; TRYG; NOBI; TEF; VK; PGE; A5G; ASML; CARL-B; PKN; BAS; MAERSK-B; EL; PKO; CAST; NOK; BBVA; ALV; SECU-B; AI; PNDORA; MBG; UCG; BNP; AIR; ERIC; BMW; DHL; RMS; SPL; E; INDU-A; BABWF; HEIA; VOLV-A; GETI-B; LATO-B; SOBI; VIRI; ISS; SU; ENGI; BN; EKTA-B; PEO; LUND-B; CS; BOL; CON; IBE; ING; MT; KBHL; PZU; PHG; CDI; BALD-B; ISP; SAAB-B; TREL-B; DEMANT; JCI; FRE; VOW3; ENEL; ETN; EOAN; NIBE-B; MBK; VANTI; HPOL-B; SAF; PRGO; GN; BILL; KGH; CABK; SUBC; RI; FMS; DG; AXFO; NXPI; JYSK; ACA; NDA-FI; GLE; AAK; HUFV-A; TUI1; MUV2; SCA-B; G; BEI; RWE; SSAB-B; KER; FLUT; ING; RYAAY; RNO; KBCSF; SGO; APTV; EXPGF; FLS; BAVA; AMS; BCP; DSY; STLA; TIT; AMS; KNEBV; FABG; CRH; HOLM-B; CBK; TABAK; HEN3; TS; CA; INDT; TKA; LOOMIS; SAMPO; LPP; AF; LIFCO-B; VNA; LAT; NTGY; ATRLJ-B; CPS; LHA; IFX; JAZZ; PUB; ALKS; AFRY; MIL; ALO; NCC-B; AD; CBDG; OHLA; TT; BOL; REP; LR; MRK; FER; KRZ; ADS; CCC; DB1; STX; PEAB-B; ELE; RBREW; TPE; BETS-B; BAKKA; CAP; OPL; WIHL; ADP; ALMB; ENA; BAMI; FORTUM; HEI; BIRG; AC; SRG; HO; EVK; HNR1; AM; ETL; THULE; AEG; AER; EDP; BHW; PAH3; NKT; KINV-A; VIE; ALK-B; EN; AKZA; FR; ROCK-B; SYDB; ZAL; AMBU-B; SAB; BVI; SY1; DWNI; ZEAL; RRTL; JDAN; SAGA-B; EBK; STAR-B; AZA; KPN; STE; RED; DFDS; DEC; SW; ADDT-B; MTG-B; EBO; UTDI; VEON; LI; SESG; BNR; SCHO; BEIJ-B; PSM; WRT1V; COV; RILBA; CLAS-B; EDPR; QGEN; WKL; GFC; CLA-B; TRN; CLB; GET; G1A; UPM; ALV; BOSS; WLN; SYSR; HUSQ-A; MAP; EDEN; MDF; VITR; ICLR; FRVIA; OMV; 1U1; NXTMH; ALLE; SPNO; TLX; LIAB; RAND; VAS; EUR; FRA; ACS; NESTE; GRNG; DUNI; LDO; GMAB; FCC; SES; FIE; GZ5; VPK; JHX; BPE; EIFF; ERF; NN; GRFS; KGX; JEM; MTX; LEG; BILI-A; VIV; COLR; NK; PRY; ODET; PKP; NOLA-B; MRL; MB; BOS; AZ2; NDX1; IPN; BIM; WCH; WSV2; METSO; SDF; ENG; HLE; FGR; BB; CAR; AKE; RF; HOT; MF; SFER; TEP; AGS; ACKB; INWI; CPR; GL9; COL; VAC; ELIOR; SBB-B; LXS; RAA; OTE; MONC; ALM; RAW; BURE; IMO1; RXL; OPM; BKT; CEC; TRIB; KRX; BO; LWB; SCR; WBD; CSTM; SFL; BMAX; RCO; SK; GTC; ELISA; PUM; ICAD; CORE-PREF; DNORD; KRN; BMED; TRE; AALB; FAGR; TUB; ANA; GCO; OEWA; REC; MYCR; ELI; TA1; COFB; CRTO; PRQR; ACP; MMB; SBLK; EVD; FBK; 13B; ERA; PEP; TX; UBI; ALB; BERG-B; HER; ENX; BDX; JSW; BUFAB; DUE; OCI; SZU; STP; PPC; ACX; MEL; HUH1V; CMPR; FCT; DLG; LEC; VCT; ARCAD; KRU; TYRES; PAAL-B; ONTEX; NMAN; BGN; FNTN; COVH; AVDL; GEA; DIA; A2A; MTHH; POST; TFI; OBS; KWS; GYC; BZU; NP3; NDA; WWG; GDS; OUT1V; UNI; CE; CDR; AED; NHH; LEN; FPE; TIETO; DEQ; MNV6; ZIL2; SOLV; GIL; BRE; OEM-B; RUI; PSG; VIS; ALTA; VIRP; TSL; IMCD; SCYR; DOXA; ASM; MYM; NEWA-B; WDP; RHK; VALMT; EVN; UN9; FLU; IDR; KTY; FLW1; AZM; NOS; GXI; EBRO; GLPG; LOG; RHM; DAC; CRED-A; KCR; SPB; GBF; BC8; TESB; GLJ; SON; ACE; AQ; TETY; ALG; IP; MVV1; WUW; NTG; ARTO; BC; DBVT; MELE; XVIVO; MMT; TEG; SOP; KBCA; SOLAR-B; OPAP; MBWS; CTY1S; AFMD; ATE; FLY; APAM; AMP; FNAC; KNOW; TKTT; GTT; SZG; PRTA; WIB; SAX; BULTEN; CGCBV; CARM; LINDEX; NOEJ; QDT; ZEP; BPSO; STEAV; NXI; AIXA; NEX; WWL; XD4; VLTSA; NVG; BDT; KEMIRA; LOUP; BEKB; ELUX-A; BZY; PHH2; COP; BIOT; QURE; PEUG; HBH; TNG; VIT-B; FII; 1SO; CIE; SWEC-A; ASPS; ERG; COFA; HHFA; BNB; CAF; PNL; CMR; BFT; NEU; SEZI; SNK; LOGI-A; HTRO; SLIGR; BUR; SRT; KIN; WAC; VID; EVO; VOS; MERY; DIE; BEN; NWG; RENE; NEM; SBO; BREB; IRE; ANIM; IPS; BOI; TWEKA; RZ8G; INH; AGRO; UBS; MARR; BTS; PRIC-B; DAN; LOTB; SIX2; AGR; FNOX; CTT; JUN3; CRLA; TTK; GIMB; AM8; 5JB; FSKRS; DOC; GPW; YIT; PROB; TOM2; ARISE; KCO; ZAG; BKS; PARRO; GLOB; ECV; GEO; CEM; CRBN; JUVE; ARP; DRW8; SOI; BIO; ORNAV; PFI; ELPE; HANZA; SAVE; TIMA; BAR; BIOPOR; DHG; NEON; ABS2; PKTM; GREEN; RWAY; PIA; MTLS; KESKOA; NEXTA; JEN; PHM; PFV; SEM; SOL; REY; ELLAKTOR; NBG6; ALGBE; MONT; DSX; BON; SPG; BRNL; RET; SANOMA; TEL2-A; NWRN; MCI; S92; DOM; XANO-B; M5Z; BESI; VGP; FREY; DEZ; CBRAIN; AKTIA; SEM; SBS; MDN; MX; ECEA; TXT; ELEC; COK; FDR; VIO; ROVI; MYTIL; PRODEA; RROS; AMRN; IDL; MAIRE; NRG; CDA; GMM; RAIVV; MCM; PARKEN; CGM; ROS; ALCJ; HABA; ENO; BVB; HG1; VETO; IGD; VIH1; DAL; PCX; ECONB; BORG; SIP; RLIA; IBAB; SDG; T5N; AEGN; ARG; AJA-B; MCAP; TRI; ESEA; GLO; MTU; MOH; ZWS; LRE; FAE; CPINV; MRN; LPE; RCS; FACC; CEN; FM; OHB; OKDBV; DBG; AGFB; DVL; ZV; PCR; PIG; ENC; SGN; ITM; SQNS; IMMO; ATS; VAN; FILA; GFT; LSS; VLK; KSB; TRG; COR; SUR; SSH; CWC; VTR; MSAB-B; ABS; NRO; OTS; STO3; VAIAS; PON1V; AKW; MLP; SPA; OLVAS; TOA; AREIT; LPK; SBT; FTK; EQS; NXT; KENDR; HAW; ERB; BIJ; AAD; ELG; DEX; VAR1; GWK3; RSL2; THEP; CAT31; KOF; PREV-B; BSS; SAMS; KTCG; ALGIL; VU; GASS; JCQ; SFPI; PRT; INEA; WAVE; HOMI; ASC; EXA; ORIA; DECB; WLT; C43; UNI; ALCRB; EIS; ASCE; EDR; GOB; SUY1V; FLUX; KWG; NXU; MN; VMX; RJF; TYA; BDB; STG; O4B; VIK1V; AOJ-B; QBY; CLC; EXM; WOL; EXAE; RECT; FYB; G5EN; GEKTERNA; MNBA; VVD; KTN; MUB; ALMDG; PAT; 11B; VOC; SES; DFTK; IXX; VERK; PSAN; LEI; VAF; MED; LBW; SVE; SNT; SKB; ALHEX; COBH; VGO; R4; TENERGY; QRS; SQRL; ALMA; ALNT; ADV; CNDF; SIM0; ADX; MOL; ACX; AC5; DMRE; KSC; PNE3; MXHN; GKI; UBK; VRAP; MUX; OEL; INKAT; BST; H9W; PRO; ALFLE; ALCIS; MRB; BLC; ALMRB; CEA; A1OS; SCHP; BSL; SCANFL; TNXT; AMB; ALTR; ALERS; YRM; SYT; WSU; JEN; BASS; EQV1V; UBS; ELN; PARP; GAM; EKT; UZU; SEFER; PLAKR; MDG1; METSA; PYT; QRF; YSN; T2G; CHEMM; REG1V; ALLDL; AOF; CIV; VG8; INF; ALVDM; BWB; EM; IBG; MBB; ECK; ATTICA; ALATA; GTY; TOUP; NTG; ALBI; ESON; VIB3; SHF; SCP; ALESK; SLR; MSAG; NTZ; BHD; EDAP; KUL; F3C; SMHN; HNL; UNT; MCR; PRC; ALATI; CRI; MUM; M8G; BST; ALGEV; MAN; HYQ; CRAV; ROU; IUR; CED; LACR; EUZ; PWO; EKI; TEXF; ADN1; HPHA; ISUR; ELHA; ST5; FKA; VIL; V3V; LIN; ORAP; SWA; 4DS; MIKO; CTNK; EDNR; BIG; NEP; PRM; CBOT; D6H; 2GB; ALDLT; DAM; ALPJT; ALFRE; VBK; CRSU; LTH; ALSOG; BSD; FHW; CMO; MZX; DR0; ALU10; MSH; ACWN; FPH; APETIT; INTRK; MEKKO; ETG; ALBAV; AVAX; QB7; ALPRO; ATH; HST; IVU; HMU; NOHO; TTR1; ALPM; CRTO; ACT; AAA; MLCMB; GSJ; ALAUR; NBH; MRM; ISHA; CRLO; ALNTG; GPE; ALBIO; DIE; DIB; ALBFR; WIG1; KRI; HVID; ATEME; UNITED; OTOEL; A7A; DKUPL; ATLD; ESY; GBQ; HP3A; BYW; CRZK; MBK; PZS; DLX; SSL; ALPDX; WXF; ALDEL; HCO; NWX; ECR; GME; GE; CRAP; DAR; DIGIA; E4C; ALNSE; HYDRA; BEZ; EDL; ALREA; FEV; MLL; LUS1; KGR; JDC; BSS; MBR; FAA; ALECR; LQAG; EDD3; OBS; CFEB; ALSTW; SLBEN; WUG3; PSAT; ALMII; APM; WPB; IFS; SMWN; ALMOU; ALKEY; M4N; ART; CEK; AEIN; MAN; BTG; CBE; WCMK; AJ91; ILM1; GUI; FCP; CLIQ; FEW; VVV3; CAMB; RAT; COH; CY1K; UUU; YOC; SB1; ACAN; HXCK; H2O; SWUT; BMM; FMONC; XTP; SCB; ORRON; DANS; DIA; RIG2
