date,symb
2004-01-02 00:00:00,RIG2; TPEIR; BMPS; EUROB; ETE; ATO; A5G; CO; TSL; ALPHA; OTP; VANTI; MOL; NEON; BIRG; DB; CBK; COL; UCG; BCP; ALATA; EMEIS; GFTU; BAMI; SAN; HM-B; NTG; SEB-A; DCC; TELIA; NOK; SNY; SWED-A; SHB-A; MDT; SAP; UBS; ING; SPM; TTE; SAND; DTE; VIRI; BBVA; KOMB; OR; TEF; GLE; SIE; CEZ; MAERSK-B; SECU-B; TIT; LAT; ASSA-B; MC; AF; BNP; JCI; DHL; VWS; INVE-B; ERIC; PKN; ISP; TUI1; E; PHG; ALV; MT; CA; CARL-B; SKF-B; EOAN; NOBI; G; BAYN; ENGI; ENEL; ALMB; ACN; UNI; HEIA; IFX; BN; SKA-B; AIR; MBG; SGO; PEO; AEG; FER; RWE; BMW; IBE; SSAB-B; RNO; AI; BAVA; VOLV-A; VK; DEMANT; SAAB-B; MBWS; CS; AGS; BAS; SU; GETI-B; OPL; INDU-A; VAC; CRH; BO; LHA; NDA-FI; COLO-B; ALFA; CAST; RI; BILL; HOLM-B; SAB; OUT1V; EL; TKA; LUND-B; TABAK; VIE; HUSQ-A; AMRN; TREL-B; ETN; FRVIA; NXT; EBO; BEI; ATCO-B; CDI; MUV2; ASML; PPC; REP; HEXA-B; GN; NTGY; SAF; FMS; NVO; DB1; BOS; SPL; BOL; VEON; SCYR; KER; FCC; RYAAY; RMS; DG; KPN; EBK; DSY; MYCR; SUBC; AXFO; CAP; HEI; HUFV-A; MBK; LATO-B; PUB; EN; CON; EDP; HO; TT; BALD-B; FABG; ADS; EKTA-B; MB; UPM; RCS; TA1; BPE; SRG; NHH; FRE; ING; TRIB; KBHL; FLS; AVDL; QGEN; NIBE-B; OTE; CLAS-B; AKZA; EIFF; SYDB; VOW3; HEN3; DEC; AGFB; ALKS; JDAN; MAP; OHLA; ALBI; TS; TFI; BHW; RF; MIL; KRZ; PEAB-B; SGN; ELE; AM; MMB; MTG-B; AAA; STX; HNR1; RRTL; SOI; A2A; JUVE; LINDEX; PUM; KGH; ATRLJ-B; OMV; HPOL-B; BMED; ROCK-B; PRGO; INKAT; RBREW; SZU; STE; RROS; MRK; WIB; RAND; WKL; FORTUM; NK; ALK-B; LXS; PNL; VAR1; FR; GFC; LI; FRA; KINV-A; JHX; NOS; CEC; BPSO; ANA; NKT; ALV; COV; RILBA; G1A; BZU; DFDS; BETS-B; EVN; SAMPO; COFB; MN; IDR; PHM; SW; AC; MEL; NEWA-B; COLR; ELLAKTOR; CE; BOL; PARP; WUW; ACS; SCA-B; WBD; MNV6; SK; TIETO; OEWA; FAE; FLUT; LEC; STEAV; ACX; TESB; SANOMA; WIHL; CPR; HOT; VAS; ICLR; FGR; ALB; JEM; NRG; TNG; RCO; GOB; SCHO; ERA; TUB; MF; PARKEN; ACP; SUY1V; KBCA; MMT; AFRY; WWG; NCC-B; BIOPOR; LPP; PEUG; HER; SCR; UBI; BILI-A; ATTICA; NEX; BTS; MLP; DNORD; BB; CRLA; IRE; ELPE; RJF; MDG1; GEKTERNA; MDN; FNTN; OBS; RED; VIV; TEP; MTHH; TEG; ENG; MVV1; INTRK; BIOT; EBRO; DBG; BEIJ-B; KRX; NOLA-B; OPAP; UTDI; SDF; PRIC-B; SON; SCP; ZIL2; SOLV; NTZ; ELUX-A; ELISA; CRBN; VLK; FLY; ASM; BNB; BKS; SOLAR-B; GBF; VPK; ITM; VOS; BAR; HUH1V; BOSS; BURE; CGM; CED; KTY; BKT; VCT; IPS; YIT; SFPI; JEN; NBG6; BEKB; DEQ; QDT; AMP; FLW1; FIE; ADDT-B; GIL; ACE; MTU; AZA; WRT1V; FLU; MYM; ODET; CDA; CTY1S; ELHA; REC; GREEN; FM; AVAX; CRI; BON; MRN; GL9; TYRES; DIE; ICAD; ISHA; GDS; SZG; AALB; DEZ; AGR; 1U1; PRO; ACKB; BERG-B; CMR; LEN; VITR; BREB; MRM; WDP; RAA; CLB; PSG; SAVE; KEMIRA; BVB; TEL2-A; CDR; DLG; QBY; ECR; ATE; RUI; BDX; WIG1; OEM-B; GLO; MDF; SOP; TRI; ELEC; SPG; PAT; KWS; ERG; CEM; PAAL-B; ENC; RHK; STG; SKB; BDB; KCR; GCO; INH; IP; NVG; LOUP; SOL; BRE; GIMB; NDA; SLIGR; ROU; MCM; MOH; DUE; TTK; ARTO; ADV; VIK1V; KENDR; GLJ; FII; SMHN; JUN3; VIRP; AZ2; KESKOA; VIS; MYTIL; VAIAS; EVD; MNBA; OEL; GMM; FEW; OPM; VID; RECT; KNOW; BEN; ELG; SUR; NEXTA; AC5; HABA; ERF; LSS; BESI; ALTA; MELE; ARCAD; EXAE; RET; WOL; PFV; CNDF; BOI; KRN; BC8; CAT31; PNE3; VRAP; MUB; ALMRB; METSA; SSL; SSH; CAF; EIS; PFI; DAL; SIX2; ALNT; CEN; SEM; MZX; LPE; SNK; FPE; SBT; XANO-B; COP; SPA; SEM; BIG; SCHP; ALECR; CIE; BWB; BIJ; SDG; HVID; SBO; LPK; GAM; ENO; STP; BUR; DAN; PIG; IBG; OHB; NRO; CPINV; FSKRS; BDT; MUM; VIL; SWEC-A; H2O; SBS; TWEKA; SIM0; PLAKR; MED; JCQ; SIP; ALFLE; AOJ-B; WCMK; EM; KOF; IMMO; KSB; RAIVV; IBAB; PREV-B; DOC; ORAP; FCP; BSS; SAMS; HOMI; COVH; COR; EDNR; KWG; PRT; EDAP; ALGIL; VAN; TOUP; CIV; PSAN; BHD; SRT; ALBAV; REY; PON1V; ECONB; EXM; BSD; LEI; MAN; PWO; KIN; BRNL; THEP; ORIA; MSAG; KUL; TTR1; MCI; ELN; ROS; GFT; COBH; BIO; EQS; APM; VAF; CMO; HCO; AOF; DIB; BSS; ALTR; DAM; IUR; GUI; NEM; EXA; CRAV; DIE; ADN1; LIN; MLCMB; HAW; UZU; ALU10; VIB3; ALHEX; WWL; LOTB; IXX; ALCIS; ALLDL; UBS; MEKKO; PSAT; AKW; SWA; FLUX; WAVE; NXU; BLC; MXHN; OTOEL; BSL; CRTO; NBH; EQV1V; EUZ; ALDEL; HNL; OLVAS; CEA; RSL2; STO3; KRI; APETIT; MIKO; UUU; MSH; LBW; CRAP; COK; ECV; ACWN; INF; GE; ALNTG; ALPDX; AREIT; SYT; A1OS; DIGIA; LACR; YSN; ALKEY; IVU; CRSU; CRLO; LTH; COH; ALESK; MBK; ALDLT; EKT; ALGEV; ALSOG; ECK; SMWN; ATLD; JEN; FKA; AAD; ESY; PRC; FEV; BYW; ALPJT; GME; WSU; OBS; FAA; BTG; SWUT; REG1V; DKUPL; IFS; EDD3; EDL; MLL; RAT; WPB; CBE; WUG3; TEXF; ALPM; CEK; ALAUR; BMM; TRG; HST; CAMB; ART; SHF; AEIN; FMONC; CFEB; ORRON; ACAN; BST; DECB; CBDG; ACA
2004-01-05 00:00:00,RIG2; TPEIR; BMPS; EUROB; ETE; ATO; A5G; TSL; CO; ALPHA; OTP; VANTI; MOL; BIRG; NEON; DB; COL; CBK; UCG; BCP; ALATA; EMEIS; GFTU; BAMI; SAN; HM-B; NTG; SEB-A; DCC; TELIA; NOK; SNY; SWED-A; SHB-A; MDT; SAP; ING; TTE; SPM; SAND; UBS; VIRI; DTE; BBVA; KOMB; TEF; OR; GLE; MAERSK-B; SIE; CEZ; SECU-B; TIT; LAT; ASSA-B; MC; BNP; AF; JCI; DHL; PKN; ERIC; VWS; TUI1; INVE-B; E; PHG; ISP; ALV; MT; CARL-B; CA; SKF-B; EOAN; NOBI; G; BAYN; ENGI; ENEL; ALMB; ACN; UNI; SKA-B; BN; HEIA; IFX; PEO; AEG; MBG; AIR; SGO; FER; RWE; BMW; IBE; SSAB-B; AI; BAVA; RNO; VOLV-A; VK; DEMANT; CS; MBWS; SAAB-B; AGS; OPL; BAS; SU; CRH; GETI-B; INDU-A; VAC; BO; LHA; COLO-B; NDA-FI; CAST; ALFA; OUT1V; RI; BILL; EL; HOLM-B; SAB; TKA; LUND-B; VIE; HUSQ-A; TABAK; AMRN; TREL-B; ETN; NXT; FRVIA; EBO; BEI; ATCO-B; CDI; ASML; MUV2; SAF; PPC; REP; HEXA-B; GN; NTGY; FMS; SPL; BOS; VEON; NVO; BOL; DB1; SCYR; FCC; KER; RMS; KPN; EBK; RYAAY; DG; DSY; CAP; AXFO; MYCR; SUBC; HEI; MBK; EDP; HUFV-A; LATO-B; EN; CON; PUB; HO; TT; BALD-B; FABG; ADS; EKTA-B; MB; UPM; RCS; TA1; ING; BPE; SRG; NHH; FRE; AVDL; OTE; KBHL; NIBE-B; FLS; QGEN; TRIB; CLAS-B; AKZA; EIFF; SYDB; VOW3; TS; HEN3; DEC; JDAN; AGFB; ALKS; MAP; OHLA; BHW; ALBI; TFI; KRZ; RF; MIL; SGN; PEAB-B; STX; ELE; MMB; AM; AAA; MTG-B; KGH; HNR1; JUVE; LINDEX; RRTL; SOI; PUM; A2A; ATRLJ-B; OMV; HPOL-B; BMED; INKAT; SZU; RBREW; ROCK-B; PRGO; WIB; RROS; MRK; RAND; STE; ALK-B; WKL; VAR1; NK; FORTUM; LXS; FR; PNL; LI; GFC; FRA; KINV-A; NOS; JHX; BPSO; NKT; ANA; CEC; DFDS; ALV; G1A; COV; RILBA; BZU; EVN; BETS-B; SAMPO; COFB; MN; PHM; IDR; SW; COLR; AC; MEL; NEWA-B; OEWA; BOL; ELLAKTOR; ACS; CE; WBD; SCA-B; PARP; MNV6; TIETO; WUW; SK; FAE; FLUT; LEC; STEAV; TESB; HOT; ACX; SANOMA; CPR; WIHL; VAS; ICLR; FGR; GOB; ALB; ACP; NRG; RCO; JEM; SCHO; ERA; MF; TUB; TNG; SUY1V; AFRY; PARKEN; MMT; KBCA; NCC-B; WWG; BIOPOR; BILI-A; UBI; PEUG; ATTICA; DNORD; HER; MDG1; NEX; LPP; SCR; BTS; BB; TEG; MLP; FNTN; MDN; IRE; RJF; CRLA; ELPE; GEKTERNA; VIV; DBG; TEP; OBS; RED; BIOT; INTRK; MTHH; ENG; MVV1; EBRO; KRX; BEIJ-B; NOLA-B; OPAP; ZIL2; UTDI; SDF; SON; SCP; PRIC-B; NTZ; SOLV; ELISA; ELUX-A; FLY; CRBN; SOLAR-B; ASM; BNB; BKS; VLK; ITM; VPK; VOS; BAR; BOSS; GBF; HUH1V; BURE; CGM; KTY; BKT; VCT; CED; YIT; IPS; QDT; SFPI; JEN; NBG6; ACE; DEQ; FIE; BEKB; GIL; FLW1; AMP; ADDT-B; ISHA; AZA; MTU; WRT1V; ODET; FLU; MYM; ELHA; CTY1S; CDA; VITR; REC; CRI; GREEN; FM; GL9; AVAX; BON; DIE; AALB; TYRES; ICAD; GDS; MRN; SZG; ACKB; CMR; AGR; PRO; 1U1; BERG-B; DEZ; LEN; BREB; MRM; WDP; SAVE; PSG; CLB; RAA; KEMIRA; CDR; TEL2-A; BVB; ATE; QBY; SOP; DLG; BDX; RUI; OEM-B; GLO; MDF; ECR; WIG1; PAT; TRI; SPG; KWS; ERG; ELEC; CEM; PAAL-B; ENC; IP; STG; INH; KCR; GCO; BDB; NVG; SKB; LOUP; RHK; BRE; NDA; SOL; GIMB; ROU; MOH; MCM; SLIGR; DUE; TTK; ARTO; VIK1V; KENDR; ADV; GLJ; VIRP; FII; KESKOA; AZ2; SMHN; MYTIL; VIS; JUN3; EVD; MNBA; VAIAS; OEL; OPM; GMM; VID; FEW; KNOW; ELG; RECT; AC5; NEXTA; BEN; SUR; HABA; LSS; ERF; MELE; ALTA; PFV; BESI; ARCAD; EXAE; WOL; BOI; RET; KRN; CNDF; METSA; CAT31; ALMRB; BC8; VRAP; PNE3; SIX2; SSH; EIS; CAF; PFI; MUB; CEN; SSL; FPE; DAL; MZX; SNK; SEM; ALNT; LPE; SEM; XANO-B; COP; SPA; SBT; BIG; BWB; CIE; SCHP; SDG; ALECR; BIJ; ENO; SBO; LPK; GAM; PIG; HVID; STP; DAN; BUR; IBG; NRO; OHB; CPINV; FSKRS; BDT; VIL; MUM; SWEC-A; H2O; TWEKA; SIM0; SBS; PLAKR; MED; JCQ; ALFLE; SIP; AOJ-B; EM; KOF; IMMO; WCMK; KSB; RAIVV; BSS; PREV-B; DOC; IBAB; ORAP; FCP; SAMS; EDNR; HOMI; COVH; KWG; COR; ALGIL; EDAP; PRT; VAN; TOUP; PSAN; CIV; BHD; SRT; ALBAV; REY; PON1V; BSD; ECONB; BRNL; MCI; LEI; EXM; KIN; MAN; THEP; PWO; TTR1; ORIA; MSAG; KUL; ELN; BIO; ROS; COBH; EQS; GFT; VAF; CMO; APM; ADN1; HCO; AOF; BSS; DIB; IUR; ALTR; DAM; GUI; NEM; CRAV; DIE; LIN; MLCMB; VIB3; HAW; EXA; UZU; ALU10; ALHEX; WWL; LOTB; MEKKO; ALCIS; ALLDL; UBS; BSL; FLUX; NXU; PSAT; SWA; IXX; HNL; OTOEL; BLC; EQV1V; AKW; MXHN; WAVE; CRTO; NBH; ALDEL; EUZ; OLVAS; CEA; RSL2; STO3; KRI; LBW; APETIT; UUU; MIKO; MSH; ACWN; CRAP; COK; ECV; INF; GE; AREIT; ALPDX; ALNTG; DIGIA; ALKEY; A1OS; YSN; LACR; SYT; CRLO; IVU; CRSU; LTH; COH; ALESK; MBK; ALDLT; ALGEV; EKT; ECK; JEN; ALSOG; SMWN; AAD; FKA; ESY; PRC; FEV; BYW; ALPJT; ATLD; GME; WSU; OBS; FAA; BTG; SWUT; REG1V; DKUPL; IFS; EDD3; MLL; EDL; RAT; WPB; CBE; WUG3; ALPM; TEXF; ART; ALAUR; CEK; TRG; BMM; HST; CAMB; SHF; AEIN; FMONC; CFEB; ORRON; ACAN; DECB; BST; CBDG; ACA
2004-01-06 00:00:00,RIG2; TPEIR; BMPS; EUROB; ETE; ATO; A5G; CO; TSL; ALPHA; OTP; VANTI; MOL; BIRG; NEON; DB; COL; CBK; UCG; BCP; ALATA; EMEIS; GFTU; BAMI; SAN; HM-B; NTG; SEB-A; DCC; TELIA; NOK; SNY; SWED-A; SHB-A; MDT; SAP; ING; SPM; TTE; SAND; VIRI; UBS; DTE; BBVA; KOMB; TEF; OR; GLE; SIE; MAERSK-B; CEZ; TIT; SECU-B; LAT; ASSA-B; MC; BNP; JCI; AF; TUI1; DHL; VWS; ERIC; PKN; INVE-B; E; PHG; ISP; MT; ALV; CARL-B; CA; SKF-B; EOAN; NOBI; BAYN; G; ALMB; ENEL; ENGI; ACN; UNI; SKA-B; BN; PEO; IFX; HEIA; AEG; MBG; SGO; FER; AIR; RWE; IBE; SSAB-B; BMW; AI; BAVA; RNO; VOLV-A; VK; DEMANT; CS; MBWS; SAAB-B; AGS; OPL; BAS; GETI-B; SU; INDU-A; BO; CRH; VAC; LHA; COLO-B; NDA-FI; RI; CAST; ALFA; OUT1V; BILL; HOLM-B; SAB; VIE; TKA; TABAK; LUND-B; EL; HUSQ-A; ETN; TREL-B; NXT; AMRN; FRVIA; EBO; BEI; ASML; ATCO-B; CDI; SAF; PPC; MUV2; REP; HEXA-B; GN; NTGY; FMS; SCYR; BOS; SPL; NVO; DB1; VEON; BOL; FCC; KER; RMS; RYAAY; KPN; EBK; DG; DSY; SUBC; CAP; AXFO; MYCR; MBK; HUFV-A; EDP; HEI; LATO-B; PUB; EN; CON; HO; BALD-B; TT; FABG; ADS; EKTA-B; MB; UPM; TA1; RCS; ING; BPE; OTE; AVDL; SRG; FRE; NHH; KBHL; NIBE-B; QGEN; FLS; CLAS-B; TS; EIFF; TRIB; SYDB; AKZA; HEN3; DEC; JDAN; AGFB; VOW3; MAP; ALKS; OHLA; ALBI; BHW; TFI; RF; MIL; SGN; STX; PEAB-B; KRZ; ELE; AM; MMB; AAA; MTG-B; RRTL; HNR1; JUVE; KGH; LINDEX; SOI; PUM; A2A; ATRLJ-B; OMV; HPOL-B; BMED; INKAT; PRGO; SZU; RBREW; WIB; ROCK-B; RROS; RAND; MRK; VAR1; STE; WKL; NK; ALK-B; FORTUM; LXS; FR; LI; PNL; GFC; FRA; KINV-A; NOS; JHX; DFDS; BPSO; NKT; CEC; ANA; ALV; G1A; RILBA; COV; BZU; EVN; BETS-B; SAMPO; COFB; MN; COLR; PHM; IDR; SW; AC; MEL; NEWA-B; BOL; CE; OEWA; ELLAKTOR; ACS; WBD; SCA-B; PARP; MNV6; TIETO; SK; WUW; FAE; FLUT; LEC; STEAV; ACX; TESB; HOT; SANOMA; CPR; WIHL; DNORD; ICLR; FGR; VAS; GOB; ALB; SCHO; NRG; ERA; JEM; RCO; ACP; MF; TNG; PARKEN; SUY1V; AFRY; MMT; TUB; KBCA; NCC-B; WWG; SCR; BIOPOR; BILI-A; PEUG; ATTICA; UBI; HER; LPP; NEX; MDG1; BTS; FNTN; MDN; MLP; IRE; BB; TEG; RJF; ELPE; CRLA; GEKTERNA; DBG; VIV; TEP; OBS; MTHH; RED; BIOT; INTRK; MVV1; ENG; KRX; EBRO; BEIJ-B; NOLA-B; OPAP; ZIL2; SOLV; UTDI; SDF; NTZ; SCP; SON; PRIC-B; ELISA; ELUX-A; FLY; ASM; SOLAR-B; CRBN; BNB; BKS; VLK; VPK; ITM; VOS; BOSS; BAR; GBF; HUH1V; BURE; CGM; CED; KTY; BKT; VCT; YIT; QDT; SFPI; FIE; DEQ; ACE; IPS; JEN; GIL; FLW1; BEKB; AMP; NBG6; ADDT-B; AZA; WRT1V; MTU; ODET; FLU; ELHA; MYM; CTY1S; CDA; ISHA; REC; VITR; CRI; GREEN; FM; AVAX; BON; GL9; AALB; TYRES; ICAD; MRN; DIE; ACKB; SZG; 1U1; AGR; BERG-B; PRO; GDS; CMR; DEZ; LEN; BREB; MRM; WDP; RAA; PSG; KEMIRA; CLB; CDR; SAVE; TEL2-A; BVB; SOP; ATE; BDX; QBY; DLG; RUI; OEM-B; GLO; MDF; ECR; PAT; WIG1; TRI; SPG; KWS; ELEC; ERG; CEM; PAAL-B; ENC; IP; STG; INH; SKB; KCR; GCO; BDB; NVG; LOUP; NDA; BRE; GIMB; SOL; RHK; ROU; MOH; MCM; DUE; SLIGR; ARTO; TTK; VIK1V; KENDR; GLJ; VIRP; ADV; FII; KESKOA; AZ2; SMHN; JUN3; VIS; MYTIL; MNBA; VAIAS; OEL; OPM; GMM; LSS; VID; EVD; KNOW; ELG; RECT; BEN; FEW; NEXTA; AC5; MELE; HABA; ARCAD; ALTA; ERF; BESI; EXAE; PFV; WOL; RET; BOI; CNDF; KRN; ALMRB; BC8; METSA; PNE3; VRAP; CAT31; CEN; SIX2; SSH; EIS; SPA; FPE; SUR; PFI; CAF; DAL; MUB; SNK; MZX; SSL; SEM; ALNT; SBT; XANO-B; SCHP; LPE; COP; SEM; BIG; BWB; CIE; SDG; BIJ; ENO; ALECR; HVID; SBO; LPK; PIG; GAM; STP; BUR; DAN; IBG; CPINV; FSKRS; VIL; OHB; BDT; NRO; MUM; SWEC-A; H2O; TWEKA; SIM0; SBS; MED; PLAKR; JCQ; ALFLE; AOJ-B; IBAB; EM; KOF; IMMO; WCMK; SIP; KSB; RAIVV; PREV-B; DOC; FCP; BSS; EDNR; HOMI; COVH; SAMS; ORAP; KWG; COR; ALGIL; EDAP; VAN; PRT; TOUP; CIV; BHD; ALBAV; SRT; REY; ECONB; PSAN; PON1V; BRNL; MCI; LEI; KIN; EXM; BSD; MAN; PWO; MSAG; THEP; TTR1; ORIA; KUL; ELN; BIO; ROS; ADN1; APM; COBH; GFT; EQS; VAF; CMO; BSS; HCO; AOF; DIB; IUR; ALTR; ALLDL; NEM; DAM; CRAV; LIN; DIE; EXA; GUI; MLCMB; HAW; VIB3; UZU; ALHEX; WWL; MEKKO; LOTB; BSL; NXU; ALU10; ALCIS; FLUX; UBS; SWA; BLC; PSAT; OTOEL; IXX; AKW; EQV1V; HNL; MXHN; CRTO; EUZ; NBH; ALDEL; OLVAS; RSL2; WAVE; CEA; STO3; KRI; LBW; UUU; APETIT; MIKO; MSH; ACWN; CRAP; COK; ECV; INF; GE; AREIT; ALPDX; ALNTG; IVU; DIGIA; ALKEY; A1OS; YSN; LACR; SYT; CRLO; CRSU; LTH; ALESK; ALDLT; COH; MBK; ALGEV; EKT; ECK; SMWN; ALSOG; JEN; AAD; FKA; FEV; PRC; ESY; BYW; ATLD; WSU; GME; ALPJT; OBS; BTG; FAA; SWUT; REG1V; DKUPL; EDD3; IFS; EDL; MLL; RAT; WPB; CBE; WUG3; ALPM; TEXF; ART; ALAUR; CEK; BMM; TRG; HST; CAMB; SHF; AEIN; FMONC; CFEB; ORRON; ACAN; DECB; BST; CBDG; ACA
2004-01-07 00:00:00,RIG2; TPEIR; BMPS; EUROB; ETE; ATO; A5G; CO; TSL; ALPHA; OTP; VANTI; MOL; NEON; BIRG; DB; COL; CBK; UCG; BCP; ALATA; GFTU; EMEIS; BAMI; SAN; HM-B; NTG; DCC; NOK; SEB-A; TELIA; SNY; SWED-A; SHB-A; MDT; SAP; UBS; ING; SPM; TTE; SAND; VIRI; DTE; BBVA; KOMB; TEF; OR; MAERSK-B; SIE; CEZ; GLE; TIT; LAT; SECU-B; AF; ASSA-B; MC; BNP; JCI; DHL; VWS; TUI1; ERIC; PKN; INVE-B; E; PHG; ALV; MT; ISP; CARL-B; CA; SKF-B; EOAN; ALMB; G; NOBI; BAYN; ENEL; ENGI; UNI; ACN; IFX; PEO; BN; SKA-B; HEIA; MBG; AEG; SGO; AIR; FER; IBE; RWE; SSAB-B; VOLV-A; BMW; BAVA; RNO; AI; VK; DEMANT; CS; SAAB-B; MBWS; AGS; OPL; GETI-B; BAS; SU; BO; CRH; INDU-A; LHA; VAC; COLO-B; ALFA; RI; BILL; OUT1V; CAST; SAB; NDA-FI; TKA; TREL-B; LUND-B; TABAK; EL; VIE; HUSQ-A; HOLM-B; ETN; NXT; AMRN; FRVIA; EBO; BEI; ASML; PPC; CDI; ATCO-B; SAF; HEXA-B; REP; MUV2; GN; NTGY; FMS; BOS; SPL; VEON; DB1; NVO; BOL; KER; SCYR; FCC; RYAAY; KPN; RMS; EBK; DG; SUBC; DSY; CAP; AXFO; MYCR; MBK; LATO-B; EDP; HUFV-A; HEI; PUB; EN; CON; TT; HO; FABG; BALD-B; ADS; EKTA-B; TA1; MB; RCS; UPM; AVDL; ING; BPE; SRG; OTE; FRE; NHH; KBHL; NIBE-B; QGEN; FLS; EIFF; CLAS-B; SYDB; HEN3; AKZA; TRIB; TS; DEC; AGFB; JDAN; ALKS; VOW3; MAP; OHLA; BHW; ALBI; TFI; MIL; STX; SGN; RF; PEAB-B; KRZ; MMB; AM; MTG-B; AAA; ELE; RRTL; KGH; JUVE; LINDEX; HNR1; SOI; PUM; VAR1; OMV; ATRLJ-B; INKAT; A2A; HPOL-B; SZU; PRGO; BMED; WIB; RBREW; RAND; ROCK-B; RROS; MRK; FORTUM; STE; WKL; NK; ALK-B; LXS; FRA; LI; FR; PNL; GFC; DFDS; KINV-A; NOS; JHX; BPSO; NKT; ALV; CEC; ANA; RILBA; COV; G1A; BZU; SAMPO; EVN; COFB; IDR; BETS-B; MN; SW; PHM; COLR; MEL; OEWA; AC; BOL; NEWA-B; CE; WBD; ACS; ELLAKTOR; PARP; MNV6; TIETO; SCA-B; SK; FAE; WUW; FLUT; LEC; SANOMA; DNORD; STEAV; TESB; HOT; ACX; VAS; WIHL; CPR; ICLR; FGR; ERA; SCHO; TNG; GOB; ALB; NRG; JEM; MF; RCO; ACP; KBCA; AFRY; MMT; PARKEN; SUY1V; NCC-B; WWG; ATTICA; BIOPOR; TUB; SCR; FNTN; PEUG; BILI-A; UBI; HER; LPP; MDG1; ELPE; BTS; MLP; MDN; RJF; GEKTERNA; TEG; BB; NEX; IRE; CRLA; DBG; INTRK; VIV; OBS; BIOT; MTHH; TEP; RED; MVV1; KRX; EBRO; ENG; UTDI; ZIL2; BEIJ-B; OPAP; NOLA-B; SOLV; SON; SCP; NTZ; SDF; ELISA; ELUX-A; ASM; PRIC-B; FLY; CRBN; SOLAR-B; VPK; BKS; VLK; BNB; ITM; BAR; HUH1V; VOS; GBF; BOSS; BURE; VCT; SFPI; CED; BKT; KTY; CGM; YIT; QDT; DEQ; NBG6; JEN; AZA; FIE; BEKB; FLW1; ACE; IPS; AMP; GIL; ADDT-B; WRT1V; ELHA; ISHA; FLU; MTU; VITR; GL9; MYM; ODET; CDA; CTY1S; REC; GREEN; AVAX; BON; CRI; FM; AALB; ACKB; ICAD; DIE; TYRES; MRN; AGR; SZG; GDS; 1U1; BERG-B; CMR; DEZ; PRO; LEN; BREB; CDR; SAVE; MRM; WDP; KEMIRA; PSG; RAA; CLB; SOP; TEL2-A; ATE; BDX; BVB; RUI; QBY; DLG; MDF; GLO; ECR; OEM-B; WIG1; PAT; TRI; ELEC; KWS; SPG; ERG; CEM; ENC; PAAL-B; STG; IP; SKB; INH; GCO; BDB; NVG; KCR; LOUP; NDA; GIMB; MOH; BRE; SOL; ROU; MCM; DUE; SLIGR; RHK; GLJ; ARTO; TTK; ADV; VIK1V; KENDR; KESKOA; VIRP; FII; OEL; MYTIL; JUN3; LSS; SMHN; VIS; MNBA; AZ2; VAIAS; EVD; OPM; GMM; VID; KNOW; BEN; RECT; ELG; FEW; NEXTA; AC5; MELE; SUR; HABA; ERF; EXAE; ALTA; ARCAD; BESI; PFV; RET; KRN; WOL; ALMRB; CNDF; BOI; METSA; CEN; VRAP; BC8; PNE3; CAT31; SNK; MUB; EIS; SPA; FPE; SIX2; SSH; PFI; CAF; BIG; DAL; SSL; SEM; MZX; SCHP; LPE; ALNT; SBT; XANO-B; COP; SEM; BIJ; BWB; SDG; HVID; ENO; CIE; ALECR; SBO; GAM; STP; PIG; LPK; BUR; IBG; VIL; DAN; CPINV; FSKRS; OHB; NRO; BDT; MUM; SWEC-A; H2O; SIM0; TWEKA; SBS; JCQ; MED; PLAKR; ALFLE; AOJ-B; EM; KSB; BSS; KOF; IMMO; IBAB; SIP; WCMK; RAIVV; ALGIL; PREV-B; DOC; FCP; HOMI; EDNR; COVH; SAMS; ORAP; KWG; COR; EDAP; VAN; PRT; TOUP; CIV; BHD; SRT; ALBAV; REY; PON1V; ECONB; BSD; MCI; PSAN; LEI; KIN; BRNL; EXM; PWO; MAN; THEP; MSAG; TTR1; ORIA; ELN; KUL; ROS; APM; BIO; COBH; GFT; EQS; VAF; CMO; ADN1; BSS; AOF; HCO; IUR; DIB; ALTR; ALLDL; CRAV; DAM; GUI; DIE; LIN; NEM; MLCMB; HAW; EXA; UZU; ALHEX; VIB3; WWL; MEKKO; LOTB; ALU10; BSL; FLUX; UBS; ALCIS; NXU; OTOEL; BLC; AKW; IXX; PSAT; EQV1V; MXHN; SWA; HNL; CRTO; EUZ; NBH; OLVAS; RSL2; STO3; ALDEL; CEA; LBW; APETIT; KRI; MIKO; UUU; WAVE; MSH; ACWN; CRAP; ECV; COK; INF; ALNTG; GE; AREIT; IVU; DIGIA; ALPDX; YSN; ALKEY; A1OS; LACR; SYT; CRLO; CRSU; COH; ALDLT; ALESK; MBK; LTH; ALGEV; EKT; ECK; SMWN; ALSOG; JEN; FKA; FEV; AAD; PRC; ESY; BYW; ATLD; ALPJT; WSU; GME; OBS; FAA; BTG; SWUT; REG1V; DKUPL; IFS; EDD3; EDL; MLL; RAT; WPB; CBE; WUG3; ALPM; TEXF; ALAUR; ART; TRG; BMM; HST; CAMB; CEK; SHF; AEIN; FMONC; CFEB; ORRON; ACAN; DECB; BST; CBDG; ACA
