Price,Close,High,Low,Open,Volume
Ticker,RCL,RCL,RCL,RCL,RCL
Date,,,,,
1993-04-28,5.837972164154053,5.997916607007588,5.7579999427272845,5.837972164154052,7821000
1993-04-29,5.957930564880371,5.957930564880371,5.83797223135929,5.83797223135929,2118800
1993-04-30,5.877959251403809,5.997917603473274,5.83797313404732,5.997917603473274,536800
1993-05-03,5.877959251403809,5.877959251403809,5.797987016690832,5.83797313404732,509600
1993-05-04,5.7979841232299805,5.877956318033153,5.718011928426809,5.877956318033153,787400
1993-05-05,5.6780266761779785,5.797984986238077,5.6780266761779785,5.757998882884711,747200
1993-05-06,5.6380391120910645,5.757997391071726,5.6380391120910645,5.718011298078172,392800
1993-05-07,5.6780266761779785,5.718012779531345,5.638040572824613,5.6780266761779785,180000
1993-05-10,5.6780266761779785,5.797984986238077,5.6780266761779785,5.718012779531345,269600
1993-05-11,5.718013286590576,5.718013286590576,5.678027179691341,5.718013286590576,109400
1993-05-12,5.6380391120910645,5.6780252050846185,5.558066926103957,5.6780252050846185,110800
1993-05-13,5.598055839538574,5.638041952678135,5.598055839538574,5.638041952678135,171000
1993-05-14,5.598055839538574,5.6780280658176965,5.598055839538574,5.598055839538574,166800
1993-05-17,5.518082618713379,5.59805483057879,5.478096512780673,5.59805483057879,132000
1993-05-18,5.2781662940979,5.518082943829624,5.118221860943419,5.518082943829624,534400
1993-05-19,5.3981242179870605,5.478096428623906,5.358138112668638,5.358138112668638,203600
1993-05-20,5.1981940269470215,5.358138458545391,5.078235703248244,5.318152350645798,1189000
1993-05-21,5.238178730010986,5.278164827186643,5.118220438484017,5.238178730010986,475600
1993-05-24,5.1981940269470215,5.278166242746206,5.118221811147836,5.278166242746206,719200
1993-05-25,5.078235626220703,5.158207840806856,4.99826341163455,5.11822173351378,326600
1993-05-26,5.2781662940979,5.318152402386521,5.118221860943419,5.118221860943419,209200
1993-05-27,5.438110828399658,5.478096937432008,5.278166392270256,5.358138610334957,307800
1993-05-28,5.558067321777344,5.638039513457593,5.3981229384168445,5.518081225937219,986400
1993-06-01,5.438110828399658,5.5980552645290595,5.398124719367307,5.5980552645290595,116800
1993-06-02,5.558067321777344,5.558067321777344,5.3981229384168445,5.43810903425697,205200
1993-06-03,5.438110828399658,5.558069155496709,5.438110828399658,5.558069155496709,92000
1993-06-04,5.478094100952148,5.518080189280266,5.43810801262403,5.478094100952148,118200
1993-06-07,5.518082618713379,5.558068724646084,5.438110406847968,5.438110406847968,60000
1993-06-08,5.478094100952148,5.518080189280266,5.43810801262403,5.518080189280266,298200
1993-06-09,5.3981242179870605,5.478096428623906,5.3981242179870605,5.478096428623906,27400
1993-06-10,5.478094100952148,5.518080189280266,5.398121924295912,5.398121924295912,153600
1993-06-11,5.6380391120910645,5.6380391120910645,5.47809474011685,5.558066926103957,84200
1993-06-14,5.718013286590576,5.757999393489811,5.598054965892872,5.718013286590576,434000
1993-06-15,5.6780266761779785,5.837971089591443,5.638040572824613,5.6780266761779785,169600
1993-06-16,5.718013286590576,5.7979855003890455,5.678027179691341,5.678027179691341,288200
1993-06-17,5.718013286590576,5.757999393489811,5.638041072792107,5.757999393489811,165400
1993-06-18,5.6780266761779785,5.757998882884711,5.638040572824613,5.718012779531345,89400
1993-06-21,5.6780266761779785,5.718012779531345,5.638040572824613,5.638040572824613,34200
1993-06-22,5.6780266761779785,5.797984986238077,5.638040572824613,5.718012779531345,143000
1993-06-23,5.598055839538574,5.758000292096819,5.598055839538574,5.6780280658176965,23600
1993-06-24,5.6380391120910645,5.757997391071726,5.598053019097511,5.598053019097511,58200
1993-06-25,5.877959251403809,5.9179453687602965,5.638042547264877,5.638042547264877,370000
1993-06-28,6.117872714996338,6.157858811172785,5.797983945584765,5.877956137937658,135200
1993-06-29,6.077887535095215,6.23783194391351,6.037901432890641,6.23783194391351,575600
1993-06-30,6.077887535095215,6.077887535095215,5.997915330686068,6.077887535095215,132000
1993-07-01,6.157858848571777,6.157858848571777,6.0379005593138855,6.077886655733183,120800
1993-07-02,6.077887535095215,6.23783194391351,6.077887535095215,6.157859739504363,239400
1993-07-06,5.957930564880371,6.15786112074884,5.957930564880371,6.0778888984014525,87200
1993-07-07,5.917943477630615,5.997915686787786,5.87795737305203,5.997915686787786,74400
1993-07-08,6.077887535095215,6.117873637299789,5.91794312627692,5.957929228481494,104000
1993-07-09,6.077887535095215,6.117873637299789,6.037901432890641,6.077887535095215,302600
1993-07-12,6.077887535095215,6.117873637299789,6.037901432890641,6.117873637299789,98200
1993-07-13,6.077887535095215,6.117873637299789,6.037901432890641,6.077887535095215,212400
1993-07-14,6.2378339767456055,6.237833976745605,6.07788951580341,6.07788951580341,153200
1993-07-15,6.2378339767456055,6.237833976745605,6.1978478615100565,6.237833976745605,133800
1993-07-16,6.2378339767456055,6.237833976745605,6.1578617462745076,6.237833976745605,126000
1993-07-19,6.2378339767456055,6.2778200919811535,6.1978478615100565,6.1978478615100565,244800
1993-07-20,6.2378339767456055,6.237833976745605,6.1978478615100565,6.237833976745605,111000
1993-07-21,6.357792854309082,6.357792854309083,6.237834498567402,6.277820617147962,117400
1993-07-22,6.437763214111328,6.477749321031275,6.357791000271436,6.357791000271436,240600
1993-07-23,6.317806243896484,6.477750705767282,6.317806243896484,6.437764590299583,138200
1993-07-26,6.437763214111328,6.437763214111329,6.237832679511598,6.31780489335149,236200
