Price,Close,High,Low,Open,Volume
Ticker,MFC,MFC,MFC,MFC,MFC
Date,,,,,
1999-09-24,2.638648271560669,2.6657113307561633,2.557459093974187,2.638648271560669,36241400
1999-09-27,2.5709900856018066,2.6386477194334335,2.5439270320691563,2.625116192667108,4570800
1999-09-28,2.5439279079437256,2.598054033644656,2.5168648450932603,2.570990970794191,4021200
1999-09-29,2.557459592819214,2.6251172540049073,2.543928060582075,2.543928060582075,2679600
1999-09-30,2.5709900856018066,2.5980531391344575,2.5574585588354815,2.5709900856018066,1590000
1999-10-01,2.5303964614868164,2.5709910571256422,2.5168649296072076,2.5709910571256422,665400
1999-10-04,2.5439279079437256,2.570990970794191,2.530396376518493,2.530396376518493,1473400
1999-10-05,2.557459592819214,2.5845226572934914,2.543928060582075,2.557459592819214,759600
1999-10-06,2.557459592819214,2.5709911250563526,2.543928060582075,2.543928060582075,1233000
1999-10-07,2.5303964614868164,2.5709910571256422,2.5303964614868164,2.543927993366425,841000
1999-10-08,2.50333309173584,2.5709907428638354,2.489801561510241,2.530396152187038,819200
1999-10-11,2.4356749057769775,2.4898010147942435,2.2868281059794957,2.4898010147942435,1953200
1999-10-12,2.5303964614868164,2.5303964614868164,2.4898018658479906,2.4898018658479906,2054600
1999-10-13,2.51686429977417,2.5574588852543982,2.5033327712807605,2.51686429977417,1708400
1999-10-14,2.51686429977417,2.5303958282675794,2.489801242787351,2.51686429977417,828200
1999-10-15,2.4762697219848633,2.5033327790557363,2.462738193449427,2.4898012505202995,868200
1999-10-18,2.51686429977417,2.51686429977417,2.476269714293941,2.489801242787351,942200
1999-10-19,2.598052978515625,2.625116030375163,2.5303953488667807,2.5439268747965498,1088400
1999-10-20,2.5845224857330322,2.6792432051054473,2.570990954394116,2.6251170797497814,1003000
1999-10-21,2.5709900856018066,2.5980531391344575,2.5574585588354815,2.5709900856018066,385800
1999-10-22,2.5709900856018066,2.584521612368132,2.5709900856018066,2.584521612368132,595000
1999-10-25,2.6251163482666016,2.6521794034033706,2.5709902379930636,2.5709902379930636,1102000
1999-10-26,2.652179479598999,2.665711007556137,2.611584895727586,2.6251164236847235,1906000
1999-10-27,2.67924427986145,2.67924427986145,2.652181206327496,2.652181206327496,803200
1999-10-28,2.638648271560669,2.706305919549404,2.638648271560669,2.706305919549404,1133800
1999-10-29,2.6115849018096924,2.652179485775646,2.5303957338777847,2.652179485775646,2009800
1999-11-01,2.598052978515625,2.611584504445394,2.5709899266560874,2.598052978515625,600600
1999-11-02,2.652179479598999,2.652179479598999,2.598053367770448,2.6251164236847235,1543600
1999-11-03,2.665710926055908,2.665710926055908,2.6386478709690464,2.652179398512477,759400
1999-11-04,2.6927731037139893,2.7063046268482305,2.6521785343112656,2.665710057445507,1517600
1999-11-05,2.6927731037139893,2.7198361499824713,2.6927731037139893,2.6927731037139893,1009800
1999-11-08,2.652179479598999,2.6927740634704125,2.652179479598999,2.6927740634704125,1284200
1999-11-09,2.652179479598999,2.665711007556137,2.6251164236847235,2.652179479598999,660600
1999-11-10,2.665710926055908,2.6927739811427704,2.6386478709690464,2.652179398512477,1101200
1999-11-11,2.8686840534210205,2.895747110528766,2.6792426536668024,2.6792426536668024,1984800
1999-11-12,2.9634056091308594,2.990468674054429,2.882216414360151,2.8957479468219356,795000
1999-11-15,3.112250804901123,3.112250804901123,2.8686833506045133,2.963404027275417,729600
1999-11-16,3.0039994716644287,3.1122517048775613,2.963404884209504,3.0987201757259197,1168200
1999-11-17,2.9769370555877686,3.0040001197294757,2.909279395233501,2.990468587658622,1091600
1999-11-18,2.9363420009613037,2.990468120794692,2.9228104710029568,2.9634050608779976,317000
1999-11-19,2.841620445251465,2.936341126759847,2.7874943415323896,2.936341126759847,533400
1999-11-22,2.8280887603759766,2.8416202855452397,2.8010257100374503,2.8416202855452397,461200
1999-11-23,2.8010265827178955,2.8280896414881167,2.787495053332785,2.8145581121030063,657400
1999-11-24,2.7874956130981445,2.8145586773029807,2.74690101679089,2.8010271452005626,411800
1999-11-26,2.8145577907562256,2.8280893185964,2.787494735075877,2.787494735075877,737600
1999-11-29,2.8010265827178955,2.8145581121030063,2.760431994562564,2.8145581121030063,464800
1999-11-30,2.8010265827178955,2.8145581121030063,2.7739635239476743,2.8010265827178955,761800
1999-12-01,2.7604317665100098,2.8010263513116276,2.746900238242804,2.7739632947772157,573000
1999-12-02,2.7739644050598145,2.7739644050598145,2.7333698040101586,2.760432871376596,645800
1999-12-03,2.7874956130981445,2.8010271452005626,2.7739640809957264,2.7874956130981445,536800
1999-12-06,2.7874956130981445,2.8010271452005626,2.74690101679089,2.7739640809957264,444400
1999-12-07,2.7469024658203125,2.773965544301301,2.7333709265798185,2.760434005060807,1070200
1999-12-08,2.706305742263794,2.76043185710907,2.706305742263794,2.746900328397751,474400
1999-12-09,2.706305742263794,2.746900328397751,2.706305742263794,2.7333687996864318,500000
1999-12-10,2.719837188720703,2.7333687170227963,2.7063056604186104,2.7063056604186104,370000
1999-12-13,2.6927731037139893,2.7333676731167125,2.679241580579748,2.7063046268482305,875400
1999-12-14,2.706305742263794,2.719837270975113,2.679242684841156,2.706305742263794,1038000
1999-12-15,2.67924427986145,2.7063073533954043,2.665712743094473,2.6927758166284272,883600
1999-12-16,2.706305742263794,2.719837270975113,2.692774213552475,2.692774213552475,258400
1999-12-17,2.719837188720703,2.7604317736269826,2.7063056604186104,2.7063056604186104,765200
1999-12-20,2.733368396759033,2.746899923475662,2.7198368700424047,2.733368396759033,471400
1999-12-21,2.706305742263794,2.7333687996864318,2.706305742263794,2.7333687996864318,280400
1999-12-22,2.706305742263794,2.746900328397751,2.665711156129837,2.692774213552475,409800
1999-12-23,2.6927731037139893,2.7198361499824713,2.6521785343112656,2.7063046268482305,472800
1999-12-27,2.6251163482666016,2.6927739861085245,2.6251163482666016,2.6927739861085245,112400
1999-12-28,2.638648271560669,2.6657113307561633,2.598053682767428,2.611585212365175,365800
1999-12-29,2.67924427986145,2.760433500463312,2.652181206327496,2.733370426929358,477800
1999-12-30,2.6927731037139893,2.6927731037139893,2.665710057445507,2.679241580579748,264400
1999-12-31,2.7469024658203125,2.760434005060807,2.679244769617842,2.679244769617842,151400
2000-01-03,2.5845224857330322,2.6657116737665305,2.543927891716283,2.6657116737665305,571200
2000-01-04,2.652179479598999,2.665711007556137,2.557458783899035,2.557458783899035,559800
2000-01-05,2.672478199005127,2.706307036967217,2.625117825858201,2.652180896227873,1541400
2000-01-06,2.665710926055908,2.6927739811427704,2.652179398512477,2.652179398512477,233200
2000-01-07,2.652179479598999,2.6927740634704125,2.652179479598999,2.6792425355132745,532400
2000-01-10,2.665710926055908,2.6927739811427704,2.652179398512477,2.665710926055908,346800
2000-01-11,2.652179479598999,2.6792425355132745,2.6386479516418615,2.665711007556137,363000
2000-01-12,2.638648271560669,2.6657113307561633,2.625116741962922,2.652179801158416,379800
2000-01-13,2.652179479598999,2.665711007556137,2.598053367770448,2.6386479516418615,504000
2000-01-14,2.67924427986145,2.6927758166284272,2.652181206327496,2.652181206327496,604200
2000-01-18,2.6927731037139893,2.7468991962509537,2.679241580579748,2.7063046268482305,659200
2000-01-19,2.638648271560669,2.692774389951657,2.638648271560669,2.6792428603539102,304800
2000-01-20,2.638648271560669,2.706305919549404,2.638648271560669,2.6657113307561633,328400
2000-01-21,2.6251163482666016,2.665710930971755,2.611584820698217,2.6521794034033706,277200
2000-01-24,2.5845224857330322,2.6386486110886977,2.543927891716283,2.6386486110886977,795600
2000-01-25,2.598052978515625,2.598052978515625,2.5439268747965498,2.5845214525858564,270000
2000-01-26,2.5845224857330322,2.6251170797497814,2.570990954394116,2.5845224857330322,396600
2000-01-27,2.6251163482666016,2.6521794034033706,2.584521765561448,2.5980532931298326,381800
2000-01-28,2.5709900856018066,2.625116192667108,2.5709900856018066,2.625116192667108,328600
2000-01-31,2.6115849018096924,2.652179485775646,2.5574587898550876,2.5574587898550876,329600
2000-02-01,2.5709900856018066,2.6115846659007826,2.5709900856018066,2.6115846659007826,177000
2000-02-02,2.5709900856018066,2.5980531391344575,2.5439270320691563,2.584521612368132,529800
2000-02-03,2.5709900856018066,2.584521612368132,2.5303955053028306,2.5709900856018066,509800
2000-02-04,2.557459592819214,2.59805418953063,2.543928060582075,2.5709911250563526,276800
2000-02-07,2.5439279079437256,2.598054033644656,2.5439279079437256,2.570990970794191,873000
2000-02-08,2.5439279079437256,2.570990970794191,2.503333313668028,2.570990970794191,738600
2000-02-09,2.557459592819214,2.59805418953063,2.516864996107798,2.516864996107798,395800
2000-02-10,2.5439279079437256,2.5574594393689583,2.503333313668028,2.5439279079437256,844800
2000-02-11,2.5709900856018066,2.584521612368132,2.5168639785365055,2.5168639785365055,960000
2000-02-14,2.5709900856018066,2.5980531391344575,2.5439270320691563,2.584521612368132,1608600
2000-02-15,2.5439279079437256,2.570990970794191,2.5168648450932603,2.570990970794191,1348400
2000-02-16,2.5439279079437256,2.5439279079437256,2.503333313668028,2.5439279079437256,530600
2000-02-17,2.50333309173584,2.5574592126382365,2.4762700312846415,2.5168646219614392,1830400
2000-02-18,2.4762697219848633,2.530395836126609,2.4492066649139903,2.5168643075911725,959400
