Price,Close,High,Low,Open,Volume
Ticker,KR,KR,KR,KR,KR
Date,,,,,
1962-01-02,0.032847072929143906,0.03367513312595415,0.032433025983468186,0.0,153600
1962-01-03,0.0335371233522892,0.0335371233522892,0.032709029593202654,0.0,131200
1962-01-04,0.03339912369847298,0.03339912369847298,0.033123081174746466,0.0,99200
1962-01-05,0.032571014016866684,0.032985060754271475,0.032018962931835045,0.0,182400
1962-01-08,0.03243301063776016,0.032571014989508124,0.03146691278647395,0.0,208000
1962-01-09,0.03174295276403427,0.032433008164681275,0.03174295276403427,0.0,204800
1962-01-10,0.032018959522247314,0.03229500188263046,0.03146690849600167,0.0,121600
1962-01-11,0.03146691620349884,0.031880962998229734,0.03146691620349884,0.0,131200
1962-01-12,0.03188096731901169,0.03188096731901169,0.031190911697290543,0.0,76800
1962-01-15,0.03160489723086357,0.03201894371983223,0.03146689296604202,0.0,166400
1962-01-16,0.03188096731901169,0.03201897170444922,0.03146692046816561,0.0,80000
1962-01-17,0.03160489723086357,0.03215694798465378,0.03146689296604202,0.0,182400
1962-01-18,0.03188096731901169,0.03188096731901169,0.031190911697290543,0.0,188800
1962-01-19,0.03146691620349884,0.032709022893162625,0.03146691620349884,0.0,163200
1962-01-22,0.03174295276403427,0.032433008164681275,0.03146691038706187,0.0,169600
1962-01-23,0.0316314697265625,0.03260689774058115,0.0316314697265625,0.0,262400
1962-01-24,0.03149213269352913,0.03177080697279781,0.031213424394327675,0.0,198400
1962-01-25,0.031213432550430298,0.03191015245058842,0.031213432550430298,0.0,112000
1962-01-26,0.03149213269352913,0.03149213269352913,0.031213424394327675,0.0,208000
1962-01-29,0.031352754682302475,0.03177080002978092,0.031213417573118102,0.0,195200
1962-01-30,0.03177082538604736,0.03191016260643664,0.03121344248453776,0.0,182400
1962-01-31,0.03149213269352913,0.031910144112432155,0.03135276153396202,0.0,67200
1962-02-01,0.03204952925443649,0.0321888664548603,0.031631483633217466,0.0,86400
1962-02-02,0.03177082538604736,0.03191016260643664,0.031352779704927045,0.0,179200
1962-02-05,0.03177082538604736,0.03246754550794625,0.03177082538604736,0.0,118400
1962-02-06,0.03246752917766571,0.03246752917766571,0.03177080940619785,0.0,134400
1962-02-07,0.031910136342048645,0.03260688991042061,0.031910136342048645,0.0,217600
1962-02-08,0.03177082538604736,0.03218887106716769,0.03177082538604736,0.0,211200
1962-02-09,0.031352754682302475,0.032049508268075004,0.031213417573118102,0.0,195200
1962-02-12,0.031213432550430298,0.03135276972647359,0.031213432550430298,0.0,204800
1962-02-13,0.031074106693267822,0.03135278114686281,0.03093476946647033,0.0,387200
1962-02-14,0.030934758484363556,0.031074095661695146,0.03079538728708999,0.0,124800
1962-02-15,0.030795399099588394,0.0312134448118791,0.03079539909958839,0.0,214400
1962-02-16,0.03065604902803898,0.030934757392809722,0.030656049028038982,0.0,464000
1962-02-19,0.030516725033521652,0.03079539949869034,0.030516725033521656,0.0,169600
1962-02-20,0.03009866178035736,0.03037737010310627,0.02995932462895073,0.0,310400
1962-02-21,0.029819993302226067,0.030377376036660738,0.029819993302226067,0.0,192000
1962-02-23,0.029959335923194885,0.030098673127129667,0.029819998719260107,0.0,112000
1962-02-26,0.03009866178035736,0.030098661780357364,0.02954127915479519,0.0,169600
1962-02-27,0.02954128384590149,0.0300986665599751,0.02954128384590149,0.0,281600
1962-02-28,0.029819993302226067,0.029959330480849162,0.029541284925037586,0.0,169600
1962-03-01,0.029959335923194885,0.02995933592319489,0.029680627495376862,0.0,214400
1962-03-02,0.03009866178035736,0.030098661780357364,0.029819987477544097,0.0,99200
1962-03-05,0.029819993302226067,0.029959330480849162,0.029541284925037586,0.0,150400
1962-03-06,0.029819993302226067,0.029959330480849162,0.029541284925037586,0.0,275200
1962-03-07,0.03009866178035736,0.030098661780357364,0.02968061630620182,0.0,534400
1962-03-08,0.03009866178035736,0.030098661780357364,0.029819987477544097,0.0,112000
1962-03-09,0.03037736378610134,0.03037736378610134,0.02995931839887878,0.0,163200
1962-03-12,0.03037736378610134,0.030516700908532673,0.030237992643741444,0.0,131200
1962-03-13,0.03023800067603588,0.030516709014862014,0.030098663516591618,0.0,236800
1962-03-14,0.029819993302226067,0.030238004838095352,0.029819993302226067,0.0,476800
1962-03-15,0.03037736378610134,0.03037736378610134,0.029680610134087553,0.0,128000
