Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TXG,TXG,TXG,TXG,TXG,TXG
Date,,,,,,
2019-09-12 00:00:00+00:00,52.75,52.75,58.0,51.0,54.0,7326300
2019-09-13 00:00:00+00:00,52.27000045776367,52.27000045776367,54.35499954223633,49.150001525878906,52.75,1025200
2019-09-16 00:00:00+00:00,55.20000076293945,55.20000076293945,56.0,52.0099983215332,52.45000076293945,269900
2019-09-17 00:00:00+00:00,56.779998779296875,56.779998779296875,60.900001525878906,55.42300033569336,56.209999084472656,602800
2019-09-18 00:00:00+00:00,62.0,62.0,62.27000045776367,55.650001525878906,56.849998474121094,1589600
2019-09-19 00:00:00+00:00,61.119998931884766,61.119998931884766,63.375,61.029998779296875,62.810001373291016,425200
2019-09-20 00:00:00+00:00,60.5,60.5,62.41999816894531,59.81999969482422,61.709999084472656,392000
2019-09-23 00:00:00+00:00,60.33000183105469,60.33000183105469,61.48500061035156,59.939998626708984,60.220001220703125,137200
2019-09-24 00:00:00+00:00,54.29999923706055,54.29999923706055,61.0,54.0,61.0,713800
2019-09-25 00:00:00+00:00,52.7599983215332,52.7599983215332,55.880001068115234,52.5629997253418,54.459999084472656,261200
2019-09-26 00:00:00+00:00,49.9900016784668,49.9900016784668,53.689998626708984,46.619998931884766,52.779998779296875,596300
2019-09-27 00:00:00+00:00,51.029998779296875,51.029998779296875,55.0,50.70000076293945,51.130001068115234,621300
2019-09-30 00:00:00+00:00,50.400001525878906,50.400001525878906,52.0,49.25,51.04999923706055,168900
2019-10-01 00:00:00+00:00,47.029998779296875,47.029998779296875,51.91999816894531,46.0,50.5099983215332,536300
2019-10-02 00:00:00+00:00,46.06999969482422,46.06999969482422,47.22999954223633,45.11000061035156,46.779998779296875,519600
2019-10-03 00:00:00+00:00,48.119998931884766,48.119998931884766,48.2400016784668,45.75,46.77000045776367,703900
2019-10-04 00:00:00+00:00,51.45000076293945,51.45000076293945,53.34000015258789,47.81999969482422,48.0,322400
2019-10-07 00:00:00+00:00,50.36000061035156,50.36000061035156,53.220001220703125,49.029998779296875,52.099998474121094,476600
2019-10-08 00:00:00+00:00,49.54999923706055,49.54999923706055,51.27000045776367,49.0,50.0,284100
2019-10-09 00:00:00+00:00,50.0099983215332,50.0099983215332,51.525001525878906,49.57500076293945,49.630001068115234,201100
