Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SBUX,SBUX,SBUX,SBUX,SBUX,SBUX
Date,,,,,,
1992-06-26 00:00:00+00:00,0.25913721323013306,0.3359380066394806,0.3476560115814209,0.3203130066394806,0.328125,224358400
1992-06-29 00:00:00+00:00,0.27721601724624634,0.359375,0.3671880066394806,0.3320310115814209,0.3398439884185791,58732800
1992-06-30 00:00:00+00:00,0.26817622780799866,0.3476560115814209,0.3710939884185791,0.34375,0.3671880066394806,34777600
1992-07-01 00:00:00+00:00,0.27420297265052795,0.3554689884185791,0.359375,0.3398439884185791,0.3515630066394806,18316800
1992-07-02 00:00:00+00:00,0.27420297265052795,0.3554689884185791,0.359375,0.3476560115814209,0.359375,13996800
1992-07-06 00:00:00+00:00,0.27420297265052795,0.3554689884185791,0.3554689884185791,0.3476560115814209,0.3515630066394806,5753600
1992-07-07 00:00:00+00:00,0.27420297265052795,0.3554689884185791,0.3554689884185791,0.3476560115814209,0.3554689884185791,10662400
1992-07-08 00:00:00+00:00,0.26817622780799866,0.3476560115814209,0.3554689884185791,0.34375,0.3554689884185791,15500800
1992-07-09 00:00:00+00:00,0.27721601724624634,0.359375,0.359375,0.3476560115814209,0.3515630066394806,3923200
1992-07-10 00:00:00+00:00,0.28022900223731995,0.3632810115814209,0.3671880066394806,0.3515630066394806,0.359375,11040000
1992-07-13 00:00:00+00:00,0.28625577688217163,0.3710939884185791,0.3710939884185791,0.359375,0.3632810115814209,5996800
1992-07-14 00:00:00+00:00,0.28625577688217163,0.3710939884185791,0.3828130066394806,0.3671880066394806,0.3710939884185791,17062400
1992-07-15 00:00:00+00:00,0.295295774936676,0.3828130066394806,0.3828130066394806,0.3710939884185791,0.375,4992000
1992-07-16 00:00:00+00:00,0.3148810863494873,0.40820300579071045,0.4140630066394806,0.3789060115814209,0.3828130066394806,17062400
1992-07-17 00:00:00+00:00,0.331454336643219,0.4296880066394806,0.4375,0.3984380066394806,0.4101560115814209,15667200
1992-07-20 00:00:00+00:00,0.3344672918319702,0.4335939884185791,0.4375,0.4179689884185791,0.42773398756980896,19744000
1992-07-21 00:00:00+00:00,0.3374803960323334,0.4375,0.4453130066394806,0.4296880066394806,0.4375,7782400
1992-07-22 00:00:00+00:00,0.3344672918319702,0.4335939884185791,0.4375,0.421875,0.4335939884185791,10892800
1992-07-23 00:00:00+00:00,0.340493381023407,0.4414060115814209,0.4414060115814209,0.4257810115814209,0.4335939884185791,10387200
1992-07-24 00:00:00+00:00,0.34350717067718506,0.4453130066394806,0.4492189884185791,0.4296880066394806,0.4335939884185791,7052800
1992-07-27 00:00:00+00:00,0.35103967785835266,0.45507800579071045,0.4648439884185791,0.4453130066394806,0.4492189884185791,11430400
1992-07-28 00:00:00+00:00,0.3374803960323334,0.4375,0.4648439884185791,0.4296880066394806,0.4609380066394806,18009600
1992-07-29 00:00:00+00:00,0.3209080696105957,0.41601601243019104,0.4375,0.40625,0.4375,30848000
1992-07-30 00:00:00+00:00,0.31940144300460815,0.4140630066394806,0.4179689884185791,0.4023439884185791,0.4101560115814209,11737600
1992-07-31 00:00:00+00:00,0.3209080696105957,0.41601601243019104,0.4179689884185791,0.40625,0.4140630066394806,6886400
1992-08-03 00:00:00+00:00,0.32392099499702454,0.41992199420928955,0.4257810115814209,0.4101560115814209,0.4101560115814209,4832000
1992-08-04 00:00:00+00:00,0.32994702458381653,0.42773398756980896,0.4296880066394806,0.41210898756980896,0.421875,6822400
1992-08-05 00:00:00+00:00,0.31638768315315247,0.4101560115814209,0.4257810115814209,0.4023439884185791,0.4257810115814209,9516800
1992-08-06 00:00:00+00:00,0.31638768315315247,0.4101560115814209,0.4101560115814209,0.3984380066394806,0.40625,3673600
1992-08-07 00:00:00+00:00,0.3284405767917633,0.4257810115814209,0.4257810115814209,0.3984380066394806,0.4101560115814209,8825600
1992-08-10 00:00:00+00:00,0.3284405767917633,0.4257810115814209,0.4335939884185791,0.4140630066394806,0.4179689884185791,5888000
1992-08-11 00:00:00+00:00,0.331454336643219,0.4296880066394806,0.4335939884185791,0.421875,0.4335939884185791,4147200
1992-08-12 00:00:00+00:00,0.31638768315315247,0.4101560115814209,0.4257810115814209,0.4023439884185791,0.421875,12736000
1992-08-13 00:00:00+00:00,0.31638768315315247,0.4101560115814209,0.41601601243019104,0.4023439884185791,0.4101560115814209,48320000
1992-08-14 00:00:00+00:00,0.29830873012542725,0.3867189884185791,0.4140630066394806,0.3828130066394806,0.40625,17849600
1992-08-17 00:00:00+00:00,0.3043346703052521,0.3945310115814209,0.3945310115814209,0.3828130066394806,0.390625,2681600
1992-08-18 00:00:00+00:00,0.30132174491882324,0.390625,0.390625,0.3828130066394806,0.3828130066394806,2860800
1992-08-19 00:00:00+00:00,0.30132174491882324,0.390625,0.390625,0.3828130066394806,0.3828130066394806,2380800
1992-08-20 00:00:00+00:00,0.29830873012542725,0.3867189884185791,0.40039101243019104,0.3789060115814209,0.390625,2489600
1992-08-21 00:00:00+00:00,0.2922818064689636,0.3789060115814209,0.3867189884185791,0.3789060115814209,0.3867189884185791,2048000
1992-08-24 00:00:00+00:00,0.295295774936676,0.3828130066394806,0.3867189884185791,0.375,0.3828130066394806,6905600
1992-08-25 00:00:00+00:00,0.2922818064689636,0.3789060115814209,0.3828130066394806,0.375,0.375,4128000
1992-08-26 00:00:00+00:00,0.2892689108848572,0.375,0.3828130066394806,0.359375,0.375,19385600
1992-08-27 00:00:00+00:00,0.295295774936676,0.3828130066394806,0.3867189884185791,0.375,0.3789060115814209,6169600
1992-08-28 00:00:00+00:00,0.30132174491882324,0.390625,0.390625,0.3789060115814209,0.3828130066394806,3417600
1992-08-31 00:00:00+00:00,0.2998153567314148,0.38867199420928955,0.3945310115814209,0.3828130066394806,0.390625,4441600
1992-09-01 00:00:00+00:00,0.3043346703052521,0.3945310115814209,0.4023439884185791,0.3867189884185791,0.390625,2387200
1992-09-02 00:00:00+00:00,0.33296075463294983,0.43164101243019104,0.4335939884185791,0.3945310115814209,0.4023439884185791,11692800
1992-09-03 00:00:00+00:00,0.34350717067718506,0.4453130066394806,0.453125,0.4296880066394806,0.4296880066394806,16480000
1992-09-04 00:00:00+00:00,0.34652018547058105,0.4492189884185791,0.453125,0.4414060115814209,0.4453130066394806,4249600
1992-09-08 00:00:00+00:00,0.37514546513557434,0.48632800579071045,0.4960939884185791,0.4453130066394806,0.453125,17139200
1992-09-09 00:00:00+00:00,0.37062588334083557,0.4804689884185791,0.4882810115814209,0.453125,0.4648439884185791,25299200
1992-09-10 00:00:00+00:00,0.36761295795440674,0.4765630066394806,0.4804689884185791,0.4648439884185791,0.4726560115814209,8889600
1992-09-11 00:00:00+00:00,0.37665194272994995,0.4882810115814209,0.5,0.4726560115814209,0.4726560115814209,13036800
1992-09-14 00:00:00+00:00,0.39473164081573486,0.5117189884185791,0.515625,0.4921880066394806,0.4960939884185791,13068800
