Price,Adj Close,Close,High,Low,Open,Volume
Ticker,VCYT,VCYT,VCYT,VCYT,VCYT,VCYT
Date,,,,,,
2013-10-30 00:00:00+00:00,13.25,13.25,14.119999885559082,12.649999618530273,13.0,4594400
2013-10-31 00:00:00+00:00,12.390000343322754,12.390000343322754,13.0,12.010000228881836,12.829999923706055,339200
2013-11-01 00:00:00+00:00,12.300000190734863,12.300000190734863,12.5,12.149999618530273,12.390000343322754,137700
2013-11-04 00:00:00+00:00,12.800000190734863,12.800000190734863,12.800000190734863,12.100000381469727,12.399999618530273,38800
2013-11-05 00:00:00+00:00,12.399999618530273,12.399999618530273,12.770000457763672,12.0,12.350000381469727,143600
2013-11-06 00:00:00+00:00,11.5,11.5,12.390000343322754,11.5,12.15999984741211,157700
2013-11-07 00:00:00+00:00,11.149999618530273,11.149999618530273,11.600000381469727,10.880000114440918,11.5,345600
2013-11-08 00:00:00+00:00,11.40999984741211,11.40999984741211,11.550000190734863,11.0,11.100000381469727,26400
2013-11-11 00:00:00+00:00,12.100000381469727,12.100000381469727,12.149999618530273,11.300000190734863,11.300000190734863,30800
2013-11-12 00:00:00+00:00,12.430000305175781,12.430000305175781,12.470000267028809,11.899999618530273,12.100000381469727,21200
2013-11-13 00:00:00+00:00,12.239999771118164,12.239999771118164,12.729999542236328,12.0,12.300000190734863,28800
2013-11-14 00:00:00+00:00,12.149999618530273,12.149999618530273,12.329999923706055,12.010000228881836,12.140000343322754,45900
2013-11-15 00:00:00+00:00,12.149999618530273,12.149999618530273,12.649999618530273,11.8100004196167,12.079999923706055,72500
2013-11-18 00:00:00+00:00,12.649999618530273,12.649999618530273,13.390000343322754,12.130000114440918,12.75,65000
2013-11-19 00:00:00+00:00,12.470000267028809,12.470000267028809,12.979999542236328,12.020000457763672,12.5,7500
2013-11-20 00:00:00+00:00,12.890000343322754,12.890000343322754,13.220000267028809,12.15999984741211,12.199999809265137,72800
2013-11-21 00:00:00+00:00,12.760000228881836,12.760000228881836,13.149999618530273,12.5,12.630000114440918,43800
2013-11-22 00:00:00+00:00,12.15999984741211,12.15999984741211,13.220000267028809,11.5,13.199999809265137,55600
2013-11-25 00:00:00+00:00,11.359999656677246,11.359999656677246,11.850000381469727,11.0,11.850000381469727,80600
2013-11-26 00:00:00+00:00,12.859999656677246,12.859999656677246,13.100000381469727,11.989999771118164,13.100000381469727,182400
2013-11-27 00:00:00+00:00,13.010000228881836,13.010000228881836,13.149999618530273,12.029999732971191,12.359999656677246,96700
2013-11-29 00:00:00+00:00,12.979999542236328,12.979999542236328,13.300000190734863,12.40999984741211,13.260000228881836,30100
2013-12-02 00:00:00+00:00,12.989999771118164,12.989999771118164,13.199999809265137,12.489999771118164,13.199999809265137,26000
2013-12-03 00:00:00+00:00,12.960000038146973,12.960000038146973,13.140000343322754,12.479999542236328,12.479999542236328,18600
2013-12-04 00:00:00+00:00,12.890000343322754,12.890000343322754,13.149999618530273,12.84000015258789,13.100000381469727,13600
2013-12-05 00:00:00+00:00,13.489999771118164,13.489999771118164,13.640000343322754,12.84000015258789,12.84000015258789,17700
2013-12-06 00:00:00+00:00,13.710000038146973,13.710000038146973,13.930000305175781,13.34000015258789,13.510000228881836,31700
2013-12-09 00:00:00+00:00,13.930000305175781,13.930000305175781,14.149999618530273,13.600000381469727,13.739999771118164,40300
2013-12-10 00:00:00+00:00,13.890000343322754,13.890000343322754,14.649999618530273,13.720000267028809,14.649999618530273,29900
2013-12-11 00:00:00+00:00,13.510000228881836,13.510000228881836,14.010000228881836,13.479999542236328,13.75,21400
2013-12-12 00:00:00+00:00,13.069999694824219,13.069999694824219,13.9399995803833,12.5600004196167,13.760000228881836,31500
2013-12-13 00:00:00+00:00,13.15999984741211,13.15999984741211,13.369999885559082,12.510000228881836,13.069999694824219,51200
2013-12-16 00:00:00+00:00,14.0,14.0,14.0,13.199999809265137,13.239999771118164,61100
2013-12-17 00:00:00+00:00,14.039999961853027,14.039999961853027,14.800000190734863,13.270000457763672,14.109999656677246,161600
2013-12-18 00:00:00+00:00,13.920000076293945,13.920000076293945,14.779999732971191,13.5600004196167,14.300000190734863,70900
2013-12-19 00:00:00+00:00,13.979999542236328,13.979999542236328,14.390000343322754,13.600000381469727,13.720000267028809,61200
2013-12-20 00:00:00+00:00,14.0,14.0,14.0,13.609999656677246,13.609999656677246,658000
2013-12-23 00:00:00+00:00,13.989999771118164,13.989999771118164,14.350000381469727,13.710000038146973,14.0,106600
2013-12-24 00:00:00+00:00,13.920000076293945,13.920000076293945,14.0,13.800000190734863,14.0,8200
2013-12-26 00:00:00+00:00,14.279999732971191,14.279999732971191,14.380000114440918,13.8100004196167,13.970000267028809,100200
2013-12-27 00:00:00+00:00,14.149999618530273,14.149999618530273,14.40999984741211,13.960000038146973,14.34000015258789,303900
2013-12-30 00:00:00+00:00,13.779999732971191,13.779999732971191,14.350000381469727,13.359999656677246,14.130000114440918,24600
2013-12-31 00:00:00+00:00,14.5,14.5,14.65999984741211,13.609999656677246,13.84000015258789,90200
2014-01-02 00:00:00+00:00,14.670000076293945,14.670000076293945,14.75,14.359999656677246,14.359999656677246,15600
