Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ARWR,ARWR,ARWR,ARWR,ARWR,ARWR
Date,,,,,,
1993-12-16 00:00:00+00:00,2925.0,2925.0,2925.0,2925.0,2925.0,2
1993-12-17 00:00:00+00:00,2762.5,2762.5,2762.5,2762.5,2762.5,0
1993-12-20 00:00:00+00:00,2762.5,2762.5,2762.5,2762.5,2762.5,0
1993-12-21 00:00:00+00:00,2762.5,2762.5,2762.5,2762.5,2762.5,0
1993-12-22 00:00:00+00:00,2762.5,2762.5,2762.5,2762.5,2762.5,0
1993-12-23 00:00:00+00:00,2762.5,2762.5,2762.5,2762.5,2762.5,0
1993-12-27 00:00:00+00:00,1787.5,1787.5,2762.5,1787.5,2762.5,37
1993-12-28 00:00:00+00:00,1787.5,1787.5,1787.5,1787.5,1787.5,0
1993-12-29 00:00:00+00:00,1787.5,1787.5,1787.5,1787.5,1787.5,0
1993-12-30 00:00:00+00:00,1787.5,1787.5,1787.5,1787.5,1787.5,0
1993-12-31 00:00:00+00:00,1787.5,1787.5,1787.5,1787.5,1787.5,0
1994-01-03 00:00:00+00:00,1787.5,1787.5,1787.5,1787.5,1787.5,0
1994-01-04 00:00:00+00:00,2112.5,2112.5,2112.5,2112.5,2112.5,0
1994-01-05 00:00:00+00:00,1706.25,1706.25,1706.25,1706.25,1706.25,1
1994-01-06 00:00:00+00:00,1706.25,1706.25,1706.25,1706.25,1706.25,0
1994-01-07 00:00:00+00:00,1706.25,1706.25,1706.25,1706.25,1706.25,0
1994-01-10 00:00:00+00:00,1706.25,1706.25,1706.25,1706.25,1706.25,0
1994-01-11 00:00:00+00:00,1706.25,1706.25,1706.25,1706.25,1706.25,0
1994-01-12 00:00:00+00:00,1706.25,1706.25,1706.25,1706.25,1706.25,0
1994-01-13 00:00:00+00:00,1706.25,1706.25,1706.25,1706.25,1706.25,0
1994-01-14 00:00:00+00:00,1706.25,1706.25,1706.25,1706.25,1706.25,0
1994-01-17 00:00:00+00:00,1706.25,1706.25,1706.25,1706.25,1706.25,0
1994-01-18 00:00:00+00:00,1706.25,1706.25,1706.25,1706.25,1706.25,0
1994-01-19 00:00:00+00:00,1706.25,1706.25,1706.25,1706.25,1706.25,0
1994-01-20 00:00:00+00:00,1706.25,1706.25,1706.25,1706.25,1706.25,0
