Price,Close,High,Low,Open,Volume
Ticker,BAMI.MI,BAMI.MI,BAMI.MI,BAMI.MI,BAMI.MI
Date,,,,,
2000-01-03,55.90234375,56.92893112551554,54.689105313561534,54.92242022978843,40172
2000-01-04,54.59577178955078,55.9956654981433,54.12914200678411,55.9956654981433,32272
2000-01-05,53.149227142333984,54.12915071586682,51.32936720850451,54.12915071586682,60135
2000-01-06,53.382530212402344,53.429194059879165,53.19587918278731,53.429194059879165,3184
2000-01-07,54.54911422729492,55.29572719813745,53.709182265609826,53.709182265609826,18126
2000-01-10,54.82909393310547,55.52904306012932,53.242553333907665,55.06241321564213,21617
2000-01-11,53.9424934387207,55.01574460446257,53.942493438720696,54.595774292485096,20943
2000-01-12,55.06240463256836,55.06240463256836,53.89582584290249,53.89582584290249,37477
2000-01-13,54.6424446105957,55.90234697502226,54.6424446105957,55.48238097364448,43234
2000-01-14,54.175819396972656,55.90235176882873,54.175819396972656,55.71570068113192,41152
2000-01-17,55.295719146728516,55.295719146728516,54.12914036490474,55.295719146728516,35456
2000-01-18,54.59577178955078,55.29572082399329,54.12914200678411,54.45578459883778,34109
2000-01-19,54.129150390625,54.92242288831205,53.709184393146685,54.222478105750476,18126
2000-01-20,54.129150390625,54.782435675917,53.42920560806343,53.80250774797899,21494
2000-01-21,54.129150390625,55.062414461000266,53.56919282045847,54.12915039062499,36559
2000-01-24,53.19588851928711,55.66902926670119,53.19588851928711,55.295727141952234,42989
2000-01-25,53.149227142333984,53.84917192910127,52.72926114233226,53.66252085802196,28659
2000-01-26,53.149227142333984,54.12915071586682,52.30929078203734,53.66252085802196,19902
2000-01-27,52.91590881347656,53.19588758225301,52.309287421078764,53.10255987256322,13962
2000-01-28,54.59577178955078,54.59577178955078,52.26261851542492,52.49593776710075,44765
2000-01-31,52.495941162109375,53.149222028173085,52.26262189534435,52.5426006551696,20331
2000-02-01,52.72926330566406,53.66252305964276,52.49594836716938,53.66252305964276,13166
2000-02-02,52.72926330566406,53.89583799813743,52.63593558614884,53.89583799813743,34599
2000-02-03,52.91590881347656,54.08248338313434,52.49594284045835,54.08248338313434,29945
2000-02-04,51.56267547607422,53.662513925392325,51.562675476074226,53.662513925392325,50154
2000-02-07,53.19588851928711,53.19588851928711,52.49594376516307,53.19588851928711,24311
2000-02-08,53.19588851928711,53.662518355369805,51.37602867033021,53.662518355369805,45316
2000-02-09,53.289207458496094,53.70917776443543,52.635926614124266,53.522526717513855,52236
2000-02-10,52.72926330566406,53.429208121148086,52.54260786663362,53.33588040163286,28843
2000-02-11,52.262630462646484,53.19589460181623,52.07597937892993,53.19589460181623,29149
2000-02-14,50.81605911254883,52.35593982384703,49.92946350559699,52.26261213457128,37477
2000-02-15,52.96257400512695,54.59577844387085,51.329365206090024,52.0293099655517,97185
2000-02-16,55.06240463256836,55.38904285661749,52.72925141352901,54.689098198993406,75567
2000-02-17,53.19588851928711,55.295727141952234,53.19588851928711,55.295727141952234,70607
2000-02-18,55.06240463256836,55.06240463256836,53.75583865549463,54.035817390602745,48806
2000-02-21,54.82909393310547,55.06241321564213,53.709183178394845,54.22247687938936,58727
2000-02-22,55.015750885009766,55.062414742811335,54.31580173857266,54.59578052508886,93082
2000-02-23,55.06240463256836,55.06240463256836,54.22246842724402,55.01574078333494,36314
2000-02-24,54.82909393310547,55.06241321564213,53.14922562089299,55.06241321564213,36436
2000-02-25,54.362464904785156,55.015750185109724,53.66252012754581,53.89583505329226,41886
2000-02-28,59.915367126464844,59.915367126464844,55.52903905604671,60.66197569586657,743370
2000-02-29,68.54803466796875,68.54803466796875,62.06186780838942,72.2810776761806,922859
2000-03-01,81.5203628540039,81.66035442495034,70.6945355267511,81.19372457571515,1022984
2000-03-02,79.18722534179688,83.52689491949873,73.26101927395405,83.0136011372215,967196
2000-03-03,74.14759826660156,78.86056895559351,73.49431304223992,77.78731777292279,520096
2000-03-06,70.0879135131836,72.32773924738176,67.66143236424931,72.32773924738176,435403
2000-03-07,68.82801818847656,69.71461405648311,66.26154958062611,68.82801818847656,194982
2000-03-08,69.29464721679688,69.99459200315216,66.26154878229742,67.661438355008,158117
2000-03-09,69.94792175292969,71.39447941155099,69.52795579155504,70.4612154214066,210536
2000-03-10,67.66143798828125,69.99459162377966,66.77484213576189,69.94792776621692,638163
2000-03-13,67.1948013305664,69.94792068482256,66.26154171496573,67.66143113836674,257506
2000-03-14,66.96149444580078,68.12806910500757,66.02823471843536,68.12806910500757,126273
2000-03-15,64.16171264648438,66.49486638857569,63.46176783194499,66.2615514503959,203800
2000-03-16,64.67500305175781,64.86165412063039,63.46176456364633,64.62833919446638,161423
2000-03-17,63.92839050292969,66.72817380581675,61.361922111925466,64.62833523857823,251627
2000-03-20,61.36192321777344,63.461761822854676,60.75530181976993,63.461761822854676,125783
2000-03-21,59.262088775634766,62.015208467099136,58.982109984603596,61.501914743590866,217150
2000-03-22,58.56214141845703,60.755303431996126,57.39556244676935,59.262086185293796,208699
2000-03-23,57.76887130737305,58.795458751612195,56.04233906759626,58.328828887920444,331298
2000-03-24,57.53555679321289,59.72871891260292,57.34890135814654,57.44222907567971,391495
2000-03-27,57.76887130737305,58.795458751612195,57.535556375527165,58.795458751612195,74036
2000-03-28,60.70863342285156,62.06186332315815,57.39555662990915,57.86219078746816,444466
2000-03-29,61.12860870361328,61.5952385388566,59.728714837590346,61.5952385388566,122905
