Price,Close,High,Low,Open,Volume
Ticker,G1A.F,G1A.F,G1A.F,G1A.F,G1A.F
Date,,,,,
2000-01-03,13.397001266479492,13.672052276189005,13.148785125793825,13.148785125793825,133300
2000-01-04,13.088406562805176,13.396999846529669,12.947526074475888,13.316497807104517,88700
2000-01-05,13.215868949890137,13.383583016363074,12.947525419888013,13.081697184889075,94900
2000-01-06,13.148783683776855,13.2494118724665,13.095115231171924,13.2494118724665,44400
2000-01-07,14.255696296691895,14.255696296691895,13.215869549226516,13.316497737762386,207000
2000-01-10,14.356325149536133,14.691753313214814,14.356325149536135,14.456953342728358,192300
2000-01-11,14.356325149536133,14.356325149536135,14.356325149536135,14.356325149536135,0
2000-01-12,14.52403736114502,14.752128585440236,14.456951481136414,14.62466554137956,156600
2000-01-13,14.725299835205078,14.859470359711171,14.624670342379067,14.758842146442314,160900
2000-01-14,14.691752433776855,14.960094692745642,14.289238405545266,14.758838318408259,267900
2000-01-17,14.155070304870605,14.758840809341343,14.155070304870604,14.758840809341343,115600
2000-01-18,14.389867782592773,14.456952387249281,14.222153711837878,14.222153711837878,64900
2000-01-19,14.255696296691895,14.389868067777615,13.886725845541429,14.289238599684905,101500
2000-01-20,14.32278060913086,14.423408786614504,14.222152431647213,14.423408786614504,53400
2000-01-21,14.054438591003418,14.222152649227532,13.685466895176337,14.222152649227532,105100
2000-01-24,14.02089786529541,14.155069651005348,13.953811972440441,14.08798375815038,74800
2000-01-25,13.551295280456543,13.920265665799674,13.551295280456543,13.752551621633412,78000
2000-01-26,14.054438591003418,14.289237248871801,13.92026683260144,14.020895011624564,86100
2000-01-27,13.95380973815918,14.074564070051567,13.68546748926319,14.054439201107352,65500
2000-01-28,13.551295280456543,14.020893836388108,13.484209406878717,14.020893836388108,68100
2000-01-31,13.41712474822998,13.61838110763074,13.081696629524231,13.61838110763074,136100
2000-02-01,13.350041389465332,13.618383679189652,13.316499083083656,13.618383679189652,83000
2000-02-02,13.752554893493652,13.886726672570015,13.484212614897842,13.484212614897842,64700
2000-02-03,13.719012260437012,13.920268644681947,13.35004051657878,13.920268644681947,59100
2000-02-04,13.350041389465332,13.752555463830296,13.316499083083656,13.752555463830296,95300
2000-02-07,13.303081512451172,13.58484123366502,13.182327163422814,13.39700099300347,94000
2000-02-08,13.41712474822998,13.511044212009438,13.350038868577485,13.350038868577485,86800
2000-02-09,13.01461124420166,13.484211140049068,12.913983060679152,13.484211140049068,122900
2000-02-10,13.282954216003418,13.618382365695998,13.121948857697802,13.148783723860495,158100
2000-02-11,13.410417556762695,13.484212160724848,13.350040386167636,13.350040386167636,163400
2000-02-14,13.215868949890137,13.48421120033548,13.014611302388543,13.383583016363074,113500
