date,symb
2019-01-02 00:00:00-05:00,TOPS; GMBL; BUD; SAP; MDT; SNY; TTE; ACN; NVO; IDEXY; ASML; SAN; E; TEF; BABWF; PHG; NOK; DOGEF; STLA; ETN; ERIC; ING; SPOT; BBVA; EXPGF; SHIP; JCI; NXPI; KBCSF; RACE; FMS; CRH; RYAAY; FLUT; MT; TT; DB; APTV; ICLR; TS; GMAB; STE; IR; AER; JAZZ; QGEN; ALLE; STX; ARGX; GLPG; AEG; AMRN; PRGO; ALV; ALKS; GRFS; JHX; ASND; TX; VEON; EVO; CLB; CMPR; ITRM; GLOB; IFRX; PRQR; CLLS; QURE; ADNT; CRTO; NEXA; IMTX; MTLS; CAAP; CSTM; MRUS; CMBT; SBLK; AGRO; ASPS; PRTA; AFMD; TRIB; TRVG; DBVT; AVDL; DSX; MX; SQNS; DAC; PSHG; GASS; EDAP; NTZ; PXS; NEON; ESEA
2019-01-03 00:00:00-05:00,GMBL; TOPS; BUD; SAP; MDT; SNY; TTE; ACN; NVO; IDEXY; SAN; ASML; TEF; E; BABWF; PHG; NOK; DOGEF; STLA; ING; ETN; ERIC; SPOT; BBVA; SHIP; EXPGF; JCI; KBCSF; NXPI; RACE; FMS; CRH; RYAAY; FLUT; TT; MT; DB; APTV; ICLR; GMAB; TS; STE; IR; JAZZ; AER; QGEN; ALLE; ARGX; STX; GLPG; AEG; AMRN; PRGO; ALKS; ALV; GRFS; JHX; TX; VEON; ASND; EVO; CLB; CMPR; ITRM; GLOB; IFRX; PRQR; CLLS; QURE; CRTO; ADNT; NEXA; IMTX; MTLS; CAAP; CSTM; MRUS; CMBT; SBLK; AGRO; ASPS; PRTA; AFMD; TRIB; DBVT; TRVG; AVDL; DSX; MX; SQNS; DAC; PSHG; GASS; EDAP; NTZ; PXS; NEON; ESEA
2019-01-04 00:00:00-05:00,TOPS; GMBL; BUD; SAP; MDT; SNY; TTE; ACN; NVO; IDEXY; SAN; ASML; E; TEF; BABWF; PHG; NOK; DOGEF; STLA; ING; SPOT; ETN; ERIC; BBVA; SHIP; EXPGF; KBCSF; JCI; RACE; NXPI; FMS; CRH; MT; RYAAY; DB; TT; FLUT; APTV; GMAB; TS; ICLR; STE; IR; AER; JAZZ; QGEN; ARGX; ALLE; GLPG; STX; AEG; AMRN; PRGO; ALKS; ALV; GRFS; JHX; TX; ASND; VEON; EVO; CLB; CMPR; ITRM; GLOB; IFRX; PRQR; CLLS; QURE; CRTO; NEXA; ADNT; MTLS; IMTX; CAAP; CSTM; MRUS; SBLK; CMBT; AGRO; ASPS; PRTA; AFMD; TRIB; TRVG; DBVT; DSX; AVDL; MX; SQNS; DAC; PSHG; GASS; EDAP; NTZ; PXS; ESEA; NEON
2019-01-07 00:00:00-05:00,TOPS; GMBL; BUD; SAP; MDT; SNY; TTE; ACN; NVO; IDEXY; SAN; ASML; TEF; E; BABWF; PHG; NOK; DOGEF; STLA; SHIP; ING; SPOT; ETN; ERIC; BBVA; EXPGF; JCI; KBCSF; RACE; NXPI; FMS; CRH; MT; DB; RYAAY; APTV; TT; FLUT; GMAB; TS; ICLR; STE; IR; AER; JAZZ; QGEN; ARGX; GLPG; ALLE; STX; AEG; AMRN; PRGO; ALKS; ALV; GRFS; JHX; ASND; TX; VEON; EVO; CLB; CMPR; GLOB; ITRM; IFRX; PRQR; CLLS; QURE; ADNT; NEXA; CRTO; MTLS; IMTX; CSTM; CAAP; MRUS; SBLK; CMBT; AGRO; ASPS; PRTA; AFMD; TRIB; TRVG; DBVT; AVDL; DSX; SQNS; MX; DAC; PSHG; GASS; EDAP; NTZ; PXS; ESEA; NEON
2019-01-08 00:00:00-05:00,TOPS; GMBL; BUD; SAP; MDT; SNY; TTE; ACN; NVO; IDEXY; SAN; ASML; TEF; E; BABWF; PHG; NOK; DOGEF; STLA; ING; SHIP; ERIC; SPOT; ETN; BBVA; EXPGF; RACE; JCI; KBCSF; NXPI; FMS; MT; CRH; APTV; DB; RYAAY; TT; FLUT; ICLR; GMAB; TS; STE; IR; AER; JAZZ; QGEN; ARGX; GLPG; ALLE; STX; AEG; AMRN; PRGO; ALV; ALKS; GRFS; JHX; ASND; TX; VEON; EVO; CLB; CMPR; GLOB; ITRM; IFRX; CLLS; PRQR; QURE; ADNT; CRTO; NEXA; MTLS; IMTX; CSTM; MRUS; CAAP; SBLK; CMBT; AGRO; ASPS; PRTA; AFMD; TRIB; TRVG; DBVT; AVDL; DSX; SQNS; MX; DAC; PSHG; GASS; EDAP; NTZ; PXS; ESEA; NEON
2019-01-09 00:00:00-05:00,TOPS; GMBL; BUD; SAP; MDT; TTE; SNY; ACN; NVO; IDEXY; ASML; SAN; E; TEF; BABWF; PHG; NOK; DOGEF; STLA; SPOT; ING; ERIC; SHIP; ETN; BBVA; EXPGF; RACE; NXPI; JCI; KBCSF; FMS; MT; CRH; APTV; FLUT; DB; TT; RYAAY; GMAB; ICLR; TS; TIGO; STE; IR; AER; JAZZ; QGEN; GLPG; ARGX; ALLE; STX; AMRN; AEG; ALKS; ALV; PRGO; GRFS; JHX; ASND; EVO; TX; VEON; CLB; CMPR; GLOB; ITRM; IFRX; CLLS; PRQR; ADNT; QURE; CRTO; MTLS; IMTX; NEXA; CSTM; CAAP; MRUS; CMBT; SBLK; AGRO; ASPS; PRTA; AFMD; TRIB; TRVG; DBVT; AVDL; DSX; MX; SQNS; DAC; PSHG; GASS; EDAP; NTZ; PXS; ESEA; NEON
2019-01-10 00:00:00-05:00,TOPS; GMBL; BUD; SAP; MDT; SNY; TTE; ACN; NVO; IDEXY; SAN; ASML; E; TEF; BABWF; PHG; NOK; DOGEF; STLA; SPOT; ING; ETN; SHIP; BBVA; ERIC; EXPGF; RACE; NXPI; JCI; KBCSF; FMS; APTV; CRH; MT; RYAAY; TT; DB; FLUT; ICLR; TS; GMAB; TIGO; STE; IR; AER; JAZZ; QGEN; AMRN; GLPG; STX; ARGX; ALLE; AEG; ALKS; ALV; PRGO; GRFS; JHX; ASND; EVO; TX; VEON; CLB; CMPR; GLOB; ITRM; IFRX; CLLS; ADNT; QURE; PRQR; CRTO; IMTX; NEXA; CSTM; CAAP; MTLS; MRUS; CMBT; SBLK; AGRO; ASPS; PRTA; AFMD; TRIB; DBVT; TRVG; AVDL; DSX; MX; SQNS; DAC; PSHG; GASS; EDAP; NTZ; PXS; ESEA; NEON
2019-01-11 00:00:00-05:00,TOPS; GMBL; BUD; SAP; MDT; SNY; ACN; TTE; NVO; IDEXY; SAN; ASML; E; TEF; BABWF; PHG; NOK; STLA; DOGEF; ING; ETN; SPOT; BBVA; SHIP; ERIC; EXPGF; RACE; NXPI; JCI; KBCSF; FMS; CRH; APTV; MT; TT; DB; RYAAY; FLUT; ICLR; TS; GMAB; TIGO; STE; IR; AER; JAZZ; QGEN; AMRN; GLPG; STX; ALLE; ARGX; AEG; PRGO; ALKS; ALV; GRFS; JHX; ASND; EVO; VEON; TX; CLB; CMPR; GLOB; ITRM; IFRX; CLLS; PRQR; QURE; ADNT; CRTO; IMTX; MTLS; CSTM; CAAP; MRUS; NEXA; CMBT; SBLK; AGRO; ASPS; PRTA; AFMD; TRIB; TRVG; DBVT; AVDL; DSX; MX; SQNS; DAC; PSHG; GASS; EDAP; NTZ; PXS; NEON; ESEA
2019-01-14 00:00:00-05:00,TOPS; GMBL; BUD; SAP; MDT; TTE; ACN; SNY; NVO; IDEXY; SAN; ASML; E; TEF; BABWF; PHG; NOK; STLA; DOGEF; SPOT; ING; ETN; BBVA; SHIP; ERIC; EXPGF; RACE; JCI; NXPI; KBCSF; FMS; APTV; CRH; MT; TT; DB; RYAAY; FLUT; ICLR; TIGO; TS; GMAB; STE; IR; AER; JAZZ; QGEN; AMRN; STX; ALLE; GLPG; ARGX; AEG; PRGO; ALKS; ALV; GRFS; JHX; ASND; TX; VEON; EVO; CLB; CMPR; GLOB; ITRM; IFRX; QURE; CLLS; ADNT; PRQR; CRTO; IMTX; MTLS; CAAP; CSTM; NEXA; MRUS; CMBT; SBLK; AGRO; ASPS; PRTA; AFMD; TRIB; TRVG; DBVT; AVDL; DSX; SQNS; MX; DAC; PSHG; GASS; EDAP; NTZ; NEON; PXS; ESEA
2019-01-15 00:00:00-05:00,TOPS; GMBL; BUD; SAP; MDT; ACN; SNY; TTE; NVO; IDEXY; SAN; ASML; E; TEF; BABWF; PHG; NOK; STLA; SPOT; DOGEF; ING; ETN; BBVA; ERIC; SHIP; EXPGF; RACE; KBCSF; JCI; NXPI; FMS; APTV; CRH; MT; DB; TT; FLUT; RYAAY; ICLR; TIGO; TS; STE; GMAB; IR; AER; JAZZ; QGEN; GLPG; AMRN; ALLE; STX; ARGX; AEG; ALKS; PRGO; ALV; GRFS; ASND; JHX; VEON; EVO; TX; CLB; CMPR; GLOB; ITRM; IFRX; QURE; CLLS; PRQR; ADNT; CRTO; IMTX; MTLS; CSTM; CAAP; NEXA; MRUS; CMBT; AGRO; SBLK; PRTA; ASPS; AFMD; TRIB; TRVG; DBVT; AVDL; SQNS; DSX; MX; DAC; PSHG; GASS; EDAP; NTZ; PXS; NEON; ESEA
