G,1999-01-01 00:00:00+01:00,20918181301.34619
G,1999-01-04 00:00:00+01:00,22188752438.489258
G,1999-01-05 00:00:00+01:00,23186654035.458984
G,1999-01-06 00:00:00+01:00,23186654035.458984
G,1999-01-07 00:00:00+01:00,23626912506.847656
G,1999-01-08 00:00:00+01:00,23127960257.414062
G,1999-01-11 00:00:00+01:00,22540954282.37451
G,1999-01-12 00:00:00+01:00,21953945405.4375
G,1999-01-13 00:00:00+01:00,21220193377.6958
G,1999-01-14 00:00:00+01:00,21278892959.535645
G,1999-01-15 00:00:00+01:00,22159395392.825684
G,1999-01-18 00:00:00+01:00,22188752438.489258
G,1999-01-19 00:00:00+01:00,22100701614.78076
G,1999-01-20 00:00:00+01:00,22247453471.277832
G,1999-01-21 00:00:00+01:00,21689797287.158203
G,1999-01-22 00:00:00+01:00,21132144004.936035
G,1999-01-25 00:00:00+01:00,20926695468.496582
G,1999-01-26 00:00:00+01:00,21572396672.529785
G,1999-01-27 00:00:00+01:00,21366948136.090332
G,1999-01-28 00:00:00+01:00,22130052856.649414
G,1999-01-29 00:00:00+01:00,21953945405.4375
G,1999-02-01 00:00:00+01:00,21924595614.51758
G,1999-02-02 00:00:00+01:00,22100701614.78076
G,1999-02-03 00:00:00+01:00,21366948136.090332
G,1999-02-04 00:00:00+01:00,20897348579.47412
G,1999-02-05 00:00:00+01:00,20486439899.00537
G,1999-02-08 00:00:00+01:00,20398390526.245605
G,1999-02-09 00:00:00+01:00,19811383100.257324
G,1999-02-10 00:00:00+01:00,20075539924.229004
G,1999-02-11 00:00:00+01:00,20427735964.319336
G,1999-02-12 00:00:00+01:00,20721239677.313477
G,1999-02-15 00:00:00+01:00,20545139480.845215
G,1999-02-16 00:00:00+01:00,20016838891.44043
G,1999-02-17 00:00:00+01:00,19782033309.337402
G,1999-02-18 00:00:00+01:00,19488531047.291992
G,1999-02-19 00:00:00+01:00,20104889715.148926
G,1999-02-22 00:00:00+01:00,20662545899.268555
G,1999-02-23 00:00:00+01:00,21278892959.535645
G,1999-02-24 00:00:00+01:00,21660443143.39209
G,1999-02-25 00:00:00+01:00,20809294853.868164
G,1999-02-26 00:00:00+01:00,20662545899.268555
G,1999-03-01 00:00:00+01:00,20222291780.726074
G,1999-03-02 00:00:00+01:00,20251640120.697266
G,1999-03-03 00:00:00+01:00,20016838891.44043
G,1999-03-04 00:00:00+01:00,20897348579.47412
G,1999-03-05 00:00:00+01:00,21719148529.026855
G,1999-03-08 00:00:00+01:00,20985390697.490234
G,1999-03-09 00:00:00+01:00,21454994606.952637
G,1999-03-10 00:00:00+01:00,21425641914.135254
G,1999-03-11 00:00:00+01:00,21425641914.135254
G,1999-03-12 00:00:00+01:00,21425641914.135254
G,1999-03-15 00:00:00+01:00,21572396672.529785
G,1999-03-16 00:00:00+01:00,21190846488.67334
G,1999-03-17 00:00:00+01:00,21132144004.936035
G,1999-03-18 00:00:00+01:00,21190846488.67334
G,1999-03-19 00:00:00+01:00,21689797287.158203
G,1999-03-22 00:00:00+01:00,22540954282.37451
G,1999-03-23 00:00:00+01:00,22159395392.825684
G,1999-03-24 00:00:00+01:00,21689797287.158203
G,1999-03-25 00:00:00+01:00,21836552045.552734
G,1999-03-26 00:00:00+01:00,21220193377.6958
G,1999-03-29 00:00:00+02:00,21543046881.609863
G,1999-03-30 00:00:00+02:00,21777846659.91797
G,1999-03-31 00:00:00+02:00,21777846659.91797
G,1999-04-01 00:00:00+02:00,21836552045.552734
G,1999-04-02 00:00:00+02:00,21836552045.552734
G,1999-04-05 00:00:00+02:00,21836552045.552734
G,1999-04-06 00:00:00+02:00,22394199523.97998
G,1999-04-07 00:00:00+02:00,22130052856.649414
G,1999-04-08 00:00:00+02:00,22629003655.134277
G,1999-04-09 00:00:00+02:00,22159395392.825684
G,1999-04-12 00:00:00+02:00,22188752438.489258
G,1999-04-13 00:00:00+02:00,22658349093.208008
G,1999-04-14 00:00:00+02:00,22188752438.489258
G,1999-04-15 00:00:00+02:00,21983296647.306152
G,1999-04-16 00:00:00+02:00,21953945405.4375
G,1999-04-19 00:00:00+02:00,21836552045.552734
G,1999-04-20 00:00:00+02:00,21484342946.92383
G,1999-04-21 00:00:00+02:00,21484342946.92383
G,1999-04-22 00:00:00+02:00,21337599796.11914
G,1999-04-23 00:00:00+02:00,21161489443.009766
G,1999-04-26 00:00:00+02:00,21308245652.353027
G,1999-04-27 00:00:00+02:00,21807202254.632812
G,1999-04-28 00:00:00+02:00,21454994606.952637
G,1999-04-29 00:00:00+02:00,21132144004.936035
G,1999-04-30 00:00:00+02:00,21631100607.21582
G,1999-05-03 00:00:00+02:00,21777846659.91797
G,1999-05-04 00:00:00+02:00,22100701614.78076
G,1999-05-05 00:00:00+02:00,21719148529.026855
G,1999-05-06 00:00:00+02:00,21366948136.090332
G,1999-05-07 00:00:00+02:00,21249544619.564453
G,1999-05-10 00:00:00+02:00,21308245652.353027
G,1999-05-11 00:00:00+02:00,21014739037.461426
G,1999-05-12 00:00:00+02:00,20486439899.00537
G,1999-05-13 00:00:00+02:00,20339689493.45703
G,1999-05-14 00:00:00+02:00,19987487649.571777
G,1999-05-17 00:00:00+02:00,19459182707.3208
G,1999-05-18 00:00:00+02:00,19752683518.41748
G,1999-05-19 00:00:00+02:00,20046190133.309082
G,1999-05-20 00:00:00+02:00,20427735964.319336
G,1999-05-21 00:00:00+02:00,20662545899.268555
G,1999-05-24 00:00:00+02:00,20427735964.319336
G,1999-05-25 00:00:00+02:00,20016838891.44043
G,1999-05-26 00:00:00+02:00,20163584944.14258
G,1999-05-27 00:00:00+02:00,19958132054.856934
G,1999-05-28 00:00:00+02:00,20016838891.44043
G,1999-05-31 00:00:00+02:00,20016838891.44043
G,1999-06-01 00:00:00+02:00,19958132054.856934
G,1999-06-02 00:00:00+02:00,20046190133.309082
G,1999-06-03 00:00:00+02:00,20515788238.976562
G,1999-06-04 00:00:00+02:00,20398390526.245605
G,1999-06-07 00:00:00+02:00,20369036382.479492
G,1999-06-08 00:00:00+02:00,20163584944.14258
G,1999-06-09 00:00:00+02:00,20192939087.90869
G,1999-06-10 00:00:00+02:00,19635280001.8916
G,1999-06-11 00:00:00+02:00,19870082682.097168
G,1999-06-14 00:00:00+02:00,19488531047.291992
G,1999-06-15 00:00:00+02:00,19635280001.8916
G,1999-06-16 00:00:00+02:00,19723336629.39502
G,1999-06-17 00:00:00+02:00,19693985387.526367
G,1999-06-18 00:00:00+02:00,20016838891.44043
G,1999-06-21 00:00:00+02:00,20457090108.08545
G,1999-06-22 00:00:00+02:00,20457090108.08545
G,1999-06-23 00:00:00+02:00,19870082682.097168
G,1999-06-24 00:00:00+02:00,19870082682.097168
G,1999-06-25 00:00:00+02:00,19693985387.526367
G,1999-06-28 00:00:00+02:00,19752683518.41748
G,1999-06-29 00:00:00+02:00,19899435374.91455
G,1999-06-30 00:00:00+02:00,19723336629.39502
G,1999-07-01 00:00:00+02:00,20104889715.148926
G,1999-07-02 00:00:00+02:00,19928783714.885742
G,1999-07-05 00:00:00+02:00,20016838891.44043
G,1999-07-06 00:00:00+02:00,19928783714.885742
G,1999-07-07 00:00:00+02:00,20339689493.45703
G,1999-07-08 00:00:00+02:00,20339689493.45703
G,1999-07-09 00:00:00+02:00,20163584944.14258
G,1999-07-12 00:00:00+02:00,19928783714.885742
G,1999-07-13 00:00:00+02:00,19664632694.708984
G,1999-07-14 00:00:00+02:00,19664632694.708984
G,1999-07-15 00:00:00+02:00,19723336629.39502
G,1999-07-16 00:00:00+02:00,19517882289.160645
G,1999-07-19 00:00:00+02:00,19371133334.561035
G,1999-07-20 00:00:00+02:00,18901532326.996094
G,1999-07-21 00:00:00+02:00,18608027163.053223
G,1999-07-22 00:00:00+02:00,18666726744.893066
G,1999-07-23 00:00:00+02:00,18637378404.921875
G,1999-07-26 00:00:00+02:00,18431928417.53369
G,1999-07-27 00:00:00+02:00,18079722220.802246
G,1999-07-28 00:00:00+02:00,17727523278.814453
G,1999-07-29 00:00:00+02:00,17463370807.688965
G,1999-07-30 00:00:00+02:00,17574899432.805176
G,1999-08-02 00:00:00+02:00,17756870167.836914
G,1999-08-03 00:00:00+02:00,17522066036.682617
G,1999-08-04 00:00:00+02:00,17281400072.657227
G,1999-08-05 00:00:00+02:00,16940933502.104004
G,1999-08-06 00:00:00+02:00,16670911943.36377
G,1999-08-09 00:00:00+02:00,16659175219.083008
G,1999-08-10 00:00:00+02:00,16213047660.07959
G,1999-08-11 00:00:00+02:00,16670911943.36377
G,1999-08-12 00:00:00+02:00,17551418729.5
G,1999-08-13 00:00:00+02:00,18396708088.050293
G,1999-08-16 00:00:00+02:00,18754776117.652832
G,1999-08-17 00:00:00+02:00,18784130261.418945
G,1999-08-18 00:00:00+02:00,18197125737.328125
G,1999-08-19 00:00:00+02:00,17786218507.808105
G,1999-08-20 00:00:00+02:00,18197125737.328125
G,1999-08-23 00:00:00+02:00,18842829843.25879
G,1999-08-24 00:00:00+02:00,19752683518.41748
G,1999-08-25 00:00:00+02:00,19870082682.097168
G,1999-08-26 00:00:00+02:00,19429832916.40088
G,1999-08-27 00:00:00+02:00,19400481674.532227
G,1999-08-30 00:00:00+02:00,19312429399.875
G,1999-08-31 00:00:00+02:00,18754776117.652832
G,1999-09-01 00:00:00+02:00,18872179634.17871
G,1999-09-02 00:00:00+02:00,18461272404.65869
G,1999-09-03 00:00:00+02:00,18989580248.80713
G,1999-09-06 00:00:00+02:00,19253731268.983887
G,1999-09-07 00:00:00+02:00,18872179634.17871
G,1999-09-08 00:00:00+02:00,18989580248.80713
G,1999-09-09 00:00:00+02:00,18725426326.73291
G,1999-09-10 00:00:00+02:00,18754776117.652832
G,1999-09-13 00:00:00+02:00,18578678823.08203
G,1999-09-14 00:00:00+02:00,17639469553.208496
G,1999-09-15 00:00:00+02:00,18050373880.831055
G,1999-09-16 00:00:00+02:00,18637378404.921875
G,1999-09-17 00:00:00+02:00,18666726744.893066
G,1999-09-20 00:00:00+02:00,18578678823.08203
G,1999-09-21 00:00:00+02:00,18461272404.65869
G,1999-09-22 00:00:00+02:00,18490625097.476074
G,1999-09-23 00:00:00+02:00,18343873240.979004
G,1999-09-24 00:00:00+02:00,18490625097.476074
G,1999-09-27 00:00:00+02:00,18637378404.921875
G,1999-09-28 00:00:00+02:00,18373223031.898926
G,1999-09-29 00:00:00+02:00,18343873240.979004
G,1999-09-30 00:00:00+02:00,18314526351.956543
G,1999-10-01 00:00:00+02:00,18167775946.408203
G,1999-10-04 00:00:00+02:00,18226475528.248047
G,1999-10-05 00:00:00+02:00,18226475528.248047
G,1999-10-06 00:00:00+02:00,18285178011.98535
G,1999-10-07 00:00:00+02:00,18050373880.831055
G,1999-10-08 00:00:00+02:00,18138427606.43701
G,1999-10-11 00:00:00+02:00,17874269331.5166
G,1999-10-12 00:00:00+02:00,17639469553.208496
G,1999-10-13 00:00:00+02:00,17140515852.826172
G,1999-10-14 00:00:00+02:00,17140515852.826172
G,1999-10-15 00:00:00+02:00,17152258380.901855
G,1999-10-18 00:00:00+02:00,16782444921.326172
G,1999-10-19 00:00:00+02:00,17205088875.126953
G,1999-10-20 00:00:00+02:00,16817659447.014648
G,1999-10-21 00:00:00+02:00,16477198680.256348
G,1999-10-22 00:00:00+02:00,17040725402.939453
G,1999-10-25 00:00:00+02:00,17064206106.244629
G,1999-10-26 00:00:00+02:00,17510329312.401855
G,1999-10-27 00:00:00+02:00,17563159806.626953
G,1999-10-28 00:00:00+02:00,18120814539.79785
G,1999-10-29 00:00:00+02:00,17903624926.231445
G,1999-11-01 00:00:00+01:00,17903624926.231445
G,1999-11-02 00:00:00+01:00,17639469553.208496
G,1999-11-03 00:00:00+01:00,17786218507.808105
G,1999-11-04 00:00:00+01:00,17756870167.836914
G,1999-11-05 00:00:00+01:00,17639469553.208496
G,1999-11-08 00:00:00+01:00,17287267709.323242
G,1999-11-09 00:00:00+01:00,17522066036.682617
G,1999-11-10 00:00:00+01:00,17451628279.61328
G,1999-11-11 00:00:00+01:00,17486851510.99414
G,1999-11-12 00:00:00+01:00,17287267709.323242
G,1999-11-15 00:00:00+01:00,17392928697.773438
G,1999-11-16 00:00:00+01:00,17257917918.40332
G,1999-11-17 00:00:00+01:00,16905718976.415527
G,1999-11-18 00:00:00+01:00,16982027272.04834
G,1999-11-19 00:00:00+01:00,16858753216.958984
G,1999-11-22 00:00:00+01:00,16641563603.392578
G,1999-11-23 00:00:00+01:00,16800055086.067871
G,1999-11-24 00:00:00+01:00,16858753216.958984
G,1999-11-25 00:00:00+01:00,17087686809.549805
G,1999-11-26 00:00:00+01:00,17140515852.826172
G,1999-11-29 00:00:00+01:00,17105298425.240234
G,1999-11-30 00:00:00+01:00,16788316910.838379
G,1999-12-01 00:00:00+01:00,17310748412.628418
G,1999-12-02 00:00:00+01:00,17158126017.567871
G,1999-12-03 00:00:00+01:00,17163999458.028809
G,1999-12-06 00:00:00+01:00,17070075193.859375
G,1999-12-07 00:00:00+01:00,16905718976.415527
G,1999-12-08 00:00:00+01:00,16565252405.862305
G,1999-12-09 00:00:00+01:00,16864625206.471191
G,1999-12-10 00:00:00+01:00,17551418729.5
G,1999-12-13 00:00:00+01:00,18490625097.476074
G,1999-12-14 00:00:00+01:00,18431928417.53369
G,1999-12-15 00:00:00+01:00,17756870167.836914
G,1999-12-16 00:00:00+01:00,17639469553.208496
G,1999-12-17 00:00:00+01:00,17345970193.060547
G,1999-12-20 00:00:00+01:00,17569031796.13916
G,1999-12-21 00:00:00+01:00,17610122664.186035
G,1999-12-22 00:00:00+01:00,17651209179.38672
G,1999-12-23 00:00:00+01:00,18021019737.06494
G,1999-12-24 00:00:00+01:00,18021019737.06494
G,1999-12-27 00:00:00+01:00,17962318704.276367
G,1999-12-28 00:00:00+01:00,18578678823.08203
G,1999-12-29 00:00:00+01:00,19605937465.715332
G,1999-12-30 00:00:00+01:00,19253731268.983887
SAVE,1999-01-01 00:00:00+01:00,291002921.4832306
SAVE,1999-01-04 00:00:00+01:00,290926564.87846375
SAVE,1999-01-05 00:00:00+01:00,290926564.87846375
SAVE,1999-01-06 00:00:00+01:00,305052995.5116272
SAVE,1999-01-07 00:00:00+01:00,290392068.6450958
SAVE,1999-01-08 00:00:00+01:00,297799016.1140442
SAVE,1999-01-11 00:00:00+01:00,290162973.3446121
SAVE,1999-01-12 00:00:00+01:00,290162973.3446121
SAVE,1999-01-13 00:00:00+01:00,287108683.6677551
SAVE,1999-01-14 00:00:00+01:00,289399483.75549316
SAVE,1999-01-15 00:00:00+01:00,286421550.683403
SAVE,1999-01-18 00:00:00+01:00,292453849.89089966
SAVE,1999-01-19 00:00:00+01:00,288635815.76309204
SAVE,1999-01-20 00:00:00+01:00,284054393.99089813
SAVE,1999-01-21 00:00:00+01:00,285199692.0900345
SAVE,1999-01-22 00:00:00+01:00,296271705.6154251
SAVE,1999-01-25 00:00:00+01:00,297799016.1140442
SAVE,1999-01-26 00:00:00+01:00,290926564.87846375
SAVE,1999-01-27 00:00:00+01:00,287108683.6677551
SAVE,1999-01-28 00:00:00+01:00,284207081.71424866
SAVE,1999-01-29 00:00:00+01:00,293980931.01387024
SAVE,1999-02-01 00:00:00+01:00,287108683.6677551
SAVE,1999-02-02 00:00:00+01:00,275654912.60471344
SAVE,1999-02-03 00:00:00+01:00,280999976.8831253
SAVE,1999-02-04 00:00:00+01:00,280999976.8831253
SAVE,1999-02-05 00:00:00+01:00,274891346.557045
SAVE,1999-02-08 00:00:00+01:00,284054393.99089813
SAVE,1999-02-09 00:00:00+01:00,286345092.1339035
SAVE,1999-02-10 00:00:00+01:00,282603516.5555954
SAVE,1999-02-11 00:00:00+01:00,282527185.4370117
SAVE,1999-02-12 00:00:00+01:00,284817883.5800171
SAVE,1999-02-15 00:00:00+01:00,281381785.3931427
SAVE,1999-02-16 00:00:00+01:00,282450828.8322449
SAVE,1999-02-17 00:00:00+01:00,277182070.1862335
SAVE,1999-02-18 00:00:00+01:00,259619515.8800125
SAVE,1999-02-19 00:00:00+01:00,268629952.04906464
SAVE,1999-02-22 00:00:00+01:00,268018997.2661972
SAVE,1999-02-23 00:00:00+01:00,267255380.2461624
SAVE,1999-02-24 00:00:00+01:00,263437397.09072113
SAVE,1999-02-25 00:00:00+01:00,265728273.63700867
SAVE,1999-02-26 00:00:00+01:00,266491788.7123108
SAVE,1999-03-01 00:00:00+01:00,266491788.7123108
SAVE,1999-03-02 00:00:00+01:00,264277421.6878891
SAVE,1999-03-03 00:00:00+01:00,266491788.7123108
SAVE,1999-03-04 00:00:00+01:00,269927963.3577347
SAVE,1999-03-05 00:00:00+01:00,269927963.3577347
SAVE,1999-03-08 00:00:00+01:00,269927963.3577347
SAVE,1999-03-09 00:00:00+01:00,267331736.85092926
SAVE,1999-03-10 00:00:00+01:00,266491788.7123108
SAVE,1999-03-11 00:00:00+01:00,267255380.2461624
SAVE,1999-03-12 00:00:00+01:00,267255380.2461624
SAVE,1999-03-15 00:00:00+01:00,265041064.19410706
SAVE,1999-03-16 00:00:00+01:00,271073388.88778687
SAVE,1999-03-17 00:00:00+01:00,268400831.26239777
SAVE,1999-03-18 00:00:00+01:00,268248092.5666809
SAVE,1999-03-19 00:00:00+01:00,269546154.8477173
SAVE,1999-03-22 00:00:00+01:00,267255380.2461624
SAVE,1999-03-23 00:00:00+01:00,265804681.21414185
SAVE,1999-03-24 00:00:00+01:00,264201065.08312225
