date,symb
2003-04-04 00:00:00-05:00,DB; NOK; MDT; SNY; SAN; TTE; NEON; BBVA; ING; SAP; TEF; AMRN; E; PHG; JCI; ACN; ERIC; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; TT; ASML; STE; ALKS; PRGO; TS; TRIB; QGEN; STX; FLUT; JHX; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-07 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; BBVA; SAP; NEON; TEF; AMRN; E; PHG; JCI; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; TT; ASML; STE; ALKS; PRGO; TS; TRIB; QGEN; STX; FLUT; JHX; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-08 00:00:00-04:00,DB; NOK; MDT; SNY; SAN; TTE; ING; BBVA; NEON; SAP; TEF; E; AMRN; PHG; JCI; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; TT; ASML; STE; ALKS; PRGO; TS; TRIB; QGEN; STX; FLUT; JHX; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-09 00:00:00-04:00,DB; NOK; MDT; SNY; SAN; TTE; ING; BBVA; SAP; NEON; TEF; AMRN; E; PHG; JCI; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; TT; ASML; STE; ALKS; TS; PRGO; QGEN; TRIB; STX; FLUT; JHX; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-10 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; BBVA; SAP; NEON; TEF; AMRN; E; PHG; JCI; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; TT; ASML; STE; ALKS; TS; PRGO; QGEN; TRIB; STX; FLUT; JHX; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-11 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; BBVA; SAP; TEF; NEON; AMRN; E; PHG; JCI; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; TT; ASML; STE; ALKS; TS; PRGO; TRIB; QGEN; STX; FLUT; JHX; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-14 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; BBVA; TEF; NEON; AMRN; E; PHG; JCI; ACN; ERIC; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; TT; ASML; STE; ALKS; TS; PRGO; TRIB; QGEN; STX; FLUT; JHX; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-15 00:00:00-04:00,DB; NOK; MDT; SNY; SAN; TTE; ING; SAP; BBVA; TEF; NEON; AMRN; E; PHG; JCI; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; TT; ASML; STE; ALKS; PRGO; TS; TRIB; QGEN; STX; FLUT; JHX; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-16 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; BBVA; TEF; NEON; AMRN; E; PHG; JCI; AEG; ERIC; ACN; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; TT; ASML; STE; ALKS; TS; TRIB; PRGO; STX; QGEN; FLUT; JHX; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-17 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; BBVA; TEF; NEON; AMRN; E; PHG; JCI; ERIC; AEG; ACN; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; TT; ASML; STE; ALKS; TS; PRGO; TRIB; STX; QGEN; FLUT; JHX; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-21 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; SAP; ING; BBVA; TEF; NEON; E; AMRN; PHG; JCI; AEG; ERIC; ACN; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; TT; ASML; STE; ALKS; TS; PRGO; TRIB; STX; QGEN; FLUT; JHX; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-22 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; BBVA; TEF; NEON; E; AMRN; PHG; JCI; AEG; ERIC; ACN; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; TT; ASML; ALKS; STE; TS; PRGO; TRIB; QGEN; STX; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-23 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; ING; TTE; SAP; BBVA; TEF; NEON; AMRN; E; PHG; JCI; AEG; ERIC; ACN; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; STE; ALKS; TS; PRGO; QGEN; TRIB; STX; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-24 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; BBVA; TEF; NEON; E; AMRN; PHG; JCI; ERIC; AEG; ACN; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; ALKS; STE; PRGO; TS; TRIB; QGEN; STX; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-25 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; BBVA; TEF; NEON; E; AMRN; JCI; PHG; ACN; ERIC; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; TT; ASML; ALKS; STE; TS; PRGO; TRIB; QGEN; STX; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-28 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; ING; TTE; SAP; BBVA; NEON; TEF; E; AMRN; JCI; PHG; AEG; ERIC; ACN; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; ALKS; STE; PRGO; TS; QGEN; TRIB; STX; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-29 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; ING; TTE; SAP; BBVA; TEF; NEON; E; AMRN; JCI; PHG; ERIC; AEG; ACN; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; STE; PRGO; ALKS; TS; QGEN; TRIB; STX; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-04-30 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; ING; TTE; SAP; BBVA; TEF; NEON; E; AMRN; JCI; PHG; ERIC; AEG; ACN; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; STE; PRGO; ALKS; TS; QGEN; TRIB; STX; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-05-01 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; BBVA; TEF; NEON; E; AMRN; JCI; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; STE; ALKS; PRGO; QGEN; TS; TRIB; STX; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-05-02 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; SAP; ING; NEON; BBVA; TEF; E; JCI; AMRN; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; ALKS; STE; PRGO; QGEN; TS; TRIB; STX; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-05-05 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; NEON; BBVA; TEF; E; AMRN; JCI; PHG; ERIC; AEG; ACN; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; STE; ALKS; QGEN; PRGO; TS; STX; TRIB; JHX; FLUT; ALV; AVDL; ICLR; NTZ; CLB; EDAP
2003-05-06 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; BBVA; NEON; TEF; E; AMRN; JCI; PHG; ERIC; AEG; ACN; MT; CRH; ETN; NVO; FMS; RYAAY; ASML; VEON; TT; QGEN; STE; ALKS; PRGO; TS; STX; TRIB; JHX; FLUT; ALV; AVDL; ICLR; NTZ; CLB; EDAP
2003-05-07 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; NEON; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; ASML; VEON; TT; ALKS; STE; QGEN; PRGO; TS; STX; TRIB; JHX; FLUT; ALV; AVDL; ICLR; NTZ; CLB; EDAP
2003-05-08 00:00:00-04:00,DB; NOK; MDT; SNY; SAN; TTE; ING; SAP; NEON; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; STE; ALKS; QGEN; PRGO; TS; STX; TRIB; JHX; FLUT; ALV; AVDL; ICLR; NTZ; CLB; EDAP
2003-05-09 00:00:00-04:00,DB; NOK; MDT; SNY; SAN; TTE; ING; SAP; BBVA; NEON; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; STE; ALKS; QGEN; PRGO; TS; STX; TRIB; JHX; FLUT; ALV; AVDL; ICLR; NTZ; CLB; EDAP
2003-05-12 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; BBVA; TEF; NEON; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; STE; ALKS; QGEN; PRGO; TS; STX; TRIB; JHX; FLUT; ALV; AVDL; ICLR; NTZ; CLB; EDAP
2003-05-13 00:00:00-04:00,DB; NOK; MDT; SNY; SAN; TTE; ING; SAP; BBVA; NEON; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; ALKS; QGEN; STE; PRGO; TS; STX; TRIB; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-05-14 00:00:00-04:00,DB; NOK; MDT; SNY; SAN; TTE; ING; SAP; NEON; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; ALKS; QGEN; STE; PRGO; TS; STX; TRIB; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-05-15 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; NEON; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; ALKS; QGEN; STE; PRGO; TS; STX; TRIB; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-05-16 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; BBVA; NEON; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; ALKS; QGEN; STE; PRGO; TS; STX; TRIB; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-05-19 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; NEON; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; QGEN; ALKS; STE; PRGO; TS; STX; TRIB; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-05-20 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; ING; SAP; NEON; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; ALKS; QGEN; STE; PRGO; TS; STX; TRIB; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-05-21 00:00:00-04:00,DB; NOK; MDT; SNY; SAN; TTE; NEON; SAP; ING; AMRN; BBVA; TEF; E; JCI; PHG; ERIC; MT; ACN; AEG; CRH; NVO; ETN; FMS; RYAAY; VEON; ASML; TT; ALKS; QGEN; STE; PRGO; TS; STX; TRIB; JHX; FLUT; AVDL; ALV; ICLR; NTZ; CLB; EDAP
2003-05-22 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; SAP; ING; NEON; AMRN; BBVA; TEF; E; JCI; PHG; ERIC; MT; ACN; AEG; CRH; NVO; ETN; FMS; RYAAY; VEON; ASML; TT; ALKS; QGEN; STE; PRGO; TS; STX; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-05-23 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; AMRN; BBVA; TEF; E; JCI; PHG; ERIC; MT; ACN; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; ALKS; QGEN; STE; PRGO; TS; STX; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-05-27 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; SAP; NEON; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; MT; ACN; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; ALKS; TT; QGEN; STE; PRGO; TS; STX; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-05-28 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; MT; ACN; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; ALKS; QGEN; STE; PRGO; STX; TS; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-05-29 00:00:00-04:00,DB; NOK; MDT; SNY; SAN; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; MT; ACN; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; ALKS; TT; QGEN; STE; PRGO; STX; TS; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-05-30 00:00:00-04:00,DB; NOK; MDT; SNY; SAN; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; ALKS; QGEN; STE; PRGO; STX; TS; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-02 00:00:00-04:00,DB; NOK; MDT; SNY; SAN; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; MT; ACN; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; ALKS; QGEN; STE; STX; PRGO; TS; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-03 00:00:00-04:00,DB; NOK; MDT; SNY; SAN; NEON; TTE; SAP; ING; BBVA; TEF; E; AMRN; JCI; PHG; ERIC; MT; ACN; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; ALKS; QGEN; STE; PRGO; STX; TS; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-04 00:00:00-04:00,DB; NOK; MDT; SNY; SAN; NEON; TTE; SAP; ING; BBVA; TEF; E; AMRN; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; ASML; VEON; TT; ALKS; QGEN; STE; PRGO; STX; TS; TRIB; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-05 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; E; AMRN; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; ASML; VEON; TT; ALKS; QGEN; STE; PRGO; STX; TS; TRIB; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-06 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; E; AMRN; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; ASML; VEON; TT; ALKS; QGEN; STE; PRGO; STX; TS; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-09 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; SAP; TTE; ING; BBVA; TEF; E; AMRN; JCI; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; ASML; VEON; TT; QGEN; ALKS; STE; PRGO; STX; TS; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-10 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; SAP; TTE; ING; BBVA; TEF; E; AMRN; JCI; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; ASML; VEON; TT; QGEN; ALKS; STE; PRGO; TRIB; STX; TS; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-11 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; E; JCI; AMRN; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; ASML; VEON; TT; ALKS; QGEN; STE; PRGO; STX; TRIB; TS; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-12 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; E; JCI; AMRN; PHG; ERIC; AEG; ACN; MT; CRH; ETN; NVO; FMS; RYAAY; ASML; VEON; TT; QGEN; ALKS; STE; PRGO; STX; TRIB; TS; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-13 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; NEON; SAP; ING; BBVA; TEF; E; JCI; AMRN; PHG; ERIC; AEG; ACN; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; QGEN; ALKS; STE; PRGO; STX; TS; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-16 00:00:00-04:00,DB; NOK; SAN; MDT; SNY; TTE; SAP; NEON; ING; BBVA; TEF; E; JCI; AMRN; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; ASML; RYAAY; VEON; TT; ALKS; QGEN; STE; PRGO; STX; TS; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-17 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; SAP; TTE; ING; NEON; BBVA; TEF; E; JCI; AMRN; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; ASML; VEON; TT; QGEN; ALKS; STE; PRGO; STX; TS; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-18 00:00:00-04:00,DB; NOK; SAN; MDT; SNY; TTE; NEON; SAP; ING; BBVA; TEF; E; JCI; AMRN; ERIC; PHG; ACN; AEG; MT; CRH; ETN; NVO; FMS; VEON; RYAAY; ASML; TT; QGEN; ALKS; STE; STX; PRGO; TS; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-19 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; QGEN; STE; ALKS; STX; PRGO; TS; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-20 00:00:00-04:00,DB; NOK; SAN; MDT; SNY; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; ERIC; PHG; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; QGEN; ALKS; STE; STX; PRGO; TS; TRIB; JHX; AVDL; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-23 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; QGEN; ALKS; STX; STE; PRGO; TS; TRIB; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-24 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; E; AMRN; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; QGEN; ALKS; STE; STX; TRIB; PRGO; TS; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-25 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; TTE; NEON; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; VEON; RYAAY; ASML; TT; QGEN; ALKS; STX; STE; TS; PRGO; TRIB; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-26 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; QGEN; STX; ALKS; STE; PRGO; TS; TRIB; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-27 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; E; AMRN; JCI; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; STX; ALKS; QGEN; STE; PRGO; TS; TRIB; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-06-30 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; STX; ALKS; QGEN; STE; PRGO; TS; TRIB; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-07-01 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; STX; QGEN; ALKS; STE; PRGO; TS; TRIB; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-07-02 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; MT; AEG; CRH; ETN; NVO; FMS; RYAAY; VEON; ASML; TT; STX; QGEN; ALKS; STE; PRGO; TS; TRIB; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-07-03 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; VEON; RYAAY; ASML; TT; STX; QGEN; ALKS; PRGO; STE; TS; TRIB; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-07-07 00:00:00-04:00,DB; NOK; SAN; MDT; SNY; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; ASML; VEON; RYAAY; TT; STX; QGEN; ALKS; PRGO; STE; TS; TRIB; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-07-08 00:00:00-04:00,DB; NOK; SAN; MDT; SNY; NEON; TTE; SAP; ING; BBVA; TEF; JCI; AMRN; E; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; ASML; VEON; RYAAY; TT; STX; QGEN; ALKS; PRGO; STE; TS; TRIB; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-07-09 00:00:00-04:00,DB; NOK; SAN; MDT; SNY; NEON; SAP; TTE; ING; BBVA; TEF; AMRN; JCI; E; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; ASML; VEON; RYAAY; TT; QGEN; STX; ALKS; PRGO; TRIB; TS; STE; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-07-10 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; ASML; VEON; RYAAY; TT; STX; QGEN; ALKS; PRGO; STE; TS; TRIB; AVDL; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-07-11 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; ASML; RYAAY; VEON; TT; STX; QGEN; ALKS; PRGO; STE; TS; AVDL; TRIB; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-07-14 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; TTE; SAP; ING; BBVA; TEF; AMRN; JCI; E; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; ASML; RYAAY; VEON; TT; STX; ALKS; QGEN; PRGO; AVDL; STE; TS; TRIB; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-07-15 00:00:00-04:00,DB; NOK; MDT; SAN; SNY; NEON; SAP; ING; TTE; BBVA; TEF; AMRN; JCI; E; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; ASML; VEON; RYAAY; TT; STX; ALKS; QGEN; AVDL; PRGO; STE; TS; TRIB; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-07-16 00:00:00-04:00,DB; NOK; MDT; SAN; NEON; SNY; ING; SAP; TTE; BBVA; TEF; AMRN; JCI; E; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; ASML; RYAAY; VEON; TT; STX; ALKS; QGEN; AVDL; PRGO; STE; TS; TRIB; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-07-17 00:00:00-04:00,DB; MDT; SAN; NOK; SNY; NEON; TTE; ING; SAP; BBVA; TEF; AMRN; E; JCI; PHG; ERIC; ACN; AEG; MT; CRH; ETN; NVO; FMS; ASML; RYAAY; TT; VEON; STX; ALKS; QGEN; AVDL; PRGO; STE; TS; TRIB; JHX; FLUT; ALV; ICLR; NTZ; CLB; EDAP
2003-07-18 00:00:00-04:00,DB; MDT; NOK; SAN; NEON; SNY; ING; TTE; SAP; BBVA; TEF; AMRN; E; JCI; ERIC; PHG; ACN; AEG; MT; CRH; ETN; NVO; FMS; ASML; RYAAY; VEON; TT; STX; ALKS; QGEN; AVDL; PRGO; STE; TS; TRIB; JHX; ALV; FLUT; ICLR; NTZ; CLB; EDAP
