date,symb
2008-01-02 00:00:00-05:00,TOPS; DB; MT; SAN; NOK; TTE; ING; TEF; SNY; BBVA; SAP; MDT; SBLK; VEON; E; PHG; BABWF; ERIC; ACN; NVO; TS; NEON; AEG; CRH; ETN; FMS; JCI; ASML; EXPGF; FLUT; DAC; RYAAY; TT; QGEN; TX; AER; PRGO; ESEA; STX; ICLR; ALKS; CLB; STE; DSX; ALV; JHX; AMRN; AVDL; CMPR; JAZZ; TRIB; GASS; NTZ; EDAP; EVO
2008-01-03 00:00:00-05:00,TOPS; DB; MT; NOK; SAN; TTE; ING; TEF; SNY; BBVA; SAP; MDT; E; VEON; SBLK; PHG; BABWF; ERIC; ACN; TS; NVO; NEON; AEG; CRH; ETN; FMS; JCI; ASML; EXPGF; FLUT; DAC; RYAAY; QGEN; TT; TX; PRGO; AER; ESEA; STX; ICLR; CLB; ALKS; STE; DSX; ALV; JHX; AMRN; CMPR; AVDL; JAZZ; TRIB; GASS; NTZ; EDAP; EVO
2008-01-04 00:00:00-05:00,TOPS; DB; MT; SAN; NOK; TTE; ING; TEF; SNY; BBVA; SAP; MDT; E; VEON; SBLK; PHG; BABWF; ERIC; ACN; NEON; TS; NVO; CRH; AEG; FMS; ETN; JCI; ASML; EXPGF; FLUT; DAC; RYAAY; QGEN; TT; TX; PRGO; AER; ESEA; ICLR; STX; ALKS; CLB; STE; DSX; ALV; JHX; AMRN; AVDL; CMPR; JAZZ; TRIB; GASS; NTZ; EDAP; EVO
2008-01-07 00:00:00-05:00,TOPS; DB; MT; SAN; NOK; TTE; ING; TEF; SNY; BBVA; MDT; SAP; E; VEON; SBLK; PHG; ERIC; BABWF; NVO; ACN; NEON; TS; AEG; CRH; FMS; ETN; JCI; ASML; EXPGF; FLUT; DAC; RYAAY; QGEN; TT; TX; PRGO; AER; ESEA; ICLR; ALKS; STX; CLB; STE; ALV; DSX; JHX; AVDL; AMRN; JAZZ; CMPR; TRIB; GASS; NTZ; EDAP; EVO
2008-01-08 00:00:00-05:00,TOPS; DB; MT; SAN; NOK; TTE; ING; TEF; SNY; BBVA; MDT; SAP; E; VEON; SBLK; PHG; ERIC; BABWF; NVO; ACN; TS; NEON; AEG; CRH; FMS; ETN; JCI; ASML; EXPGF; FLUT; DAC; QGEN; RYAAY; TT; TX; PRGO; AER; ESEA; ICLR; ALKS; STX; CLB; STE; DSX; ALV; JHX; AVDL; AMRN; JAZZ; CMPR; TRIB; GASS; NTZ; EDAP; EVO
2008-01-09 00:00:00-05:00,TOPS; DB; MT; SAN; NOK; TTE; ING; TEF; SNY; BBVA; MDT; SAP; E; VEON; SBLK; PHG; ERIC; BABWF; NVO; ACN; TS; AEG; NEON; CRH; FMS; ETN; JCI; ASML; EXPGF; FLUT; DAC; QGEN; RYAAY; TT; PRGO; TX; AER; ESEA; ICLR; STX; ALKS; CLB; STE; ALV; DSX; JHX; AMRN; AVDL; JAZZ; CMPR; TRIB; GASS; NTZ; EDAP; EVO
2008-01-10 00:00:00-05:00,TOPS; DB; MT; SAN; NOK; TTE; ING; TEF; SNY; BBVA; MDT; SAP; E; VEON; SBLK; PHG; ERIC; BABWF; NVO; ACN; TS; NEON; AEG; CRH; FMS; ETN; JCI; ASML; EXPGF; FLUT; DAC; QGEN; RYAAY; TT; PRGO; TX; AER; ESEA; ICLR; ALKS; STX; CLB; STE; ALV; DSX; JHX; AMRN; JAZZ; AVDL; CMPR; TRIB; GASS; NTZ; EDAP; EVO
2008-01-11 00:00:00-05:00,TOPS; DB; MT; SAN; NOK; TTE; ING; TEF; SNY; BBVA; MDT; SAP; E; VEON; SBLK; PHG; ERIC; BABWF; NVO; ACN; NEON; TS; AEG; CRH; FMS; ETN; JCI; ASML; EXPGF; FLUT; DAC; QGEN; RYAAY; TT; PRGO; TX; AER; ESEA; ICLR; ALKS; STX; CLB; STE; ALV; DSX; JHX; AMRN; AVDL; JAZZ; CMPR; TRIB; GASS; NTZ; EDAP; EVO
2008-01-14 00:00:00-05:00,TOPS; DB; MT; SAN; NOK; TTE; ING; TEF; SNY; BBVA; SAP; MDT; E; VEON; SBLK; PHG; ERIC; BABWF; NVO; ACN; TS; AEG; NEON; CRH; FMS; ETN; JCI; ASML; EXPGF; FLUT; DAC; QGEN; RYAAY; TT; PRGO; TX; AER; ESEA; ICLR; STX; ALKS; CLB; STE; ALV; DSX; JHX; AMRN; AVDL; JAZZ; TRIB; CMPR; GASS; EDAP; NTZ; EVO
2008-01-15 00:00:00-05:00,TOPS; DB; MT; NOK; SAN; TTE; ING; TEF; SNY; BBVA; SAP; MDT; E; VEON; SBLK; ERIC; PHG; BABWF; ACN; NVO; AEG; TS; CRH; NEON; FMS; ETN; JCI; ASML; FLUT; EXPGF; DAC; QGEN; RYAAY; TT; PRGO; TX; AER; ESEA; ICLR; STX; ALKS; CLB; STE; ALV; JHX; DSX; AMRN; AVDL; JAZZ; TRIB; CMPR; GASS; NTZ; EDAP; EVO
2008-01-16 00:00:00-05:00,TOPS; DB; MT; NOK; SAN; TTE; ING; TEF; SNY; BBVA; SAP; MDT; E; SBLK; VEON; ERIC; PHG; BABWF; ACN; NVO; TS; AEG; CRH; FMS; NEON; ETN; JCI; ASML; FLUT; EXPGF; DAC; QGEN; RYAAY; TT; PRGO; TX; AER; ESEA; ICLR; STX; ALKS; STE; CLB; ALV; JHX; DSX; AMRN; AVDL; JAZZ; TRIB; CMPR; GASS; NTZ; EDAP; EVO
2008-01-17 00:00:00-05:00,TOPS; DB; MT; NOK; SAN; TTE; ING; TEF; SNY; BBVA; SAP; MDT; E; SBLK; VEON; ERIC; PHG; BABWF; ACN; NVO; AEG; TS; CRH; NEON; FMS; ETN; JCI; ASML; FLUT; EXPGF; DAC; QGEN; RYAAY; TT; PRGO; TX; AER; ESEA; ICLR; ALKS; STX; STE; CLB; ALV; JHX; DSX; AMRN; AVDL; JAZZ; TRIB; CMPR; GASS; NTZ; EDAP; EVO
2008-01-18 00:00:00-05:00,TOPS; DB; MT; NOK; SAN; TTE; TEF; ING; SNY; BBVA; SAP; MDT; E; SBLK; VEON; ERIC; PHG; BABWF; ACN; NVO; NEON; CRH; TS; AEG; FMS; ETN; JCI; ASML; FLUT; EXPGF; DAC; RYAAY; QGEN; TT; PRGO; TX; ESEA; AER; ICLR; ALKS; STE; CLB; STX; ALV; DSX; JHX; AMRN; AVDL; JAZZ; TRIB; CMPR; GASS; NTZ; EDAP; EVO
2008-01-22 00:00:00-05:00,TOPS; DB; MT; NOK; SAN; TTE; TEF; ING; SNY; BBVA; SAP; MDT; E; SBLK; VEON; ERIC; PHG; BABWF; ACN; NVO; NEON; CRH; TS; AEG; FMS; ETN; JCI; ASML; FLUT; EXPGF; DAC; RYAAY; QGEN; TT; PRGO; TX; ESEA; AER; ICLR; ALKS; STX; CLB; STE; ALV; DSX; JHX; AVDL; JAZZ; AMRN; TRIB; CMPR; GASS; NTZ; EDAP; EVO
2008-01-23 00:00:00-05:00,TOPS; DB; MT; NOK; SAN; TTE; ING; TEF; SNY; BBVA; MDT; SAP; E; SBLK; VEON; ERIC; PHG; BABWF; ACN; NVO; CRH; TS; NEON; AEG; FMS; ETN; JCI; ASML; FLUT; DAC; EXPGF; RYAAY; QGEN; TT; PRGO; TX; AER; ESEA; ICLR; ALKS; CLB; STE; STX; ALV; DSX; JHX; AVDL; JAZZ; TRIB; CMPR; AMRN; GASS; NTZ; EDAP; EVO
2008-01-24 00:00:00-05:00,TOPS; DB; MT; NOK; SAN; TTE; ING; TEF; SNY; BBVA; SAP; MDT; E; SBLK; VEON; PHG; ERIC; BABWF; ACN; NVO; CRH; TS; NEON; AEG; FMS; ETN; JCI; ASML; FLUT; DAC; EXPGF; RYAAY; TT; QGEN; TX; PRGO; ESEA; AER; ICLR; STX; ALKS; CLB; STE; ALV; DSX; JHX; AVDL; JAZZ; TRIB; CMPR; AMRN; GASS; NTZ; EDAP; EVO
2008-01-25 00:00:00-05:00,TOPS; DB; MT; NOK; SAN; TTE; TEF; ING; SNY; BBVA; SAP; MDT; E; SBLK; VEON; PHG; ERIC; BABWF; ACN; NEON; NVO; CRH; TS; AEG; FMS; ETN; JCI; ASML; FLUT; DAC; EXPGF; RYAAY; QGEN; TT; TX; PRGO; ESEA; AER; ICLR; STX; ALKS; CLB; STE; ALV; JHX; DSX; AMRN; AVDL; CMPR; JAZZ; TRIB; GASS; NTZ; EDAP; EVO
2008-01-28 00:00:00-05:00,TOPS; DB; MT; NOK; SAN; TTE; ING; TEF; SNY; BBVA; SAP; MDT; E; SBLK; VEON; ERIC; PHG; BABWF; ACN; CRH; NEON; NVO; TS; AEG; FMS; ETN; JCI; ASML; FLUT; DAC; EXPGF; RYAAY; QGEN; TT; TX; PRGO; ESEA; AER; ICLR; STX; ALKS; CLB; STE; ALV; JHX; DSX; AMRN; CMPR; AVDL; JAZZ; TRIB; GASS; NTZ; EDAP; EVO
2008-01-29 00:00:00-05:00,TOPS; DB; MT; NOK; SAN; TTE; ING; TEF; SNY; BBVA; SAP; MDT; E; SBLK; VEON; PHG; ERIC; BABWF; ACN; NEON; CRH; NVO; TS; AEG; FMS; ETN; JCI; ASML; FLUT; DAC; EXPGF; RYAAY; QGEN; TT; TX; ESEA; PRGO; AER; ICLR; ALKS; STX; CLB; STE; ALV; DSX; JHX; AMRN; AVDL; CMPR; JAZZ; TRIB; GASS; NTZ; EDAP; EVO
2008-01-30 00:00:00-05:00,TOPS; SHIP; DB; MT; NOK; SAN; TTE; ING; TEF; SNY; BBVA; SAP; MDT; SBLK; E; VEON; PHG; ERIC; BABWF; ACN; NVO; CRH; NEON; TS; AEG; FMS; ETN; JCI; ASML; EXPGF; FLUT; DAC; RYAAY; QGEN; TT; TX; ESEA; PRGO; AER; ICLR; STX; ALKS; CLB; DSX; ALV; STE; JHX; AMRN; CMPR; AVDL; JAZZ; TRIB; GASS; NTZ; EDAP; EVO
2008-01-31 00:00:00-05:00,TOPS; SHIP; DB; MT; NOK; SAN; TTE; ING; TEF; SNY; BBVA; SAP; MDT; SBLK; E; VEON; PHG; ERIC; BABWF; ACN; NVO; NEON; CRH; TS; AEG; FMS; ETN; JCI; ASML; EXPGF; FLUT; DAC; RYAAY; QGEN; TT; TX; ESEA; AER; PRGO; ICLR; STX; ALKS; CLB; DSX; ALV; STE; JHX; AMRN; CMPR; AVDL; TRIB; JAZZ; GASS; NTZ; EDAP; EVO
2008-02-01 00:00:00-05:00,TOPS; SHIP; DB; MT; NOK; SAN; TTE; ING; TEF; SNY; BBVA; SAP; MDT; SBLK; E; VEON; PHG; ERIC; BABWF; ACN; NVO; CRH; TS; NEON; AEG; FMS; ETN; JCI; ASML; EXPGF; DAC; FLUT; RYAAY; QGEN; TT; TX; ESEA; AER; PRGO; ICLR; STX; ALKS; CLB; ALV; DSX; STE; JHX; AMRN; CMPR; AVDL; TRIB; JAZZ; GASS; NTZ; EDAP; EVO
2008-02-04 00:00:00-05:00,TOPS; SHIP; DB; MT; NOK; SAN; TTE; ING; TEF; SNY; BBVA; SAP; MDT; SBLK; E; VEON; PHG; ERIC; BABWF; ACN; CRH; NVO; TS; NEON; AEG; FMS; ETN; JCI; ASML; EXPGF; DAC; FLUT; QGEN; TT; RYAAY; TX; ESEA; PRGO; AER; ICLR; STX; ALKS; CLB; ALV; STE; JHX; DSX; AMRN; CMPR; AVDL; TRIB; JAZZ; GASS; NTZ; EDAP; EVO
