date,symb
1999-01-01 00:00:00+01:00,SPM; MB; ITM; DTE; ALV; G; MBG; TIT; ISP; BAYN; LAT; HEIA; KPN; RWE; CS; SIE; MUV2; BNP; BN; LHA; FRE; HEI; BMW; WKL; BAS; RAND; BEI; ADS; VOW3; AKZA; HEN3; CON; CDI; EN; PNL; MLP; CEC; MRK; BPE; SOI; LI; TFI; GFC; 1U1; SSL; DEZ; BPSO; MF; CRBN; TEP; AALB; BWB; LOUP; SAVE; LPK; VOS; MUB; CRI; GMM; BEN; RHK; ERG; HAW; PUM; BRNL; SLIGR; BOI; BESI; TWEKA; BDT; VIRP; WSU; ERF; ARCAD; KSB; IUR; GLO; DAM; ELEC; RSL2; LEI; HCO; VIL; UZU; TRI; ECK; STO3; PIG; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-04 00:00:00+01:00,SPM; MB; ITM; DTE; ALV; G; TIT; MBG; BAYN; ISP; LAT; KPN; HEIA; RWE; CS; SIE; BNP; MUV2; BN; LHA; FRE; HEI; BMW; WKL; BAS; RAND; BEI; VOW3; ADS; HEN3; CON; AKZA; CDI; PNL; EN; MLP; CEC; MRK; BPE; SOI; LI; TFI; GFC; 1U1; SSL; DEZ; MF; BPSO; CRBN; TEP; BWB; AALB; LOUP; SAVE; LPK; MUB; VOS; GMM; CRI; BEN; RHK; ERG; HAW; PUM; BRNL; BOI; TWEKA; SLIGR; BESI; BDT; ERF; WSU; VIRP; ARCAD; KSB; IUR; DAM; GLO; ELEC; RSL2; LEI; HCO; CEN; VIL; UZU; ECK; TRI; STO3; PIG; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-05 00:00:00+01:00,SPM; MB; ITM; DTE; ALV; G; TIT; MBG; BAYN; ISP; LAT; KPN; HEIA; RWE; CS; SIE; MUV2; BNP; BN; LHA; FRE; HEI; BMW; WKL; BAS; RAND; BEI; VOW3; ADS; HEN3; CON; AKZA; CDI; PNL; EN; CEC; MLP; MRK; BPE; SOI; LI; TFI; GFC; 1U1; SSL; DEZ; MF; BPSO; CRBN; TEP; BWB; AALB; LOUP; SAVE; LPK; MUB; VOS; GMM; CRI; BEN; RHK; ERG; PUM; HAW; BRNL; SLIGR; BOI; BESI; TWEKA; BDT; WSU; ERF; VIRP; ARCAD; KSB; ELEC; RSL2; GLO; DAM; IUR; LEI; HCO; VIL; CEN; UZU; ECK; TRI; STO3; PIG; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-06 00:00:00+01:00,SPM; MB; ITM; DTE; ALV; G; MBG; TIT; BAYN; ISP; KPN; LAT; HEIA; RWE; BNP; CS; SIE; MUV2; BN; LHA; FRE; HEI; BMW; BAS; WKL; RAND; VOW3; BEI; ADS; HEN3; CON; CDI; AKZA; PNL; EN; CEC; MLP; MRK; BPE; SOI; LI; TFI; 1U1; GFC; SSL; DEZ; MF; BPSO; CRBN; TEP; BWB; AALB; LOUP; SAVE; LPK; MUB; VOS; GMM; CRI; BEN; RHK; ERG; PUM; HAW; ASM; BESI; SLIGR; BRNL; BOI; BDT; TWEKA; ERF; WSU; VIRP; ARCAD; KSB; ELEC; IUR; GLO; DAM; RSL2; LEI; HCO; VIL; CEN; UZU; ECK; TRI; STO3; PIG; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-07 00:00:00+01:00,SPM; MB; ITM; DTE; ALV; G; TIT; MBG; ISP; BAYN; KPN; LAT; HEIA; RWE; BNP; SIE; CS; MUV2; BN; LHA; FRE; HEI; BMW; BAS; WKL; RAND; BEI; VOW3; ADS; CDI; CON; HEN3; AKZA; EN; MLP; PNL; CEC; MRK; BPE; SOI; TFI; 1U1; LI; GFC; SSL; DEZ; MF; BPSO; CRBN; TEP; AALB; BWB; LOUP; LPK; SAVE; MUB; VOS; CRI; GMM; BEN; RHK; PUM; ERG; ASM; HAW; BESI; SLIGR; BRNL; BDT; BOI; TWEKA; ERF; WSU; VIRP; ARCAD; KSB; ELEC; GLO; DAM; RSL2; IUR; LEI; HCO; VIL; CEN; UZU; ECK; TRI; STO3; PIG; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-08 00:00:00+01:00,SPM; MB; ITM; DTE; ALV; G; MBG; TIT; ISP; BAYN; LAT; KPN; HEIA; RWE; SIE; BNP; CS; MUV2; LHA; BN; FRE; HEI; BMW; BAS; WKL; VOW3; BEI; RAND; ADS; CDI; CON; HEN3; AKZA; EN; MLP; PNL; CEC; MRK; BPE; SOI; TFI; 1U1; LI; GFC; SSL; DEZ; MF; BPSO; CRBN; TEP; AALB; BWB; LPK; SAVE; LOUP; MUB; VOS; CRI; GMM; BEN; RHK; ASM; PUM; ERG; BESI; HAW; BDT; SLIGR; BRNL; BOI; TWEKA; ERF; VIRP; WSU; ARCAD; KSB; ELEC; GLO; IUR; RSL2; DAM; LEI; HCO; VIL; CEN; UZU; ECK; TRI; STO3; PIG; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-11 00:00:00+01:00,SPM; MB; ITM; DTE; ALV; G; MBG; TIT; ISP; BAYN; LAT; KPN; HEIA; RWE; SIE; BNP; MUV2; CS; LHA; BN; FRE; HEI; BMW; BAS; WKL; VOW3; BEI; RAND; ADS; CDI; CON; HEN3; AKZA; EN; MLP; PNL; CEC; BPE; MRK; SOI; TFI; 1U1; LI; GFC; SSL; DEZ; MF; BPSO; CRBN; TEP; BWB; AALB; LPK; SAVE; LOUP; MUB; VOS; CRI; GMM; BEN; ASM; RHK; BESI; PUM; ERG; HAW; BDT; SLIGR; BRNL; BOI; ERF; TWEKA; VIRP; WSU; ARCAD; KSB; ELEC; GLO; IUR; RSL2; DAM; LEI; HCO; VIL; CEN; UZU; ECK; TRI; STO3; PIG; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-12 00:00:00+01:00,SPM; MB; ITM; DTE; ALV; G; MBG; TIT; ISP; BAYN; LAT; KPN; HEIA; RWE; SIE; MUV2; CS; BNP; LHA; BN; FRE; HEI; BMW; BAS; WKL; BEI; VOW3; RAND; ADS; CDI; CON; HEN3; EN; AKZA; MLP; PNL; CEC; BPE; MRK; SOI; TFI; LI; 1U1; GFC; SSL; DEZ; MF; BPSO; CRBN; TEP; BWB; AALB; LPK; SAVE; MUB; LOUP; VOS; CRI; GMM; ASM; BEN; RHK; BESI; PUM; ERG; HAW; BDT; SLIGR; BOI; BRNL; ERF; TWEKA; VIRP; WSU; ARCAD; KSB; ELEC; IUR; GLO; RSL2; DAM; LEI; HCO; VIL; CEN; UZU; TRI; STO3; ECK; PIG; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-13 00:00:00+01:00,SPM; MB; ITM; DTE; ALV; G; TIT; MBG; ISP; BAYN; LAT; KPN; HEIA; RWE; SIE; MUV2; CS; BNP; LHA; BN; FRE; HEI; BMW; BAS; WKL; BEI; RAND; VOW3; ADS; CDI; CON; HEN3; EN; AKZA; MLP; PNL; CEC; BPE; SOI; MRK; TFI; LI; 1U1; GFC; SSL; DEZ; MF; BPSO; CRBN; TEP; BWB; AALB; LPK; SAVE; MUB; LOUP; VOS; CRI; GMM; RHK; BEN; ASM; PUM; ERG; BESI; HAW; BDT; SLIGR; BOI; BRNL; ERF; TWEKA; VIRP; WSU; ARCAD; ELEC; KSB; GLO; IUR; RSL2; DAM; LEI; HCO; VIL; CEN; UZU; TRI; STO3; ECK; PIG; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
1999-01-14 00:00:00+01:00,SPM; MB; ITM; DTE; ALV; G; TIT; MBG; ISP; BAYN; LAT; KPN; HEIA; RWE; SIE; MUV2; CS; BNP; BN; LHA; FRE; HEI; BMW; BAS; WKL; BEI; RAND; VOW3; ADS; CDI; CON; HEN3; EN; AKZA; MLP; PNL; CEC; BPE; SOI; MRK; TFI; LI; 1U1; GFC; SSL; DEZ; MF; BPSO; CRBN; TEP; BWB; AALB; LPK; SAVE; MUB; LOUP; VOS; CRI; GMM; RHK; BEN; BESI; ERG; PUM; ASM; HAW; BDT; SLIGR; BOI; BRNL; ERF; TWEKA; VIRP; WSU; ARCAD; ELEC; KSB; GLO; RSL2; DAM; IUR; LEI; HCO; CEN; VIL; UZU; TRI; STO3; ECK; PIG; CBE; BZU; GE; BRE; CEM; DAN; BDB; REC; SOL; EM; IP; CE; MN; UNI
