date,symb
2015-01-02 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; SAN; SNY; MDT; SAP; IDEXY; TTE; NVO; DB; ACN; TEF; ASML; BBVA; NOK; E; ERIC; BABWF; ING; MT; PHG; JCI; ETN; PRGO; FMS; NXPI; FLUT; RYAAY; APTV; EXPGF; KBCSF; STLA; CRH; TS; JAZZ; ALKS; TT; STX; AEG; AER; STE; VEON; CLB; QGEN; ALV; ALLE; ICLR; GRFS; GMAB; JHX; TRIB; CSTM; CRTO; PRQR; SBLK; TX; CMPR; AVDL; DAC; GLPG; DBVT; PRTA; AFMD; ASPS; EVO; QURE; AGRO; GLOB; NEON; MTLS; DSX; MX; AMRN; ESEA; SQNS; GASS; EDAP; NTZ
2015-01-05 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; SAN; SNY; MDT; SAP; IDEXY; TTE; NVO; DB; ACN; TEF; ASML; NOK; BBVA; ERIC; E; BABWF; ING; MT; PHG; JCI; ETN; PRGO; FMS; NXPI; FLUT; RYAAY; KBCSF; APTV; EXPGF; STLA; CRH; TS; JAZZ; ALKS; TT; STX; AEG; AER; STE; VEON; QGEN; CLB; ALV; ICLR; ALLE; GMAB; JHX; GRFS; TRIB; CSTM; CRTO; PRQR; SBLK; TX; CMPR; AVDL; GLPG; DAC; DBVT; AFMD; PRTA; QURE; ASPS; EVO; AGRO; GLOB; NEON; MTLS; DSX; MX; AMRN; ESEA; SQNS; GASS; NTZ; EDAP
2015-01-06 00:00:00-05:00,TOPS; PSHG; BUD; SHIP; SAN; SNY; MDT; SAP; IDEXY; TTE; NVO; DB; ACN; TEF; ASML; NOK; BBVA; ERIC; E; BABWF; ING; MT; PHG; JCI; ETN; PRGO; FMS; NXPI; FLUT; KBCSF; RYAAY; APTV; STLA; EXPGF; CRH; TS; ALKS; JAZZ; TT; STX; AER; AEG; STE; VEON; CLB; QGEN; ALV; ICLR; ALLE; JHX; GMAB; GRFS; TRIB; CSTM; CRTO; SBLK; PRQR; TX; CMPR; AVDL; DAC; GLPG; DBVT; AFMD; PRTA; QURE; ASPS; EVO; AGRO; GLOB; MTLS; DSX; MX; NEON; AMRN; ESEA; SQNS; GASS; NTZ; EDAP
2015-01-07 00:00:00-05:00,TOPS; PSHG; BUD; SHIP; SAN; SNY; MDT; IDEXY; SAP; TTE; NVO; DB; ACN; TEF; ASML; NOK; BBVA; ERIC; E; BABWF; ING; MT; PHG; JCI; ETN; PRGO; FMS; NXPI; FLUT; KBCSF; RYAAY; APTV; STLA; EXPGF; CRH; TS; ALKS; JAZZ; TT; STX; AER; AEG; STE; VEON; QGEN; CLB; ALV; ICLR; ALLE; JHX; GMAB; GRFS; TRIB; CSTM; CRTO; SBLK; TX; PRQR; AVDL; CMPR; DAC; GLPG; AFMD; PRTA; DBVT; QURE; ASPS; EVO; AGRO; GLOB; MTLS; NEON; DSX; MX; AMRN; ESEA; SQNS; GASS; NTZ; EDAP
2015-01-08 00:00:00-05:00,TOPS; PSHG; BUD; SHIP; SNY; MDT; SAN; IDEXY; SAP; TTE; NVO; DB; ACN; TEF; ASML; NOK; BBVA; ERIC; E; BABWF; ING; MT; PHG; JCI; ETN; PRGO; FMS; NXPI; FLUT; APTV; KBCSF; STLA; EXPGF; RYAAY; CRH; TS; ALKS; JAZZ; TT; STX; AER; AEG; STE; VEON; QGEN; CLB; ALV; ICLR; ALLE; JHX; GMAB; GRFS; TRIB; CSTM; SBLK; CRTO; PRQR; TX; CMPR; AVDL; DAC; AFMD; GLPG; PRTA; DBVT; QURE; ASPS; EVO; AGRO; GLOB; MTLS; DSX; NEON; MX; AMRN; ESEA; SQNS; GASS; NTZ; EDAP
2015-01-09 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; SNY; MDT; SAN; IDEXY; SAP; NVO; TTE; ACN; DB; TEF; ASML; NOK; BBVA; ERIC; E; BABWF; ING; MT; PHG; JCI; ETN; PRGO; NXPI; FMS; FLUT; KBCSF; STLA; APTV; EXPGF; RYAAY; CRH; TS; ALKS; JAZZ; TT; STX; AER; AEG; STE; VEON; QGEN; CLB; ALV; ICLR; ALLE; JHX; GMAB; GRFS; TRIB; CSTM; CRTO; PRQR; TX; CMPR; SBLK; AVDL; GLPG; DAC; PRTA; AFMD; DBVT; QURE; EVO; ASPS; AGRO; GLOB; MTLS; DSX; NEON; MX; AMRN; ESEA; SQNS; GASS; EDAP; NTZ
2015-01-12 00:00:00-05:00,TOPS; PSHG; BUD; SHIP; SNY; MDT; SAN; SAP; IDEXY; NVO; TTE; DB; ACN; TEF; ASML; NOK; BBVA; ERIC; E; BABWF; ING; PHG; MT; JCI; ETN; PRGO; NXPI; FMS; FLUT; STLA; KBCSF; RYAAY; EXPGF; APTV; CRH; ALKS; TS; JAZZ; TT; STX; AER; AEG; STE; VEON; QGEN; ALV; ICLR; ALLE; CLB; GMAB; JHX; GRFS; TRIB; CSTM; CRTO; PRQR; TX; CMPR; SBLK; AVDL; GLPG; DAC; AFMD; PRTA; DBVT; QURE; EVO; AGRO; ASPS; GLOB; MTLS; DSX; NEON; MX; AMRN; ESEA; SQNS; GASS; EDAP; NTZ
2015-01-13 00:00:00-05:00,TOPS; PSHG; BUD; SHIP; SNY; MDT; SAN; IDEXY; SAP; NVO; TTE; DB; ACN; TEF; ASML; NOK; BBVA; ERIC; E; BABWF; ING; PHG; MT; JCI; ETN; PRGO; NXPI; FMS; FLUT; STLA; KBCSF; EXPGF; RYAAY; APTV; CRH; TS; ALKS; JAZZ; TT; STX; AER; AEG; STE; VEON; QGEN; ICLR; ALV; ALLE; CLB; GMAB; JHX; GRFS; CSTM; TRIB; CRTO; PRQR; TX; CMPR; AVDL; SBLK; GLPG; DAC; QURE; DBVT; PRTA; AFMD; EVO; AGRO; GLOB; MTLS; DSX; MX; NEON; ASPS; AMRN; ESEA; SQNS; GASS; EDAP; NTZ
2015-01-14 00:00:00-05:00,TOPS; PSHG; BUD; SHIP; SNY; SAN; MDT; IDEXY; SAP; NVO; TTE; DB; ACN; TEF; ASML; NOK; BBVA; ERIC; E; BABWF; ING; PHG; JCI; MT; ETN; PRGO; NXPI; FMS; FLUT; STLA; KBCSF; EXPGF; RYAAY; APTV; CRH; TS; ALKS; JAZZ; TT; STX; AER; AEG; STE; VEON; QGEN; ICLR; ALV; ALLE; CLB; GMAB; GRFS; JHX; CSTM; TRIB; CRTO; PRQR; TX; CMPR; SBLK; GLPG; QURE; DAC; DBVT; AVDL; PRTA; AFMD; EVO; AGRO; GLOB; MTLS; DSX; ASPS; MX; NEON; AMRN; ESEA; SQNS; GASS; EDAP; NTZ
2015-01-15 00:00:00-05:00,TOPS; PSHG; BUD; SHIP; SNY; SAN; MDT; IDEXY; SAP; NVO; TTE; DB; ACN; TEF; ASML; NOK; BBVA; ERIC; E; BABWF; ING; PHG; JCI; MT; ETN; FMS; PRGO; NXPI; FLUT; EXPGF; KBCSF; STLA; RYAAY; APTV; CRH; TS; ALKS; JAZZ; TT; STX; AER; AEG; STE; VEON; QGEN; ICLR; ALV; ALLE; CLB; GMAB; GRFS; JHX; CSTM; TRIB; CRTO; PRQR; TX; CMPR; SBLK; GLPG; DAC; AVDL; DBVT; QURE; PRTA; AFMD; EVO; AGRO; GLOB; MTLS; DSX; ASPS; MX; AMRN; NEON; ESEA; SQNS; GASS; EDAP; NTZ
2015-01-16 00:00:00-05:00,TOPS; PSHG; BUD; SHIP; SNY; MDT; SAN; IDEXY; SAP; TTE; NVO; DB; ACN; TEF; ASML; NOK; BBVA; ERIC; E; BABWF; ING; PHG; MT; JCI; ETN; FMS; PRGO; NXPI; EXPGF; FLUT; STLA; KBCSF; RYAAY; APTV; CRH; ALKS; TS; JAZZ; TT; STX; AER; AEG; STE; QGEN; VEON; ICLR; ALV; ALLE; CLB; GMAB; GRFS; JHX; CSTM; TRIB; CRTO; PRQR; TX; CMPR; SBLK; AVDL; GLPG; DAC; DBVT; PRTA; QURE; AFMD; EVO; ASPS; AGRO; GLOB; MTLS; DSX; MX; AMRN; NEON; ESEA; SQNS; GASS; EDAP; NTZ
2015-01-20 00:00:00-05:00,TOPS; PSHG; BUD; SHIP; SNY; SAN; MDT; IDEXY; SAP; NVO; TTE; DB; ACN; TEF; ASML; NOK; BBVA; ERIC; E; BABWF; ING; PHG; MT; JCI; ETN; FMS; PRGO; NXPI; EXPGF; STLA; FLUT; KBCSF; RYAAY; CRH; APTV; ALKS; TS; JAZZ; TT; STX; AER; AEG; STE; VEON; QGEN; ICLR; ALV; CLB; ALLE; GMAB; GRFS; JHX; CSTM; TRIB; CRTO; PRQR; TX; CMPR; SBLK; AVDL; GLPG; DAC; PRTA; QURE; DBVT; AFMD; EVO; AGRO; GLOB; MTLS; ASPS; DSX; MX; AMRN; NEON; ESEA; SQNS; GASS; EDAP; NTZ
2015-01-21 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; SNY; MDT; SAN; IDEXY; TTE; SAP; NVO; DB; ACN; TEF; ASML; NOK; BBVA; E; ERIC; BABWF; ING; PHG; MT; JCI; ETN; NXPI; FMS; PRGO; EXPGF; STLA; FLUT; KBCSF; RYAAY; CRH; APTV; TS; ALKS; JAZZ; TT; STX; AER; AEG; STE; VEON; QGEN; ICLR; ALV; CLB; ALLE; GMAB; GRFS; JHX; CSTM; TRIB; CRTO; PRQR; TX; CMPR; SBLK; AVDL; GLPG; DAC; QURE; PRTA; DBVT; AFMD; EVO; AGRO; ASPS; GLOB; MTLS; DSX; MX; AMRN; NEON; ESEA; SQNS; GASS; EDAP; NTZ
2015-01-22 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; SNY; MDT; SAN; IDEXY; TTE; SAP; NVO; DB; ACN; TEF; ASML; NOK; BBVA; E; ERIC; BABWF; ING; PHG; MT; ETN; JCI; NXPI; PRGO; FMS; STLA; EXPGF; FLUT; KBCSF; CRH; RYAAY; APTV; TS; ALKS; JAZZ; TT; STX; AER; AEG; STE; VEON; QGEN; ALV; ICLR; CLB; ALLE; GMAB; GRFS; JHX; CSTM; TRIB; CRTO; PRQR; TX; CMPR; SBLK; AVDL; GLPG; DAC; QURE; PRTA; DBVT; AFMD; EVO; AGRO; ASPS; GLOB; MTLS; DSX; MX; AMRN; NEON; ESEA; SQNS; GASS; EDAP; NTZ
2015-01-23 00:00:00-05:00,TOPS; PSHG; BUD; SHIP; SNY; MDT; SAN; IDEXY; SAP; TTE; NVO; DB; ACN; TEF; ASML; NOK; BBVA; BABWF; ERIC; E; ING; PHG; ETN; JCI; MT; NXPI; FMS; PRGO; STLA; EXPGF; FLUT; RYAAY; CRH; KBCSF; APTV; TS; ALKS; JAZZ; TT; STX; AER; AEG; STE; VEON; QGEN; ICLR; ALV; CLB; ALLE; GMAB; GRFS; JHX; TRIB; CSTM; CRTO; PRQR; TX; CMPR; SBLK; AVDL; GLPG; DAC; PRTA; QURE; DBVT; AFMD; EVO; AGRO; GLOB; ASPS; MTLS; DSX; MX; AMRN; NEON; ESEA; SQNS; GASS; EDAP; NTZ
2015-01-26 00:00:00-05:00,TOPS; PSHG; BUD; SHIP; SNY; MDT; SAN; IDEXY; SAP; TTE; NVO; DB; ACN; TEF; ASML; NOK; BBVA; BABWF; ERIC; E; ING; PHG; MT; ETN; JCI; FMS; NXPI; PRGO; STLA; EXPGF; FLUT; CRH; RYAAY; KBCSF; APTV; TS; ALKS; JAZZ; TT; AER; STX; AEG; STE; VEON; QGEN; ICLR; ALV; CLB; ALLE; GMAB; GRFS; JHX; TRIB; CSTM; CRTO; PRQR; TX; CMPR; SBLK; AVDL; GLPG; PRTA; DAC; QURE; DBVT; CMBT; AFMD; EVO; AGRO; GLOB; ASPS; MTLS; DSX; MX; NEON; AMRN; ESEA; SQNS; GASS; EDAP; NTZ
2015-01-27 00:00:00-05:00,TOPS; PSHG; BUD; SHIP; SNY; MDT; SAN; IDEXY; TTE; SAP; NVO; DB; ACN; TEF; ASML; NOK; BBVA; BABWF; E; ERIC; ING; PHG; MT; JCI; ETN; FMS; NXPI; PRGO; STLA; EXPGF; FLUT; RYAAY; KBCSF; CRH; APTV; TS; ALKS; JAZZ; TT; AER; STX; AEG; STE; QGEN; ICLR; VEON; ALV; CLB; GMAB; ALLE; GRFS; JHX; TRIB; CSTM; CRTO; PRQR; TX; CMPR; SBLK; AVDL; GLPG; PRTA; DAC; QURE; DBVT; AFMD; CMBT; EVO; AGRO; GLOB; ASPS; MTLS; DSX; MX; AMRN; NEON; ESEA; SQNS; GASS; EDAP; NTZ
2015-01-28 00:00:00-05:00,TOPS; PSHG; BUD; SHIP; SNY; MDT; IDEXY; SAN; SAP; NVO; TTE; DB; ACN; TEF; ASML; NOK; BABWF; BBVA; E; ERIC; ING; PHG; MT; JCI; ETN; FMS; NXPI; PRGO; STLA; EXPGF; FLUT; KBCSF; RYAAY; CRH; APTV; ALKS; TS; JAZZ; TT; AER; STX; AEG; STE; QGEN; ICLR; ALV; VEON; GMAB; ALLE; CLB; GRFS; JHX; CSTM; TRIB; CRTO; PRQR; TX; CMPR; AVDL; SBLK; GLPG; PRTA; DAC; QURE; ASND; DBVT; AFMD; CMBT; EVO; AGRO; GLOB; ASPS; MTLS; DSX; MX; AMRN; NEON; ESEA; SQNS; GASS; EDAP; NTZ
