date,symb
2007-01-03 00:00:00-05:00,TOPS; DB; SAN; ING; MT; NOK; TTE; SNY; BBVA; SAP; MDT; ERIC; TEF; E; PHG; JCI; TS; ACN; CRH; AEG; VEON; NVO; FMS; ETN; EXPGF; AMRN; NEON; ASML; RYAAY; DAC; AER; TT; FLUT; QGEN; AVDL; TX; STX; ALV; JHX; ALKS; PRGO; ESEA; STE; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
2007-01-04 00:00:00-05:00,TOPS; DB; SAN; ING; MT; NOK; SNY; TTE; BBVA; SAP; MDT; ERIC; TEF; E; PHG; JCI; ACN; TS; CRH; AEG; VEON; NVO; FMS; ETN; EXPGF; AMRN; NEON; ASML; RYAAY; DAC; AER; TT; FLUT; QGEN; AVDL; TX; STX; ALV; ALKS; JHX; PRGO; ESEA; STE; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
2007-01-05 00:00:00-05:00,TOPS; DB; SAN; ING; MT; NOK; SNY; TTE; BBVA; SAP; MDT; ERIC; TEF; E; JCI; PHG; ACN; TS; CRH; AEG; VEON; NVO; FMS; AMRN; ETN; EXPGF; NEON; ASML; RYAAY; DAC; AER; TT; FLUT; QGEN; AVDL; TX; STX; ALKS; ALV; JHX; ESEA; PRGO; STE; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
2007-01-08 00:00:00-05:00,TOPS; DB; SAN; ING; MT; NOK; TTE; SNY; BBVA; SAP; MDT; TEF; ERIC; E; JCI; PHG; ACN; TS; CRH; AEG; VEON; NVO; FMS; ETN; AMRN; EXPGF; NEON; ASML; RYAAY; DAC; AER; TT; FLUT; QGEN; AVDL; TX; STX; ALKS; ALV; JHX; ESEA; PRGO; STE; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
2007-01-09 00:00:00-05:00,TOPS; DB; SAN; ING; MT; NOK; TTE; SNY; BBVA; SAP; MDT; TEF; ERIC; E; JCI; PHG; ACN; TS; AEG; CRH; VEON; NVO; FMS; ETN; EXPGF; AMRN; NEON; ASML; RYAAY; AER; DAC; TT; FLUT; QGEN; AVDL; STX; TX; ALKS; ALV; JHX; ESEA; PRGO; STE; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
2007-01-10 00:00:00-05:00,TOPS; DB; SAN; MT; ING; NOK; SNY; TTE; BBVA; SAP; MDT; ERIC; TEF; E; JCI; PHG; ACN; TS; AEG; CRH; VEON; NVO; FMS; ETN; EXPGF; AMRN; NEON; ASML; RYAAY; AER; DAC; TT; FLUT; QGEN; AVDL; STX; TX; ALKS; ALV; JHX; ESEA; PRGO; STE; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
2007-01-11 00:00:00-05:00,TOPS; DB; SAN; ING; MT; NOK; SNY; TTE; BBVA; MDT; SAP; TEF; ERIC; E; JCI; PHG; ACN; TS; AEG; CRH; VEON; NVO; FMS; ETN; EXPGF; AMRN; NEON; ASML; RYAAY; AER; DAC; TT; FLUT; QGEN; AVDL; STX; TX; ALKS; ALV; JHX; ESEA; STE; PRGO; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
2007-01-12 00:00:00-05:00,TOPS; DB; SAN; MT; ING; NOK; SNY; TTE; BBVA; MDT; SAP; TEF; ERIC; E; JCI; PHG; TS; ACN; AEG; CRH; VEON; NVO; FMS; ETN; EXPGF; AMRN; NEON; ASML; RYAAY; AER; DAC; TT; FLUT; QGEN; AVDL; STX; TX; ALKS; ALV; ESEA; JHX; STE; PRGO; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
2007-01-16 00:00:00-05:00,TOPS; DB; SAN; MT; ING; NOK; SNY; TTE; BBVA; MDT; SAP; ERIC; TEF; E; JCI; PHG; ACN; TS; AEG; CRH; VEON; NVO; FMS; ETN; EXPGF; AMRN; NEON; ASML; RYAAY; AER; DAC; TT; FLUT; QGEN; AVDL; STX; TX; ALKS; ESEA; ALV; JHX; STE; PRGO; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
2007-01-17 00:00:00-05:00,TOPS; DB; SAN; MT; ING; NOK; SNY; TTE; BBVA; MDT; SAP; ERIC; TEF; E; JCI; PHG; ACN; TS; AEG; CRH; VEON; NVO; FMS; ETN; EXPGF; AMRN; NEON; ASML; RYAAY; AER; DAC; TT; FLUT; QGEN; AVDL; STX; TX; ALKS; ESEA; ALV; JHX; PRGO; STE; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
2007-01-18 00:00:00-05:00,TOPS; DB; SAN; MT; ING; NOK; SNY; TTE; BBVA; MDT; SAP; ERIC; TEF; E; JCI; PHG; ACN; TS; AEG; CRH; VEON; NVO; FMS; ETN; EXPGF; AMRN; NEON; ASML; RYAAY; DAC; AER; TT; FLUT; QGEN; AVDL; STX; TX; ALKS; ESEA; ALV; JHX; PRGO; STE; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
2007-01-19 00:00:00-05:00,TOPS; DB; SAN; MT; ING; NOK; SNY; TTE; BBVA; MDT; SAP; ERIC; TEF; E; PHG; JCI; ACN; TS; AEG; CRH; VEON; NVO; FMS; ETN; EXPGF; AMRN; NEON; ASML; RYAAY; DAC; AER; TT; FLUT; QGEN; AVDL; STX; TX; ALKS; ESEA; ALV; JHX; PRGO; STE; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
2007-01-22 00:00:00-05:00,TOPS; DB; SAN; MT; ING; NOK; SNY; BBVA; TTE; MDT; SAP; ERIC; TEF; E; PHG; JCI; ACN; TS; AEG; VEON; CRH; NEON; NVO; FMS; EXPGF; ETN; AMRN; ASML; RYAAY; DAC; AER; TT; FLUT; QGEN; AVDL; STX; TX; ALKS; ESEA; ALV; JHX; PRGO; STE; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
2007-01-23 00:00:00-05:00,TOPS; DB; SAN; MT; ING; NOK; SNY; TTE; BBVA; MDT; SAP; TEF; ERIC; E; PHG; JCI; ACN; TS; VEON; AEG; CRH; NEON; NVO; FMS; ETN; EXPGF; AMRN; ASML; RYAAY; DAC; AER; TT; FLUT; QGEN; AVDL; STX; TX; ALKS; ESEA; ALV; JHX; PRGO; STE; ICLR; CLB; TRIB; DSX; CMPR; NTZ; GASS; EDAP; EVO
