date,symb
2010-01-04 00:00:00-05:00,TOPS; SHIP; SAN; DB; MT; BUD; TTE; TEF; SNY; BBVA; NOK; SAP; MDT; E; ERIC; ACN; PHG; VEON; ING; NVO; TS; FMS; CRH; SBLK; BABWF; ASML; ETN; JCI; EXPGF; AEG; FLUT; QGEN; PRGO; TT; TX; RYAAY; CLB; JHX; STE; STX; ICLR; ALV; AER; ALKS; ESEA; CMPR; DSX; DAC; GMAB; AVDL; ASPS; AMRN; EVO; TRIB; JAZZ; GASS; NTZ; EDAP; NEON
2010-01-05 00:00:00-05:00,TOPS; SHIP; DB; SAN; MT; BUD; TTE; TEF; SNY; BBVA; NOK; SAP; MDT; E; ERIC; ACN; PHG; VEON; ING; TS; NVO; SBLK; FMS; CRH; BABWF; ASML; ETN; JCI; EXPGF; AEG; FLUT; QGEN; PRGO; TT; TX; RYAAY; CLB; JHX; STE; STX; AER; ICLR; ALV; ALKS; ESEA; CMPR; DSX; DAC; GMAB; AVDL; ASPS; EVO; AMRN; TRIB; JAZZ; GASS; NTZ; NEON; EDAP
2010-01-06 00:00:00-05:00,TOPS; SHIP; SAN; DB; MT; BUD; TTE; TEF; SNY; BBVA; SAP; NOK; MDT; E; ERIC; ACN; VEON; ING; PHG; TS; NVO; SBLK; FMS; CRH; BABWF; ASML; ETN; JCI; EXPGF; AEG; FLUT; QGEN; PRGO; TT; TX; RYAAY; CLB; STE; JHX; STX; ICLR; AER; ALV; ALKS; ESEA; CMPR; DSX; DAC; GMAB; AVDL; ASPS; AMRN; EVO; TRIB; JAZZ; GASS; NTZ; NEON; EDAP
2010-01-07 00:00:00-05:00,TOPS; SHIP; SAN; DB; MT; BUD; TTE; TEF; SNY; BBVA; SAP; NOK; MDT; E; ERIC; ACN; VEON; ING; PHG; TS; NVO; SBLK; FMS; CRH; BABWF; ASML; ETN; JCI; EXPGF; AEG; FLUT; QGEN; PRGO; TT; TX; RYAAY; CLB; JHX; STE; STX; ICLR; AER; ALV; ALKS; ESEA; CMPR; DSX; DAC; GMAB; AVDL; ASPS; AMRN; EVO; TRIB; JAZZ; GASS; NTZ; NEON; EDAP
2010-01-08 00:00:00-05:00,TOPS; SHIP; DB; SAN; MT; BUD; TTE; TEF; SNY; BBVA; SAP; NOK; MDT; E; ERIC; ING; ACN; VEON; PHG; TS; NVO; SBLK; FMS; CRH; BABWF; ASML; ETN; JCI; EXPGF; AEG; FLUT; QGEN; PRGO; TT; TX; RYAAY; CLB; JHX; STE; AER; STX; ICLR; ALV; ALKS; ESEA; CMPR; DSX; DAC; GMAB; AVDL; ASPS; AMRN; EVO; TRIB; JAZZ; GASS; NTZ; NEON; EDAP
2010-01-11 00:00:00-05:00,TOPS; SHIP; DB; SAN; MT; BUD; TTE; TEF; SNY; BBVA; SAP; NOK; MDT; E; ERIC; VEON; ACN; ING; PHG; NVO; TS; SBLK; FMS; CRH; BABWF; ETN; ASML; JCI; EXPGF; AEG; FLUT; QGEN; PRGO; TT; TX; RYAAY; CLB; JHX; STE; ICLR; STX; AER; ALV; ALKS; ESEA; CMPR; DSX; DAC; GMAB; AVDL; ASPS; AMRN; EVO; TRIB; JAZZ; GASS; NTZ; EDAP; NEON
2010-01-12 00:00:00-05:00,TOPS; SHIP; DB; SAN; MT; BUD; TTE; TEF; SNY; BBVA; SAP; NOK; MDT; E; ERIC; ACN; VEON; ING; PHG; NVO; TS; SBLK; FMS; BABWF; CRH; ETN; ASML; JCI; EXPGF; AEG; FLUT; QGEN; PRGO; TT; TX; RYAAY; JHX; CLB; STE; ICLR; AER; STX; ALV; ALKS; ESEA; CMPR; DSX; GMAB; DAC; AVDL; ASPS; AMRN; EVO; JAZZ; TRIB; GASS; NTZ; NEON; EDAP
2010-01-13 00:00:00-05:00,TOPS; SHIP; SAN; DB; MT; BUD; TTE; TEF; SNY; BBVA; SAP; NOK; MDT; E; ERIC; ACN; ING; VEON; PHG; TS; NVO; SBLK; FMS; CRH; BABWF; ETN; ASML; JCI; EXPGF; AEG; FLUT; QGEN; PRGO; TT; TX; RYAAY; JHX; CLB; STE; ICLR; STX; AER; ALV; ALKS; ESEA; CMPR; DSX; DAC; GMAB; AVDL; ASPS; AMRN; JAZZ; EVO; TRIB; GASS; NTZ; NEON; EDAP
2010-01-14 00:00:00-05:00,TOPS; SHIP; SAN; DB; MT; BUD; TTE; TEF; SNY; BBVA; SAP; NOK; MDT; E; ERIC; ACN; ING; PHG; VEON; NVO; TS; FMS; SBLK; BABWF; CRH; ETN; ASML; JCI; EXPGF; AEG; FLUT; QGEN; PRGO; TT; TX; RYAAY; JHX; CLB; STE; ICLR; STX; AER; ALV; ALKS; ESEA; CMPR; DSX; DAC; GMAB; AVDL; ASPS; JAZZ; AMRN; EVO; TRIB; GASS; NTZ; NEON; EDAP
2010-01-15 00:00:00-05:00,TOPS; SHIP; SAN; DB; MT; BUD; TTE; SNY; TEF; BBVA; SAP; NOK; MDT; E; ERIC; ACN; PHG; ING; VEON; TS; NVO; FMS; SBLK; BABWF; CRH; ETN; ASML; JCI; EXPGF; AEG; FLUT; QGEN; PRGO; TT; TX; RYAAY; CLB; JHX; STE; ICLR; AER; STX; ALV; ALKS; ESEA; CMPR; DSX; DAC; GMAB; AVDL; JAZZ; ASPS; AMRN; EVO; TRIB; GASS; NTZ; NEON; EDAP
