date,symb
2024-01-17 00:00:00-05:00,NVO; ASML; ACN; SAP; TTE; IDEXY; SNY; MDT; BUD; ETN; RACE; STLA; SAN; TT; NXPI; BBVA; E; CRH; SPOT; ING; EXPGF; JCI; IR; FLUT; RYAAY; DB; BNTX; KBCSF; DOGEF; ARGX; TEF; PHG; STE; ICLR; MT; APTV; GMAB; NOK; ERIC; STX; TS; JHX; AER; FMS; ALLE; GLOB; BIRK; QGEN; BABWF; AEG; ASND; ALV; JAZZ; TX; ALKS; PRGO; PSNY; TIGO; EVO; ADNT; CSTM; CAAP; GLPG; ZGN; CMBT; SBLK; MRUS; AMBP; NAMS; CMPR; GRFS; PRTA; CDLR; PHVS; AVDL; DAC; IMTX; STVN; VEON; CRTO; NVTS; DOLE; GLOP-PA; AGRO; NEXA; CVAC; PHAR; VALN; ABVX; CLB; OTLY; PROC; AMRN; GDEV; JMIA; NBTX; ADSE; MTLS; WBX; DSX; QURE; ATAI; PRQR; GHRS; GASS; CLLS; MYTE; MX; ESEA; IPHA; EDAP; IVA; FREY; MDXH; SQNS; GNFT; NYXH; SHIP; MYNA; IOBT; TORO; IMPP; AFMD; IFRX; MLEC; GNTA; MURA; ASPS; NTZ; TOPS; TRIB; TRVG; ITRM; PXS; LVTX; DBVT; NEON; PSHG; OP; TURB; BREA; GMBL; MYNZ
2024-01-18 00:00:00-05:00,NVO; ASML; ACN; SAP; TTE; IDEXY; SNY; MDT; BUD; ETN; RACE; SAN; STLA; TT; NXPI; BBVA; CRH; E; SPOT; ING; EXPGF; JCI; FLUT; IR; RYAAY; DB; BNTX; DOGEF; KBCSF; ARGX; TEF; PHG; STE; ICLR; MT; APTV; GMAB; ERIC; NOK; STX; TS; JHX; AER; FMS; ALLE; GLOB; QGEN; BABWF; AEG; BIRK; ASND; ALV; TX; JAZZ; ALKS; PRGO; PSNY; TIGO; EVO; ADNT; CSTM; CAAP; ZGN; CMBT; GLPG; SBLK; MRUS; AMBP; NAMS; CMPR; PRTA; GRFS; CDLR; PHVS; AVDL; DAC; IMTX; STVN; VEON; CRTO; NVTS; DOLE; GLOP-PA; AGRO; NEXA; PHAR; CVAC; CLB; VALN; ABVX; OTLY; PROC; AMRN; GDEV; JMIA; NBTX; ADSE; MTLS; WBX; DSX; ATAI; QURE; GHRS; CLLS; GASS; MX; ESEA; MYTE; PRQR; EDAP; IPHA; IVA; FREY; MDXH; SQNS; GNFT; SHIP; NYXH; MYNA; IOBT; IMPP; TORO; AFMD; IFRX; GNTA; MLEC; NTZ; ASPS; MURA; TOPS; TRIB; TRVG; ITRM; PXS; LVTX; DBVT; NEON; PSHG; OP; TURB; BREA; GMBL; MYNZ
2024-01-19 00:00:00-05:00,NVO; ASML; ACN; SAP; TTE; IDEXY; SNY; MDT; BUD; ETN; RACE; SAN; STLA; TT; NXPI; BBVA; CRH; E; SPOT; ING; EXPGF; FLUT; JCI; IR; RYAAY; DB; KBCSF; DOGEF; BNTX; TEF; ARGX; PHG; STE; ICLR; MT; APTV; GMAB; NOK; STX; ERIC; TS; JHX; AER; FMS; ALLE; GLOB; QGEN; BABWF; AEG; BIRK; ASND; ALV; JAZZ; TX; ALKS; PRGO; PSNY; TIGO; EVO; ADNT; CSTM; CAAP; ZGN; CMBT; GLPG; MRUS; SBLK; NAMS; AMBP; CMPR; PRTA; GRFS; CDLR; PHVS; AVDL; DAC; STVN; IMTX; VEON; CRTO; NVTS; DOLE; GLOP-PA; AGRO; NEXA; PHAR; CVAC; ABVX; CLB; VALN; OTLY; PROC; AMRN; GDEV; JMIA; MTLS; NBTX; ADSE; WBX; DSX; GHRS; QURE; ATAI; CLLS; GASS; MYTE; MX; ESEA; EDAP; PRQR; IPHA; IVA; FREY; MDXH; SQNS; NYXH; GNFT; SHIP; MYNA; IOBT; IMPP; TORO; AFMD; IFRX; ASPS; GNTA; MLEC; MURA; NTZ; TOPS; TRIB; TRVG; ITRM; PXS; LVTX; DBVT; NEON; PSHG; OP; TURB; BREA; MYNZ; GMBL
2024-01-22 00:00:00-05:00,NVO; ASML; ACN; SAP; TTE; IDEXY; SNY; MDT; BUD; ETN; RACE; SAN; STLA; TT; NXPI; BBVA; CRH; E; SPOT; ING; EXPGF; JCI; FLUT; IR; RYAAY; DB; KBCSF; BNTX; DOGEF; TEF; ARGX; ICLR; PHG; STE; MT; APTV; GMAB; STX; NOK; ERIC; TS; JHX; AER; FMS; ALLE; GLOB; QGEN; AEG; BIRK; BABWF; ASND; ALV; JAZZ; TX; ALKS; PRGO; PSNY; EVO; TIGO; ADNT; CSTM; ZGN; CAAP; GLPG; CMBT; MRUS; SBLK; NAMS; AMBP; CMPR; GRFS; PRTA; CDLR; PHVS; IMTX; AVDL; DAC; STVN; CRTO; VEON; NVTS; DOLE; GLOP-PA; AGRO; NEXA; CVAC; PHAR; ABVX; VALN; CLB; OTLY; AMRN; PROC; GDEV; JMIA; MTLS; NBTX; WBX; ADSE; DSX; GHRS; ATAI; QURE; CLLS; GASS; MX; MYTE; ESEA; EDAP; IPHA; PRQR; IVA; FREY; MDXH; GNFT; SQNS; NYXH; SHIP; MYNA; IOBT; IMPP; TORO; IFRX; AFMD; ASPS; GNTA; MURA; MLEC; NTZ; TOPS; TRIB; TRVG; ITRM; PXS; LVTX; DBVT; NEON; PSHG; OP; BREA; TURB; GMBL; MYNZ
2024-01-23 00:00:00-05:00,NVO; ASML; ACN; SAP; TTE; IDEXY; SNY; MDT; BUD; ETN; RACE; SAN; STLA; TT; NXPI; BBVA; CRH; E; SPOT; ING; EXPGF; JCI; FLUT; IR; RYAAY; DB; KBCSF; BNTX; DOGEF; TEF; ARGX; ICLR; PHG; STE; MT; APTV; STX; GMAB; NOK; ERIC; TS; JHX; AER; FMS; ALLE; GLOB; QGEN; AEG; BIRK; BABWF; ASND; ALV; JAZZ; TX; ALKS; PRGO; PSNY; EVO; ADNT; TIGO; CSTM; ZGN; CAAP; GLPG; CMBT; NAMS; MRUS; SBLK; AMBP; GRFS; CMPR; PRTA; PHVS; CDLR; STVN; DAC; IMTX; CRTO; VEON; AVDL; NVTS; DOLE; GLOP-PA; AGRO; NEXA; CVAC; PHAR; ABVX; CLB; VALN; OTLY; AMRN; PROC; GDEV; JMIA; WBX; MTLS; NBTX; ADSE; GHRS; DSX; QURE; ATAI; CLLS; GASS; MX; MYTE; ESEA; EDAP; IPHA; PRQR; NYXH; FREY; IVA; GNFT; MDXH; SQNS; SHIP; MYNA; IOBT; IMPP; TORO; IFRX; AFMD; ASPS; GNTA; MURA; MLEC; NTZ; TOPS; TRIB; TRVG; ITRM; PXS; LVTX; DBVT; NEON; PSHG; OP; BREA; TURB; GMBL; MYNZ
2024-01-24 00:00:00-05:00,NVO; ASML; ACN; SAP; TTE; IDEXY; SNY; BUD; MDT; ETN; RACE; SAN; STLA; TT; NXPI; BBVA; CRH; E; SPOT; ING; EXPGF; FLUT; JCI; IR; RYAAY; DB; KBCSF; BNTX; DOGEF; TEF; ARGX; ICLR; PHG; STE; MT; APTV; STX; NOK; GMAB; TS; ERIC; JHX; AER; FMS; ALLE; GLOB; AEG; QGEN; BABWF; BIRK; ASND; ALV; JAZZ; TX; ALKS; PSNY; PRGO; EVO; ADNT; TIGO; CSTM; ZGN; GLPG; CMBT; NAMS; CAAP; SBLK; MRUS; AMBP; GRFS; CMPR; PRTA; PHVS; CDLR; STVN; DAC; IMTX; CRTO; VEON; AVDL; NVTS; DOLE; GLOP-PA; AGRO; NEXA; PHAR; CVAC; CLB; ABVX; VALN; OTLY; PROC; AMRN; GDEV; NBTX; MTLS; JMIA; WBX; ADSE; GHRS; DSX; QURE; ATAI; CLLS; GASS; MX; ESEA; NYXH; MYTE; EDAP; PRQR; IPHA; IVA; GNFT; MDXH; FREY; SQNS; SHIP; MYNA; IMPP; IOBT; TORO; IFRX; AFMD; ASPS; MURA; GNTA; MLEC; NTZ; TOPS; TRIB; TRVG; ITRM; PXS; LVTX; DBVT; NEON; PSHG; OP; BREA; TURB; GMBL; MYNZ
2024-01-25 00:00:00-05:00,NVO; ASML; ACN; SAP; TTE; IDEXY; SNY; MDT; BUD; ETN; RACE; SAN; STLA; TT; NXPI; CRH; BBVA; E; SPOT; ING; EXPGF; JCI; FLUT; IR; RYAAY; DB; KBCSF; ARGX; BNTX; DOGEF; TEF; ICLR; PHG; STE; MT; APTV; NOK; STX; GMAB; TS; ERIC; JHX; AER; FMS; ALLE; GLOB; QGEN; AEG; BABWF; BIRK; ALV; ASND; JAZZ; TX; PSNY; ALKS; PRGO; ADNT; TIGO; CSTM; EVO; ZGN; NAMS; CAAP; CMBT; GLPG; MRUS; SBLK; AMBP; GRFS; CMPR; PRTA; PHVS; CDLR; STVN; DAC; IMTX; CRTO; VEON; AVDL; NVTS; DOLE; GLOP-PA; AGRO; NEXA; PHAR; CVAC; CLB; ABVX; OTLY; VALN; AMRN; PROC; GDEV; JMIA; GHRS; NBTX; MTLS; ADSE; WBX; DSX; QURE; ATAI; NYXH; CLLS; GASS; ESEA; MX; MYTE; IPHA; EDAP; PRQR; IVA; GNFT; MDXH; FREY; SQNS; SHIP; MYNA; IOBT; IMPP; TORO; AFMD; IFRX; ASPS; MURA; GNTA; MLEC; NTZ; TOPS; LVTX; TRIB; TRVG; PXS; ITRM; DBVT; NEON; PSHG; OP; BREA; TURB; MYNZ; GMBL
2024-01-26 00:00:00-05:00,NVO; ASML; ACN; SAP; TTE; IDEXY; SNY; MDT; BUD; ETN; RACE; SAN; STLA; TT; NXPI; BBVA; CRH; E; SPOT; ING; EXPGF; JCI; FLUT; IR; RYAAY; DB; KBCSF; DOGEF; ARGX; BNTX; TEF; ICLR; PHG; STE; MT; APTV; NOK; STX; GMAB; TS; ERIC; JHX; AER; FMS; ALLE; GLOB; QGEN; AEG; BABWF; BIRK; ALV; ASND; JAZZ; TX; PSNY; ALKS; PRGO; ADNT; TIGO; ZGN; CSTM; EVO; CAAP; GLPG; CMBT; SBLK; NAMS; MRUS; AMBP; GRFS; CMPR; PRTA; PHVS; CDLR; STVN; DAC; CRTO; IMTX; VEON; AVDL; NVTS; DOLE; GLOP-PA; AGRO; NEXA; PHAR; CVAC; ABVX; CLB; OTLY; VALN; AMRN; PROC; GDEV; GHRS; JMIA; NBTX; NYXH; ADSE; MTLS; WBX; DSX; QURE; CLLS; GASS; ATAI; ESEA; MYTE; MX; EDAP; IPHA; PRQR; IVA; MDXH; GNFT; FREY; SQNS; SHIP; MYNA; IOBT; IMPP; TORO; AFMD; IFRX; ASPS; MURA; GNTA; NTZ; MLEC; TOPS; TRIB; TRVG; PXS; LVTX; ITRM; DBVT; NEON; PSHG; OP; BREA; TURB; GMBL; MYNZ
2024-01-29 00:00:00-05:00,NVO; ASML; ACN; SAP; TTE; IDEXY; SNY; MDT; BUD; ETN; RACE; STLA; TT; SAN; NXPI; BBVA; CRH; E; SPOT; ING; EXPGF; JCI; FLUT; IR; RYAAY; DB; KBCSF; DOGEF; ARGX; BNTX; TEF; ICLR; STE; MT; APTV; NOK; PHG; STX; GMAB; ERIC; TS; JHX; AER; FMS; ALLE; GLOB; QGEN; BABWF; BIRK; AEG; ALV; ASND; JAZZ; TX; PSNY; ALKS; PRGO; ADNT; ZGN; CSTM; TIGO; EVO; CAAP; GLPG; CMBT; MRUS; SBLK; NAMS; AMBP; GRFS; CMPR; PRTA; PHVS; CDLR; STVN; DAC; CRTO; IMTX; AVDL; VEON; NVTS; DOLE; GLOP-PA; AGRO; NEXA; PHAR; ABVX; CVAC; CLB; OTLY; VALN; AMRN; NYXH; PROC; GDEV; GHRS; JMIA; NBTX; MTLS; ADSE; WBX; ATAI; DSX; QURE; CLLS; GASS; ESEA; MYTE; EDAP; MX; IPHA; PRQR; MDXH; FREY; IVA; GNFT; SQNS; SHIP; MYNA; IOBT; TORO; IMPP; IFRX; AFMD; ASPS; MURA; GNTA; NTZ; MLEC; TOPS; TRIB; TRVG; PXS; ITRM; LVTX; DBVT; NEON; PSHG; OP; TURB; BREA; GMBL; MYNZ
2024-01-30 00:00:00-05:00,NVO; ASML; ACN; SAP; TTE; IDEXY; SNY; MDT; BUD; ETN; RACE; STLA; TT; SAN; NXPI; BBVA; CRH; E; SPOT; ING; EXPGF; FLUT; JCI; IR; RYAAY; DB; KBCSF; ARGX; DOGEF; BNTX; TEF; ICLR; STE; MT; APTV; PHG; NOK; STX; GMAB; TS; ERIC; JHX; AER; FMS; ALLE; GLOB; QGEN; BABWF; AEG; BIRK; ALV; ASND; JAZZ; TX; PSNY; ALKS; PRGO; ADNT; ZGN; CSTM; TIGO; EVO; CAAP; CMBT; GLPG; MRUS; SBLK; NAMS; GRFS; AMBP; CMPR; PHVS; PRTA; CDLR; STVN; DAC; CRTO; AVDL; IMTX; VEON; NVTS; DOLE; GLOP-PA; AGRO; NEXA; PHAR; CVAC; ABVX; CLB; OTLY; VALN; AMRN; PROC; GDEV; GHRS; NBTX; ADSE; JMIA; WBX; MTLS; DSX; ATAI; QURE; NYXH; CLLS; GASS; ESEA; EDAP; MX; MYTE; IPHA; PRQR; MDXH; GNFT; IVA; FREY; SQNS; SHIP; MYNA; IOBT; TORO; IMPP; IFRX; AFMD; ASPS; MURA; GNTA; MLEC; NTZ; TOPS; TRIB; TRVG; PXS; LVTX; ITRM; DBVT; NEON; PSHG; OP; TURB; BREA; GMBL; MYNZ
