date,symb
2012-01-03 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; DB; SAN; SNY; TTE; SAP; TEF; MT; IDEXY; MDT; NVO; E; ACN; BBVA; ERIC; NOK; FMS; TS; PHG; ING; ETN; ASML; PRGO; JCI; EXPGF; VEON; CRH; FLUT; BABWF; STLA; CLB; SBLK; RYAAY; APTV; NXPI; AEG; TT; KBCSF; QGEN; AMRN; ALKS; STE; JAZZ; ALV; AER; JHX; TX; STX; ICLR; ASPS; TRIB; GRFS; ESEA; NEON; DAC; AGRO; CMPR; SQNS; DSX; EVO; AVDL; GMAB; MX; GASS; NTZ; EDAP
2012-01-04 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; DB; SNY; SAN; TTE; SAP; TEF; MT; IDEXY; MDT; NVO; E; ACN; BBVA; ERIC; NOK; FMS; TS; PHG; ING; ETN; ASML; JCI; PRGO; EXPGF; VEON; CRH; FLUT; BABWF; STLA; RYAAY; CLB; SBLK; APTV; NXPI; AEG; TT; KBCSF; QGEN; ALKS; AMRN; STE; JAZZ; ALV; AER; JHX; TX; STX; ICLR; ASPS; TRIB; GRFS; ESEA; DAC; NEON; CMPR; AGRO; SQNS; DSX; EVO; AVDL; GMAB; MX; GASS; NTZ; EDAP
2012-01-05 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; DB; SNY; TTE; SAN; SAP; TEF; MT; MDT; IDEXY; NVO; E; ACN; BBVA; ERIC; NOK; FMS; TS; PHG; ING; ETN; ASML; JCI; PRGO; VEON; EXPGF; FLUT; CRH; BABWF; STLA; SBLK; RYAAY; CLB; APTV; NXPI; TT; AEG; QGEN; ALKS; KBCSF; AMRN; JAZZ; STE; ALV; AER; JHX; TX; STX; ICLR; ASPS; TRIB; GRFS; ESEA; DAC; NEON; CMPR; AGRO; SQNS; DSX; EVO; AVDL; GMAB; MX; GASS; NTZ; EDAP
2012-01-06 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; SNY; TTE; DB; SAP; SAN; TEF; MT; MDT; IDEXY; NVO; E; ACN; BBVA; ERIC; NOK; FMS; TS; PHG; ETN; ING; ASML; JCI; PRGO; VEON; EXPGF; FLUT; CRH; BABWF; STLA; SBLK; RYAAY; CLB; APTV; NXPI; TT; AEG; QGEN; AMRN; JAZZ; ALKS; KBCSF; STE; ALV; AER; STX; JHX; TX; ICLR; ASPS; TRIB; GRFS; ESEA; DAC; NEON; CMPR; AGRO; SQNS; DSX; AVDL; EVO; GMAB; MX; GASS; NTZ; EDAP
2012-01-09 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; SNY; TTE; SAP; SAN; DB; TEF; MDT; MT; IDEXY; NVO; E; ACN; BBVA; ERIC; NOK; FMS; TS; PHG; ING; ETN; ASML; JCI; PRGO; VEON; FLUT; EXPGF; CRH; BABWF; STLA; RYAAY; SBLK; CLB; APTV; NXPI; TT; AEG; QGEN; JAZZ; AMRN; ALKS; KBCSF; STE; ALV; AER; STX; JHX; TX; ICLR; ASPS; TRIB; GRFS; ESEA; NEON; DAC; CMPR; AGRO; SQNS; DSX; AVDL; EVO; GMAB; MX; GASS; NTZ; EDAP
2012-01-10 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; SNY; TTE; SAN; DB; SAP; TEF; MT; MDT; IDEXY; NVO; E; ACN; BBVA; ERIC; NOK; FMS; TS; ING; ETN; PHG; ASML; PRGO; JCI; VEON; EXPGF; FLUT; CRH; BABWF; STLA; RYAAY; SBLK; CLB; APTV; NXPI; TT; AEG; QGEN; JAZZ; ALKS; AMRN; KBCSF; ALV; STE; AER; TX; STX; JHX; ICLR; TRIB; ASPS; GRFS; ESEA; NEON; DAC; AGRO; CMPR; SQNS; DSX; AVDL; EVO; GMAB; MX; NTZ; GASS; EDAP
2012-01-11 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; SNY; DB; SAN; TTE; SAP; TEF; MT; MDT; IDEXY; NVO; E; ACN; BBVA; ERIC; NOK; FMS; TS; ING; ETN; PHG; ASML; JCI; PRGO; VEON; EXPGF; FLUT; CRH; BABWF; STLA; RYAAY; SBLK; CLB; APTV; NXPI; AEG; TT; QGEN; AMRN; JAZZ; ALKS; KBCSF; ALV; STE; AER; JHX; TX; STX; ICLR; TRIB; ASPS; GRFS; ESEA; NEON; DAC; AGRO; SQNS; CMPR; DSX; AVDL; EVO; GMAB; MX; NTZ; GASS; EDAP
2012-01-12 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; DB; SNY; SAN; TTE; SAP; TEF; MT; IDEXY; MDT; NVO; E; ACN; BBVA; ERIC; NOK; FMS; TS; ING; ETN; PHG; ASML; JCI; PRGO; VEON; EXPGF; FLUT; CRH; BABWF; STLA; SBLK; RYAAY; APTV; CLB; NXPI; TT; AEG; QGEN; AMRN; ALKS; KBCSF; JAZZ; ALV; STE; TX; JHX; AER; STX; ICLR; TRIB; ASPS; GRFS; ESEA; NEON; DAC; AGRO; CMPR; SQNS; DSX; AVDL; EVO; GMAB; MX; NTZ; GASS; EDAP
2012-01-13 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; DB; SNY; SAN; TTE; SAP; TEF; MT; MDT; IDEXY; NVO; E; ACN; BBVA; ERIC; NOK; FMS; TS; ING; ETN; PHG; ASML; VEON; JCI; PRGO; FLUT; EXPGF; CRH; BABWF; STLA; RYAAY; SBLK; APTV; CLB; NXPI; TT; AEG; QGEN; AMRN; ALKS; KBCSF; JAZZ; ALV; STE; STX; JHX; AER; TX; ICLR; TRIB; ASPS; ESEA; GRFS; NEON; DAC; AGRO; CMPR; SQNS; DSX; AVDL; EVO; GMAB; MX; GASS; NTZ; EDAP
2012-01-17 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; DB; SNY; SAN; TTE; SAP; TEF; MT; IDEXY; MDT; NVO; E; ACN; BBVA; ERIC; NOK; FMS; TS; ING; ETN; PHG; ASML; PRGO; VEON; JCI; EXPGF; FLUT; CRH; BABWF; STLA; RYAAY; SBLK; CLB; APTV; NXPI; AEG; TT; QGEN; AMRN; ALKS; KBCSF; JAZZ; ALV; STE; JHX; AER; TX; STX; ICLR; TRIB; ASPS; GRFS; ESEA; DAC; NEON; AGRO; CMPR; SQNS; DSX; AVDL; EVO; GMAB; MX; GASS; NTZ; EDAP
2012-01-18 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; DB; SNY; SAN; TTE; SAP; TEF; MT; IDEXY; MDT; NVO; E; ACN; BBVA; ERIC; NOK; FMS; ING; TS; ETN; PHG; ASML; PRGO; VEON; JCI; EXPGF; FLUT; CRH; BABWF; STLA; RYAAY; SBLK; CLB; APTV; NXPI; AEG; TT; AMRN; QGEN; ALKS; KBCSF; JAZZ; ALV; STE; TX; AER; STX; JHX; ICLR; ASPS; TRIB; GRFS; ESEA; AGRO; NEON; DAC; CMPR; SQNS; DSX; EVO; AVDL; GMAB; MX; NTZ; GASS; EDAP
2012-01-19 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; DB; SAN; SNY; TTE; SAP; TEF; MT; IDEXY; MDT; NVO; E; ACN; BBVA; ERIC; NOK; ING; FMS; TS; ETN; PHG; ASML; PRGO; JCI; VEON; EXPGF; CRH; FLUT; BABWF; STLA; RYAAY; SBLK; CLB; APTV; NXPI; AEG; TT; AMRN; QGEN; ALKS; KBCSF; JAZZ; ALV; TX; STE; JHX; AER; STX; ICLR; ASPS; TRIB; GRFS; ESEA; AGRO; NEON; DAC; CMPR; SQNS; DSX; EVO; AVDL; GMAB; MX; GASS; NTZ; EDAP
2012-01-20 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; DB; SAN; SNY; TTE; SAP; TEF; MT; IDEXY; MDT; E; NVO; ACN; BBVA; ERIC; NOK; ING; FMS; TS; ETN; PHG; ASML; JCI; PRGO; VEON; EXPGF; CRH; FLUT; BABWF; STLA; RYAAY; NXPI; CLB; SBLK; APTV; AEG; TT; AMRN; QGEN; ALKS; KBCSF; JAZZ; ALV; TX; STE; JHX; STX; AER; ICLR; ASPS; TRIB; GRFS; ESEA; AGRO; DAC; NEON; CMPR; SQNS; DSX; EVO; AVDL; GMAB; MX; GASS; NTZ; EDAP
2012-01-23 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; DB; SAN; SNY; TTE; SAP; TEF; MT; IDEXY; MDT; E; NVO; ACN; BBVA; ERIC; NOK; ING; FMS; TS; ETN; PHG; ASML; PRGO; JCI; VEON; EXPGF; CRH; FLUT; BABWF; STLA; RYAAY; SBLK; NXPI; APTV; CLB; AEG; KBCSF; TT; AMRN; QGEN; ALKS; JAZZ; ALV; TX; STE; AER; JHX; STX; ICLR; ASPS; TRIB; GRFS; ESEA; AGRO; DAC; NEON; CMPR; SQNS; DSX; EVO; AVDL; GMAB; MX; GASS; NTZ; EDAP
2012-01-24 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; DB; SAN; SNY; TTE; SAP; TEF; MT; IDEXY; MDT; E; NVO; ACN; BBVA; ERIC; NOK; ING; FMS; TS; ETN; PHG; ASML; JCI; PRGO; VEON; EXPGF; CRH; FLUT; BABWF; STLA; NXPI; RYAAY; SBLK; APTV; CLB; AEG; KBCSF; TT; AMRN; QGEN; ALKS; JAZZ; ALV; TX; STE; AER; JHX; STX; ICLR; ASPS; TRIB; GRFS; ESEA; AGRO; DAC; NEON; CMPR; SQNS; DSX; EVO; AVDL; GMAB; MX; NTZ; GASS; EDAP
2012-01-25 00:00:00-05:00,TOPS; PSHG; SHIP; BUD; DB; SAN; TTE; SNY; SAP; TEF; MT; IDEXY; MDT; E; NVO; ACN; BBVA; ERIC; NOK; FMS; ING; TS; ETN; PHG; ASML; JCI; PRGO; VEON; EXPGF; BABWF; CRH; FLUT; STLA; SBLK; RYAAY; NXPI; APTV; CLB; AEG; KBCSF; TT; QGEN; AMRN; ALKS; JAZZ; ALV; TX; STE; JHX; AER; STX; ICLR; ASPS; TRIB; GRFS; ESEA; AGRO; DAC; SQNS; NEON; CMPR; DSX; EVO; AVDL; GMAB; MX; GASS; NTZ; EDAP
