date,symb
2004-01-02 00:00:00-05:00,NEON; DB; SAN; NOK; SNY; MDT; SAP; ING; TTE; BBVA; TEF; JCI; ERIC; E; PHG; MT; ACN; AEG; CRH; AMRN; ETN; ASML; FMS; NVO; VEON; RYAAY; TT; TRIB; AVDL; QGEN; ALKS; TS; STX; PRGO; STE; JHX; ALV; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-05 00:00:00-05:00,NEON; DB; SAN; NOK; SNY; MDT; SAP; ING; TTE; BBVA; TEF; JCI; ERIC; E; PHG; MT; ACN; AEG; CRH; AMRN; ETN; ASML; FMS; VEON; NVO; TT; RYAAY; AVDL; QGEN; TRIB; TS; ALKS; STX; PRGO; STE; JHX; ALV; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-06 00:00:00-05:00,NEON; DB; SAN; NOK; SNY; MDT; SAP; ING; TTE; BBVA; TEF; JCI; ERIC; E; PHG; MT; ACN; AEG; CRH; ETN; AMRN; ASML; FMS; NVO; VEON; RYAAY; TT; AVDL; QGEN; TS; TRIB; ALKS; STX; PRGO; STE; JHX; ALV; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-07 00:00:00-05:00,NEON; DB; SAN; NOK; SNY; MDT; SAP; ING; TTE; BBVA; TEF; JCI; ERIC; E; PHG; MT; ACN; AEG; CRH; ETN; AMRN; ASML; FMS; VEON; NVO; RYAAY; TT; AVDL; QGEN; TRIB; TS; ALKS; STX; PRGO; STE; JHX; ALV; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-08 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; SAP; ING; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; ACN; AEG; CRH; AMRN; ETN; ASML; FMS; VEON; NVO; RYAAY; TT; AVDL; QGEN; TS; TRIB; ALKS; STX; PRGO; STE; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-09 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; SAP; ING; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; ACN; AEG; CRH; AMRN; ETN; ASML; FMS; VEON; NVO; RYAAY; TT; AVDL; QGEN; TRIB; TS; ALKS; STX; PRGO; STE; JHX; ALV; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-12 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; SAP; ING; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; ACN; AEG; CRH; AMRN; ETN; ASML; FMS; VEON; NVO; RYAAY; TT; AVDL; QGEN; TRIB; ALKS; TS; STX; PRGO; STE; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-13 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; SAP; ING; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; ASML; FMS; VEON; NVO; RYAAY; TT; AVDL; QGEN; TRIB; ALKS; TS; STX; PRGO; STE; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-14 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; SAP; ING; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; ASML; FMS; NVO; VEON; RYAAY; TT; AVDL; QGEN; TRIB; ALKS; TS; STX; PRGO; STE; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-15 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; ASML; FMS; NVO; VEON; RYAAY; TT; QGEN; AVDL; TRIB; ALKS; TS; STX; PRGO; STE; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-16 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; ETN; AMRN; ASML; FMS; NVO; VEON; RYAAY; TT; QGEN; AVDL; ALKS; TRIB; TS; STX; PRGO; STE; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-20 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; ASML; FMS; NVO; VEON; RYAAY; TT; QGEN; AVDL; ALKS; TS; TRIB; STX; PRGO; STE; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-21 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; ETN; AMRN; ASML; FMS; NVO; VEON; RYAAY; TT; QGEN; AVDL; ALKS; TRIB; TS; PRGO; STE; STX; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-22 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; ETN; AMRN; ASML; FMS; NVO; VEON; RYAAY; TT; QGEN; AVDL; ALKS; TRIB; TS; STE; PRGO; STX; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-23 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; ASML; FMS; VEON; NVO; RYAAY; TT; QGEN; AVDL; ALKS; TRIB; TS; PRGO; STE; STX; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-26 00:00:00-05:00,NEON; DB; NOK; SAN; MDT; SNY; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; ETN; AMRN; ASML; FMS; VEON; NVO; RYAAY; TT; QGEN; AVDL; ALKS; TS; TRIB; STE; PRGO; STX; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-27 00:00:00-05:00,NEON; DB; NOK; SAN; MDT; SNY; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AMRN; AEG; ACN; CRH; ETN; ASML; FMS; VEON; NVO; TT; RYAAY; QGEN; AVDL; ALKS; TRIB; TS; STE; PRGO; STX; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-28 00:00:00-05:00,NEON; DB; NOK; SAN; MDT; SNY; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; AMRN; CRH; ETN; ASML; FMS; VEON; NVO; TT; QGEN; AVDL; ALKS; RYAAY; TRIB; TS; STE; PRGO; STX; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-29 00:00:00-05:00,NEON; DB; NOK; SAN; MDT; SNY; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; AMRN; CRH; ETN; ASML; FMS; NVO; VEON; TT; QGEN; AVDL; ALKS; RYAAY; TRIB; TS; PRGO; STE; STX; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-01-30 00:00:00-05:00,NEON; DB; NOK; SAN; MDT; SNY; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; AMRN; MT; AEG; ACN; CRH; ETN; ASML; NVO; VEON; FMS; TT; QGEN; AVDL; ALKS; RYAAY; TRIB; TS; STE; PRGO; STX; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-02-02 00:00:00-05:00,NEON; DB; NOK; SAN; MDT; SNY; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; AMRN; CRH; ETN; ASML; NVO; FMS; VEON; TT; QGEN; AVDL; ALKS; RYAAY; TRIB; TS; STE; PRGO; STX; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-02-03 00:00:00-05:00,NEON; DB; NOK; SAN; MDT; SNY; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; AMRN; CRH; ETN; ASML; FMS; VEON; NVO; TT; QGEN; AVDL; ALKS; RYAAY; TS; TRIB; STE; PRGO; STX; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-02-04 00:00:00-05:00,NEON; DB; NOK; SAN; MDT; SNY; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; ASML; NVO; FMS; VEON; TT; QGEN; RYAAY; AVDL; ALKS; TS; TRIB; STE; PRGO; STX; ALV; JHX; FLUT; ICLR; NTZ; CLB; EDAP
2004-02-05 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; TEF; BBVA; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; ASML; NVO; FMS; VEON; TT; QGEN; RYAAY; AVDL; ALKS; TS; TRIB; PRGO; STE; STX; ALV; JHX; FLUT; ICLR; EVO; NTZ; CLB; EDAP
2004-02-06 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; TEF; BBVA; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; ASML; NVO; FMS; VEON; TT; QGEN; RYAAY; AVDL; ALKS; TS; TRIB; PRGO; STE; STX; ALV; JHX; FLUT; ICLR; EVO; NTZ; CLB; EDAP
2004-02-09 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; NVO; ASML; FMS; VEON; TT; QGEN; RYAAY; AVDL; ALKS; TRIB; TS; PRGO; STE; STX; ALV; JHX; FLUT; ICLR; EVO; NTZ; CLB; EDAP
2004-02-10 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; NVO; ASML; FMS; VEON; TT; QGEN; AVDL; RYAAY; ALKS; TRIB; TS; STE; PRGO; FLUT; STX; ALV; JHX; ICLR; EVO; NTZ; CLB; EDAP
2004-02-11 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; NVO; ASML; FMS; VEON; TT; QGEN; AVDL; RYAAY; ALKS; TRIB; TS; PRGO; STE; FLUT; STX; ALV; JHX; ICLR; EVO; NTZ; CLB; EDAP
2004-02-12 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; BBVA; ERIC; TEF; JCI; PHG; E; MT; AEG; ACN; AMRN; CRH; ETN; NVO; ASML; FMS; VEON; TT; QGEN; AVDL; RYAAY; ALKS; TRIB; TS; PRGO; STE; FLUT; STX; ALV; JHX; ICLR; EVO; NTZ; CLB; EDAP
2004-02-13 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; NVO; ASML; FMS; VEON; TT; QGEN; AVDL; RYAAY; ALKS; TRIB; TS; PRGO; STE; STX; FLUT; ALV; JHX; EVO; ICLR; NTZ; CLB; EDAP
2004-02-17 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; TEF; BBVA; ERIC; JCI; PHG; E; MT; AEG; ACN; AMRN; CRH; ETN; ASML; NVO; VEON; FMS; TT; QGEN; AVDL; RYAAY; ALKS; TS; TRIB; PRGO; STE; STX; FLUT; ALV; JHX; ICLR; EVO; NTZ; CLB; EDAP
2004-02-18 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; ASML; NVO; VEON; FMS; TT; QGEN; AVDL; RYAAY; ALKS; TS; TRIB; PRGO; STE; STX; FLUT; ALV; JHX; EVO; ICLR; NTZ; CLB; EDAP
2004-02-19 00:00:00-05:00,NEON; DB; NOK; SAN; SNY; MDT; ING; SAP; TTE; BBVA; ERIC; TEF; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; NVO; ASML; VEON; FMS; TT; QGEN; AVDL; RYAAY; ALKS; TS; TRIB; PRGO; STE; STX; FLUT; ALV; JHX; ICLR; EVO; NTZ; CLB; EDAP
2004-02-20 00:00:00-05:00,DB; NEON; NOK; SAN; MDT; SNY; ING; SAP; TTE; BBVA; ERIC; TEF; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; NVO; ASML; VEON; FMS; TT; QGEN; AVDL; RYAAY; ALKS; TS; TRIB; PRGO; STE; STX; FLUT; ALV; JHX; ICLR; EVO; NTZ; CLB; EDAP
2004-02-23 00:00:00-05:00,DB; NEON; NOK; SAN; SNY; MDT; ING; SAP; TTE; BBVA; ERIC; TEF; JCI; PHG; E; MT; AEG; ACN; CRH; AMRN; ETN; NVO; ASML; VEON; FMS; TT; QGEN; RYAAY; AVDL; TS; ALKS; TRIB; PRGO; STE; FLUT; STX; ALV; JHX; ICLR; EVO; NTZ; CLB; EDAP
2004-02-24 00:00:00-05:00,NEON; DB; NOK; SAN; MDT; SNY; ING; SAP; TTE; BBVA; TEF; ERIC; JCI; E; PHG; MT; AEG; ACN; CRH; AMRN; ETN; NVO; VEON; FMS; ASML; TT; QGEN; RYAAY; AVDL; TS; ALKS; PRGO; TRIB; STE; FLUT; STX; ALV; JHX; ICLR; EVO; NTZ; CLB; EDAP
2004-02-25 00:00:00-05:00,DB; NEON; NOK; SAN; MDT; SNY; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; E; PHG; MT; AEG; ACN; CRH; AMRN; ETN; NVO; VEON; ASML; FMS; TT; QGEN; RYAAY; AVDL; ALKS; TS; PRGO; TRIB; STE; FLUT; STX; ALV; JHX; EVO; ICLR; NTZ; CLB; EDAP
2004-02-26 00:00:00-05:00,DB; NEON; NOK; SAN; MDT; SNY; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; E; PHG; MT; AEG; ACN; CRH; ETN; AMRN; NVO; VEON; ASML; FMS; TT; QGEN; AVDL; RYAAY; TS; ALKS; PRGO; TRIB; STE; STX; FLUT; ALV; JHX; EVO; ICLR; NTZ; CLB; EDAP
2004-02-27 00:00:00-05:00,DB; NEON; NOK; SAN; MDT; SNY; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; E; PHG; MT; AEG; ACN; CRH; AMRN; ETN; NVO; VEON; ASML; FMS; TT; QGEN; AVDL; RYAAY; ALKS; TS; PRGO; TRIB; STE; STX; FLUT; ALV; JHX; EVO; ICLR; NTZ; CLB; EDAP
2004-03-01 00:00:00-05:00,DB; NEON; NOK; SAN; MDT; SNY; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; E; PHG; MT; AEG; ACN; CRH; AMRN; ETN; NVO; VEON; ASML; FMS; TT; QGEN; AVDL; RYAAY; ALKS; TS; PRGO; TRIB; STE; STX; FLUT; ALV; JHX; EVO; ICLR; NTZ; CLB; EDAP
2004-03-02 00:00:00-05:00,DB; NEON; NOK; SAN; MDT; SNY; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; E; PHG; MT; ACN; AEG; CRH; ETN; AMRN; NVO; VEON; ASML; FMS; TT; QGEN; AVDL; RYAAY; ALKS; TS; PRGO; TRIB; STE; FLUT; STX; ALV; JHX; EVO; ICLR; NTZ; CLB; EDAP
2004-03-03 00:00:00-05:00,NEON; DB; NOK; SAN; MDT; SNY; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; E; PHG; MT; AEG; ACN; CRH; ETN; AMRN; NVO; VEON; ASML; FMS; TT; QGEN; AVDL; RYAAY; ALKS; TS; PRGO; TRIB; STE; FLUT; STX; ALV; JHX; EVO; ICLR; NTZ; CLB; EDAP
2004-03-04 00:00:00-05:00,DB; NEON; NOK; SAN; MDT; SNY; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; E; PHG; MT; AEG; ACN; CRH; ETN; AMRN; NVO; VEON; ASML; FMS; TT; QGEN; AVDL; ALKS; RYAAY; TS; PRGO; TRIB; STE; FLUT; STX; ALV; JHX; EVO; ICLR; NTZ; CLB; EDAP
2004-03-05 00:00:00-05:00,DB; NEON; NOK; SAN; MDT; SNY; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; E; PHG; MT; ACN; AEG; CRH; ETN; AMRN; VEON; NVO; ASML; FMS; TT; QGEN; AVDL; ALKS; RYAAY; TS; TRIB; PRGO; STE; FLUT; STX; ALV; JHX; EVO; ICLR; NTZ; CLB; EDAP
2004-03-08 00:00:00-05:00,DB; NEON; NOK; SAN; MDT; SNY; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; E; PHG; MT; ACN; AEG; CRH; ETN; AMRN; VEON; NVO; ASML; FMS; TT; QGEN; ALKS; AVDL; RYAAY; TS; TRIB; PRGO; STE; FLUT; STX; ALV; JHX; EVO; ICLR; NTZ; CLB; EDAP
2004-03-09 00:00:00-05:00,DB; NEON; NOK; SAN; MDT; SNY; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; E; PHG; MT; ACN; AEG; CRH; ETN; AMRN; VEON; NVO; ASML; FMS; TT; QGEN; AVDL; ALKS; RYAAY; TS; TRIB; PRGO; STE; FLUT; STX; ALV; JHX; EVO; ICLR; NTZ; CLB; EDAP
2004-03-10 00:00:00-05:00,DB; NEON; NOK; SAN; MDT; SNY; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; E; PHG; MT; ACN; AEG; CRH; ETN; AMRN; VEON; NVO; ASML; FMS; TT; QGEN; ALKS; RYAAY; AVDL; TS; TRIB; PRGO; STE; FLUT; STX; ALV; JHX; ICLR; EVO; NTZ; CLB; EDAP
2004-03-11 00:00:00-05:00,DB; NEON; NOK; SAN; MDT; SNY; ING; SAP; TTE; BBVA; ERIC; TEF; JCI; E; MT; PHG; ACN; AEG; CRH; ETN; AMRN; VEON; NVO; ASML; FMS; TT; QGEN; ALKS; RYAAY; AVDL; TS; TRIB; PRGO; STE; FLUT; STX; ALV; JHX; ICLR; EVO; NTZ; CLB; EDAP
2004-03-12 00:00:00-05:00,DB; NEON; NOK; SAN; MDT; SNY; ING; SAP; TTE; ERIC; BBVA; TEF; JCI; E; MT; PHG; ACN; AEG; CRH; ETN; AMRN; VEON; NVO; ASML; FMS; TT; QGEN; AVDL; ALKS; RYAAY; TS; PRGO; TRIB; STE; FLUT; STX; ALV; JHX; ICLR; EVO; NTZ; CLB; EDAP
