Price,Close,High,Low,Open,Volume
Ticker,XEL,XEL,XEL,XEL,XEL
Date,,,,,
1973-02-21,1.0680980682373047,1.0773058102048676,1.0680980682373047,0.0,10000
1973-02-22,1.0680980682373047,1.0727019392210861,1.0634941972535232,0.0,10000
1973-02-23,1.0634936094284058,1.0727013463065738,0.9898317144030616,0.0,8800
1973-02-26,1.0496819019317627,1.0680973738954778,1.0496819019317627,0.0,34000
1973-02-27,1.0496819019317627,1.0588896379136203,1.0496819019317627,0.0,8400
1973-02-28,1.0266629457473755,1.0496822943067337,1.022059076035504,0.0,31200
1973-03-01,1.031266689300537,1.031266689300537,1.022058951003211,0.0,74800
1973-03-02,1.04047429561615,1.045078164180823,1.0358704270514767,0.0,16800
1973-03-05,1.031266689300537,1.0404744275978635,1.031266689300537,0.0,12000
1973-03-06,1.0450780391693115,1.0450780391693115,1.035870303141388,0.0,27200
1973-03-07,1.031266689300537,1.0404744275978635,1.022058951003211,0.0,34400
1973-03-08,1.04047429561615,1.045078164180823,1.0358704270514767,0.0,39600
1973-03-09,1.04047429561615,1.04047429561615,1.0358704270514767,0.0,13200
1973-03-12,1.04047429561615,1.04047429561615,1.0358704270514767,0.0,22400
1973-03-13,1.0496819019317627,1.0496819019317627,1.0358702979589762,0.0,30000
1973-03-14,1.0542863607406616,1.0542863607406616,1.0404747490279018,0.0,56000
1973-03-15,1.0496819019317627,1.0496819019317627,1.040474165949905,0.0,17600
1973-03-16,1.031266689300537,1.0450782967465264,1.031266689300537,0.0,16800
1973-03-19,1.0220593214035034,1.0312670630377692,1.0174554505863704,0.0,13200
1973-03-20,1.0220593214035034,1.0312670630377692,1.0220593214035034,0.0,9600
1973-03-21,1.0266629457473755,1.031266815459247,1.022059076035504,0.0,14400
1973-03-22,1.0220593214035034,1.0358709338549021,1.0220593214035034,0.0,12400
1973-03-23,1.04047429561615,1.04047429561615,1.0174549527927839,0.0,22800
1973-03-26,1.0342590808868408,1.03893898623022,1.0295791755434613,0.0,12400
1973-03-27,1.0389394760131836,1.0436193835627925,1.0342595684635747,0.0,9600
1973-03-28,1.0389394760131836,1.0482992911124014,1.0342595684635747,0.0,16000
1973-03-29,1.0389394760131836,1.0436193835627925,1.0342595684635747,0.0,10800
1973-03-30,1.0295794010162354,1.0389392137527467,1.0295794010162354,0.0,24400
1973-04-02,1.0342590808868408,1.0436188915735995,1.0342590808868408,0.0,6400
1973-04-03,1.0295794010162354,1.034259307384491,1.0295794010162354,0.0,6800
1973-04-04,1.024899959564209,1.0342597765465305,1.024899959564209,0.0,11600
1973-04-05,1.024899959564209,1.0342597765465305,1.024899959564209,0.0,6400
1973-04-06,1.0155404806137085,1.0202203906626195,1.0108605705647973,0.0,14000
1973-04-09,1.0202194452285767,1.0202194452285767,1.0061797280924036,0.0,13200
1973-04-10,1.0389394760131836,1.0436193835627925,1.0155399382651389,0.0,24400
1973-04-11,1.0389394760131836,1.0436193835627925,1.0389394760131836,0.0,10400
1973-04-12,1.0529789924621582,1.0529789924621582,1.0389392725626627,0.0,14800
1973-04-13,1.0482990741729736,1.0623387939163615,1.0482990741729736,0.0,13600
1973-04-16,1.0576592683792114,1.0623391766463761,1.048299451844882,0.0,44400
1973-04-17,1.0529789924621582,1.0670187123616535,1.0436191791958278,0.0,19200
